"","headline","headline.type","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3"
"20323","FactSet Adds $210M To Buyback","positive",0.9,0.8,10225,"FACTSET RESEARCH SYSTEMS INC",4,NA,125,28,2,"2019-06-25",83597,-2.75457222014666,1.43031952902675,2.65731334048078,2.18405273359763,-1.59353204071522,-2.632285449631,-2.88693984886348
"20324","FactSet Research Systems Q3 Adj. EPS $2.62 Beats $2.36 Estimate, Sales $364.5M Beat $359.25M Estimate","positive",0.8,0.9,10233,"FACTSET RESEARCH SYSTEMS INC",4,NA,149,28,2,"2019-06-25",83597,-2.75457222014666,1.43031952902675,2.65731334048078,2.18405273359763,-1.59353204071522,-2.632285449631,-2.88693984886348
"20325","FedEx Posts Weak Results For Fiscal Fourth Quarter And Full Year","negative",0.9,0.8,10241,"FEDEX CORP",4,NA,122,28,0,"2019-06-25",60628,-3.0577989295125,2.52596642822027,2.44261934746646,2.5708487186245,-2.69126817584038,-4.13501440833526,-3.01842992556581
"20326","Fedex CFO Says Decision to Not Renew Fedex Express Contract With Amazon to Be Near Term Headwind, Which Co Expects to Become a Positive In FY 2021","positive",0.6,0.8,10249,"FEDEX CORP",4,NA,144,28,2,"2019-06-25",60628,-3.0577989295125,2.52596642822027,2.44261934746646,2.5708487186245,-2.69126817584038,-4.13501440833526,-3.01842992556581
"20327","FedEx Is Now The World's Policeman, Lawsuit Says","negative",0.9,0.8,10257,"FEDEX CORP",4,NA,123,28,0,"2019-06-25",60628,-3.0577989295125,2.52596642822027,2.44261934746646,2.5708487186245,-2.69126817584038,-4.13501440833526,-3.01842992556581
"20328","FedEx Reports Mixed Q4 Earnings","neutral",0.2,0.7,10265,"FEDEX CORP",4,NA,118,28,1,"2019-06-25",60628,-3.0577989295125,2.52596642822027,2.44261934746646,2.5708487186245,-2.69126817584038,-4.13501440833526,-3.01842992556581
"20329","FedEx Sees FY20 Adj. EPS Down In Mid Single Digit Percent Range","negative",0.7,0.8,10273,"FEDEX CORP",4,NA,126,28,0,"2019-06-25",60628,-3.0577989295125,2.52596642822027,2.44261934746646,2.5708487186245,-2.69126817584038,-4.13501440833526,-3.01842992556581
"20330","FedEx Q4 Adj. EPS $5.01 Beats $4.93 Estimate, Sales $17.8B Miss $17.88B Estimate","neutral",0.2,0.6,10281,"FEDEX CORP",4,NA,141,28,1,"2019-06-25",60628,-3.0577989295125,2.52596642822027,2.44261934746646,2.5708487186245,-2.69126817584038,-4.13501440833526,-3.01842992556581
"20331","Today's Pickup: UPS Seeks To Kick Open Doors To Global Trade For Women-Owned Businesses","negative",0.7,0.8,10289,"FEDEX CORP",4,NA,128,28,0,"2019-06-25",60628,-3.0577989295125,2.52596642822027,2.44261934746646,2.5708487186245,-2.69126817584038,-4.13501440833526,-3.01842992556581
"20332","UPS, On FedEx's Lawsuit Against The U.S. Government, Says Will Not Join The Lawsuit Filed By FedEx","neutral",0.2,0.6,10297,"FEDEX CORP",4,NA,134,28,1,"2019-06-25",60628,-3.0577989295125,2.52596642822027,2.44261934746646,2.5708487186245,-2.69126817584038,-4.13501440833526,-3.01842992556581
"20333","What The Truck?!? – Headhaul /Backhaul Double Album Of Freight","positive",0.6,0.8,10305,"FEDEX CORP",4,NA,125,28,2,"2019-06-25",60628,-3.0577989295125,2.52596642822027,2.44261934746646,2.5708487186245,-2.69126817584038,-4.13501440833526,-3.01842992556581
"20334","Tuesday's Market Minute: FedEx Fights Back","positive",0.6,0.8,10313,"FEDEX CORP",4,NA,119,28,2,"2019-06-25",60628,-3.0577989295125,2.52596642822027,2.44261934746646,2.5708487186245,-2.69126817584038,-4.13501440833526,-3.01842992556581
"20335","Q4 Earnings Outlook For FedEx","positive",0.6,0.8,10321,"FEDEX CORP",4,NA,117,28,2,"2019-06-25",60628,-3.0577989295125,2.52596642822027,2.44261934746646,2.5708487186245,-2.69126817584038,-4.13501440833526,-3.01842992556581
"20336","Hearing Jefferies Saying National Beverage Sales Declined 9.8% For The Nielsen Beverage Trends For 4 Weeks Ended 6/15; Reiterates $34 PT","negative",0.9,0.8,10329,"NATIONAL BEVERAGE CORP",4,NA,149,28,0,"2019-06-25",76839,-2.26449277251959,-2.17793937772512,3.10472693936303,-1.87674095238944,0.569346407428384,2.12765526454037,0.318035878672362
"20337","Glacier Bancorp Raises Qtr. Dividend From $0.26 To $0.27/Share","positive",0.8,0.9,10337,"GLACIER BANCORP INC NEW",4,NA,142,28,2,"2019-06-25",87952,-0.228949752636254,0.86690504103899,2.52421690471951,1.85340371910234,-1.00729716941714,-1.40455871749123,-1.28075919238003
"20338","Hearing BMO Capital Says Macro Uncertainty Already Priced Into Gold","neutral",0.2,0.7,10345,"SPDR GOLD TRUST",4,NA,127,28,1,"2019-06-25",90448,0.194112665485591,-0.916539318859577,-0.58866864451943,-0.275704316092829,1.48507859557867,2.15849423568775,4.73063018139936
"20339","Stifel Nicolaus Downgrades GasLog Partners to Hold, Announces $22 Price Target","negative",0.7,0.8,10353,"GASLOG PARTNERS LP",4,NA,133,28,0,"2019-06-25",14643,-2.78433281928301,1.74756646156311,2.47572913273189,2.42718424650592,-1.48767875507474,-0.842303729429628,-0.935011080804671
"20340","Needham's Checks Suggest Angi Homeservices Faces Growing Competition From Google","negative",0.7,0.8,10361,"ALPHABET INC",4,NA,127,28,0,"2019-06-25",14542,-2.61492785066366,-0.602929713204503,2.29208126259555,4.98274090891886,-0.566904246807098,0.368895223023635,1.19656217700801
"20341","Halozyme Announces CRADA With National Institute Of Allergy And Infectious Diseases For Use Of ENHANZE Drug Delivery Technology","positive",0.8,0.9,10369,"HALOZYME THERAPEUTICS INC",4,NA,149,28,2,"2019-06-25",90436,1.05524566024542,0.245694140903652,6.75674689465515,5.52825267819748,-1.94765478372574,-2.42277166802698,-3.12687049968747
"20342","Investors Sell The News Of IBM-Cloudera Rumor","negative",0.7,0.8,10377,"INTERNATIONAL BUSINESS MACHS COR",4,NA,127,28,0,"2019-06-25",12490,-0.710445223376155,0.11564299929887,1.34431958495902,1.52500769602752,0.107765197753906,0.360100803206587,1.6559703865197
"20343","Hearing Dealreporter Out Saying IBM Could Acquire Cloudera","positive",0.7,0.8,10385,"INTERNATIONAL BUSINESS MACHS COR",4,NA,128,28,2,"2019-06-25",12490,-0.710445223376155,0.11564299929887,1.34431958495902,1.52500769602752,0.107765197753906,0.360100803206587,1.6559703865197
"20344","Stifel Nicolaus Initiates Coverage On Intercept Pharmaceuticals with Hold Rating, Announces $89 Price Target","neutral",0.3,0.7,10393,"INTERCEPT PHARMACEUTICALS INC",4,NA,141,28,1,"2019-06-25",13643,-1.6689695417881,-0.752940215170383,0.382852319358751,-5.38540234337577,-2.08870489150286,-3.11245896340294,-4.29926056695444
"20345","Xero Aggressively Targets Underpenetrated Cloud Accounting Market","negative",0.7,0.8,10401,"INTUIT INC",4,NA,121,28,0,"2019-06-25",78975,-1.84874832630158,-0.384477176703513,3.43314177388217,6.91179438643283,0.317382323555648,-1.62004318473679,-0.118026854862319
"20346","UPDATE: Credit Suisse Initiates Jack In The Box With Underperform As Firm Notes 'With limited visibility into the drivers supporting a sustainable inflection in SSS and unit growth, and fewer levers to unlock value, JACK warrants a valuation discount'","negative",0.9,0.8,10409,"JACK IN THE BOX INC",4,NA,161,28,0,"2019-06-25",77453,-3.02957408130169,-0.945972837507725,1.31939895824227,-0.871293388289329,-2.62106638401747,-2.94048978859061,-3.23523026341587
"20347","Credit Suisse Initiates Coverage On Jack In The Box with Underperform Rating, Announces $75 Price Target","negative",0.9,0.8,10417,"JACK IN THE BOX INC",4,NA,134,28,0,"2019-06-25",77453,-3.02957408130169,-0.945972837507725,1.31939895824227,-0.871293388289329,-2.62106638401747,-2.94048978859061,-3.23523026341587
"20348","Xencor To Replace HFF In The S&P SmallCap 600, Shares Rise","positive",0.7,0.8,10425,"JONES LANG LASALLE INC",4,NA,132,28,2,"2019-06-25",85246,-0.843945890665054,-0.579641433432698,0.939184056291609,0.608996687398777,-1.50484135374427,-2.30293946022856,-1.27845931011663
"20349","Consumer Edge Research Downgrades Kellogg to Underweight, Announces $49 Price Target","negative",0.9,0.8,10433,"KELLOGG CO",4,NA,129,28,0,"2019-06-25",26825,-2.2584730759263,-1.98055747896433,-2.23729581371944,0.458463652366814,0.359778315760195,1.08715764592764,1.32582551283444
"20350","Kandi Technologies Group shares are trading higher after the company's joint venture with Geely Group received a national subsidy payment of $127.7 million from the Chinese government for sales of new energy vehicles.","positive",0.8,0.9,10441,"KANDI TECHNOLOGIES GROUP INC",4,NA,157,28,2,"2019-06-25",92589,-1.05263562873006,-0.212760688737035,11.063829614908,20.6383042251412,-6.12648129463196,-3.25865288009116,-7.94573372404124
"20351","Possible Grocery Strike Raises Questions About Online Delivery In Southern California","negative",0.7,0.8,10449,"KROGER CO",4,NA,121,28,0,"2019-06-25",16678,-1.04166455566883,-1.92219708114862,-1.87642945239107,-0.91533525568307,-0.719423778355122,-4.53955603828503,-6.5989828399997
"20352","Kratos Defense & Security Option Alert: Aug 16 $25 Calls Sweep (36) near the Ask: 979 @ $0.8 vs 1683 OI; Earnings 8/1 After Close [est] Ref=$22.2","positive",0.6,0.8,10457,"KRATOS DEFENSE & SECUR SOLS INC",4,NA,176,28,2,"2019-06-25",87430,-2.36818045377731,1.51029713451862,9.01601476183271,10.34325005751,0.629493687301874,-1.75593296486258,1.63487142830774
"20353","US Army Awards Lockheed Martin $561.8M Contract For ATACMS Missile","positive",0.8,0.9,10609,"LOCKHEED MARTIN CORP",4,NA,132,28,2,"2019-06-25",21178,0.161116325762123,-0.293986452743411,1.94420056235058,2.10783387354823,0.172536075115204,-0.777281442262734,1.19472621801966
"20354","U.S. Envoy to Nato Says Turkey Will Lose F-35 if Russia S-400 Deal Goes Ahead","negative",0.9,0.8,10617,"LOCKHEED MARTIN CORP",4,NA,139,28,0,"2019-06-25",21178,0.161116325762123,-0.293986452743411,1.94420056235058,2.10783387354823,0.172536075115204,-0.777281442262734,1.19472621801966
"20355","Goldman Sachs Upgrades Lincoln National to Buy","positive",0.8,0.9,10625,"LINCOLN NATIONAL CORP",4,NA,123,28,2,"2019-06-25",49015,-1.41494944691658,1.32237309589982,4.56377690321035,5.414743588113,-0.0476700777653604,-1.61113525681129,0.286990302638257
"20356","Lipocine Set To Join Russell Microcap Index , Effective Jul. 1","positive",0.7,0.8,10633,"LIPOCINE INC",4,NA,129,28,2,"2019-06-25",14545,3.71428914368153,4.13222722709179,6.33608183221359,4.13222732946465,-4.37158681452274,-2.2346346434876,-3.84615647556373
"20357","LightPath Technologies Announces That It Is Experiencing Significant Interest In Its New Line Of Infrared Optics For Commercial Applications Fueled By The Use Of Proprietary Chalcogenide Glass Material","positive",0.8,0.9,10641,"LIGHTPATH TECHNOLOGIES INC",4,NA,155,28,2,"2019-06-25",83149,0.134630396496504,-0.840335339307785,12.0448197345943,3.83193397170063,-2.05494537949562,-2.59016374079726,-3.11956449035565
"20358","Accretive Capital Management Reports 6.16% Stake in LSI Industries; Says Shares are Undervalued","positive",0.7,0.8,10649,"L S I INDUSTRIES INC",4,NA,139,28,2,"2019-06-25",89456,-5.72207160294056,1.44508527591825,8.95953553786653,14.4508665909325,1.38122076168656,0.547944625193919,1.38122069915327
"20359","McDonald's Hit New All-Time High After Quarter Pounder Update, Bullish Rating","positive",0.8,0.9,10657,"MCDONALDS CORP",4,NA,133,28,2,"2019-06-25",43449,0.87779937312007,-0.563902407884598,1.88128673599353,3.54382043384311,-0.166452734265476,-0.585021933469976,-0.307995555099472
"20360","McDonald's Shares Hit All-Time High Of $206.39","positive",0.8,0.9,10665,"MCDONALDS CORP",4,NA,129,28,2,"2019-06-25",43449,0.87779937312007,-0.563902407884598,1.88128673599353,3.54382043384311,-0.166452734265476,-0.585021933469976,-0.307995555099472
"20361","UPDATE: Credit Suisse On McDonald's Also Notes Co's 'SSS represent the greatest source of upside to shares, with MCD's slate of on-trend sales initiatives supporting outperformance'","positive",0.8,0.9,10673,"MCDONALDS CORP",4,NA,154,28,2,"2019-06-25",43449,0.87779937312007,-0.563902407884598,1.88128673599353,3.54382043384311,-0.166452734265476,-0.585021933469976,-0.307995555099472
"20362","UPDATE: Credit Suisse Initiates McDonald's With Outperform, $230 Target As Firm Believes Co. Is 'expanding its competitive moat relative to peers'","positive",0.8,0.9,10681,"MCDONALDS CORP",4,NA,149,28,2,"2019-06-25",43449,0.87779937312007,-0.563902407884598,1.88128673599353,3.54382043384311,-0.166452734265476,-0.585021933469976,-0.307995555099472
"20363","McDonald's Option Alert: Fri $207.5 Calls Sweep (2) near the Ask: 1000 @ $0.561 vs 3986 OI; Earnings 7/25 Before Open [est] Ref=$205.87","positive",0.6,0.8,10689,"MCDONALDS CORP",4,NA,167,28,2,"2019-06-25",43449,0.87779937312007,-0.563902407884598,1.88128673599353,3.54382043384311,-0.166452734265476,-0.585021933469976,-0.307995555099472
"20364","Credit Suisse Initiates Coverage On McDonald's with Outperform Rating, Announces $230 Price Target","positive",0.8,0.9,10697,"MCDONALDS CORP",4,NA,136,28,2,"2019-06-25",43449,0.87779937312007,-0.563902407884598,1.88128673599353,3.54382043384311,-0.166452734265476,-0.585021933469976,-0.307995555099472
"20365","Credit Suisse Initiates McDonald's with Outperform; $230 Price Target","positive",0.8,0.9,10705,"MCDONALDS CORP",4,NA,131,28,2,"2019-06-25",43449,0.87779937312007,-0.563902407884598,1.88128673599353,3.54382043384311,-0.166452734265476,-0.585021933469976,-0.307995555099472
"20366","UPDATE: Wells Fargo Sees 3 Main Reasons For New Outperform Rating On Microchip: Mgmt. Efforts To Pay Down Debt, Microsemi Acquisition, Efforts To Drive Additional EPS Acceleration From The Acquisition","positive",0.8,0.9,10713,"MICROCHIP TECHNOLOGY INC",4,NA,156,28,2,"2019-06-25",78987,-1.39785604551434,3.84798161685467,6.9096918638577,6.45699084327946,0.035251211374998,-0.525829147552881,0.448374335916291
"20367","Wells Fargo Initiates Coverage On Microchip Technology with Outperform Rating, Announces $105 Price Target","positive",0.8,0.9,10721,"MICROCHIP TECHNOLOGY INC",4,NA,133,28,2,"2019-06-25",78987,-1.39785604551434,3.84798161685467,6.9096918638577,6.45699084327946,0.035251211374998,-0.525829147552881,0.448374335916291
"20368","MDC Holdings Filing Shows Registration For $2B Mixed Securities Offering","neutral",0.2,0.6,10729,"M D C HOLDINGS INC",4,NA,128,28,1,"2019-06-25",66245,-2.79416218400001,-0.862339697778225,6.41967511849881,16.8955580327115,-0.739604560658336,-3.38932531939703,-2.33474971499236
"20369","Morgan Stanley: Medtronic's $4B Financing Could Be 10-Cent EPS Tailwind","positive",0.9,0.8,10737,"MEDTRONIC PLC",4,NA,133,28,2,"2019-06-25",60097,-0.262204650789499,-1.6986858099699,-0.859452428713459,0.49956514472298,-0.221366062760353,-0.100743973370221,0.415193582166618
"20370","Tycoon Richard Li's FWD in Talks to Buy MetLife Hong Kong","positive",0.7,0.8,10745,"METLIFE INC",4,NA,125,28,2,"2019-06-25",87842,-0.733348168432713,0.287296110764146,2.60619836313838,3.26287740038691,0.368023524060845,-0.547002562631704,0.697436173719157
"20371","MarketAxess shares trading lower despite news yesterday evening the company will replace L3 Technologies in the S&P 500. Axon will replace MarketAxess in the S&P MidCap 400","negative",0.7,0.8,10753,"MARKETAXESS HLDGS INC",4,NA,157,28,0,"2019-06-25",90454,-4.19794023036957,-1.99661329388618,3.71426962550572,9.5160433494738,-0.0180129587533883,0.50096682967693,0.491859815937645
"20372","U.S. Pipeline Operator Magellan Midstream Partners Is Exploring The Sale Of A 35% Stake In Its Longhorn Crude Oil Pipeline In Texas For As Much As $2 Billion, Four People Familiar With The Matter Said On Tuesday","positive",0.6,0.8,10761,"MAGELLAN MIDSTREAM PTNRS L P",4,NA,171,28,2,"2019-06-25",88901,1.27152279019356,0.778769375756383,1.90719109094422,4.29117081694994,-0.144648260902613,0.420239462378769,0.517715097396976
"20373","Intensity Therapeutics Announces Clinical Collaboration With Merck For A Phase 1/2 Clinical Trial To Evaluate Co'S Int230-6 In Combination With Keytruda For Multiple Solid Tumor Types","positive",0.8,0.9,10769,"MERCK & CO INC NEW",4,NA,153,28,2,"2019-06-25",22752,-0.315757538191974,-1.99436526745558,0.316757772235721,-0.492724339544137,1.11150816082954,1.07565447387945,0.175728168406297
"20374","From Micron Q3 Earnings Conference Call: Mgmt. Unable To Predict Volumes, Time Periods Over Which We'll Be Able To Ship Products To Huawei","negative",0.9,0.8,10777,"MICRON TECHNOLOGY INC",4,NA,145,28,0,"2019-06-25",53613,-1.5366024337709,13.3414953947067,21.1750254242886,31.272953851174,-0.180455262307078,-2.81113579759978,-2.20978210223179
"20375","From Micron Q3 Earnings Conference Call: Sees Q4 Gross Margin 27.5-30.5%","positive",0.7,0.8,10785,"MICRON TECHNOLOGY INC",4,NA,136,28,2,"2019-06-25",53613,-1.5366024337709,13.3414953947067,21.1750254242886,31.272953851174,-0.180455262307078,-2.81113579759978,-2.20978210223179
"20376","From Micron Q3 Earnings Conference Call: Sees Q4 EPS $0.38-$0.52 May Not Compare To $0.78 Estimate, Sales $4.3B-$4.7B vs $4.9B Est.","negative",0.9,0.8,10793,"MICRON TECHNOLOGY INC",4,NA,163,28,0,"2019-06-25",53613,-1.5366024337709,13.3414953947067,21.1750254242886,31.272953851174,-0.180455262307078,-2.81113579759978,-2.20978210223179
"20377","From Micron Q3 Earnings Conference Call: Co. Would Have Hit High End Of Q3 Guidance If Huawei Ban Not In Place","negative",0.7,0.8,10801,"MICRON TECHNOLOGY INC",4,NA,139,28,0,"2019-06-25",53613,-1.5366024337709,13.3414953947067,21.1750254242886,31.272953851174,-0.180455262307078,-2.81113579759978,-2.20978210223179
"20378","From Micron Q3 Earnings Conference Call: Co. In H2'19 Will Start Cutting Wafer Starts By 10%","negative",0.7,0.8,10809,"MICRON TECHNOLOGY INC",4,NA,138,28,0,"2019-06-25",53613,-1.5366024337709,13.3414953947067,21.1750254242886,31.272953851174,-0.180455262307078,-2.81113579759978,-2.20978210223179
"20379","Micron Technology Says It Reviewed Huawei Ban And Resumed Shipping A 'Subset' Of Products Two Weeks Ago","positive",0.8,0.9,10817,"MICRON TECHNOLOGY INC",4,NA,133,28,2,"2019-06-25",53613,-1.5366024337709,13.3414953947067,21.1750254242886,31.272953851174,-0.180455262307078,-2.81113579759978,-2.20978210223179
