BillID,Year,Major,MajorText,Party,PassH,PassS,Description,Description_CBP,DW1,DW1_impute,Chamber,BillNum,BillType,Cong,Minor,MultNo,PLaw,ReportH,ReportS,Veto,ComC,CumHServ,MRef,NameFull,Postal,State
81-HR-4320,1949,19,Government Operations,100.0,0,0,"To authorize the issuance of a stamp having on its face the imprint of the Capitol, the United States flag, and the official pledge of allegiance to the flag","To authorize the issuance of a stamp having on its face the imprint of the Capitol, the United States flag, and the official pledge of allegiance to the flag",-0.469,-0.469,0,4320,HR,81,2003.0,1.0,0,0,0,0,0.0,12.0,1,"Eberharter, Herman P.",PA,14.0
101-HR-4764,1990,16,"Space, Science, Technology, and Communications",100.0,0,0,To amend the Communications Act of 1934 to prohibit commerce in high-definition televisions that do not contain minimum levels of domestic content.,To amend the Communications Act of 1934 to prohibit commerce in high-definition televisions that do not contain minimum levels of domestic content.,-0.41,-0.41,0,4764,HR,101,1707.0,1.0,0,0,0,0,0.0,3583.0,0,Sam Gejdenson,CT,1.0
97-S-2128,1982,11,"Law, Crime, and Family Issues",100.0,0,0,A bill to limit the availability and use of handgun bullets that are capable of penetrating certain body armor.,A bill to limit the availability and use of handgun bullets that are capable of penetrating certain body armor.,-0.342,-0.342,1,2128,S,97,1201.0,1.0,0,0,0,0,0.0,0.0,0,Daniel Moynihan,NY,13.0
101-HR-2124,1989,3,Health,100.0,0,0,To establish minimum standards for health insurance coverage of drug and alcohol abuse treatment.,To establish minimum standards for health insurance coverage of drug and alcohol abuse treatment.,-0.321,-0.321,0,2124,HR,101,342.0,1.0,0,0,0,0,0.0,5481.0,1,James Florio,NJ,12.0
102-HR-4065,1991,19,Government Operations,100.0,0,0,"To amend the Federal Property and Administrative Services Act of 1949 and title 10, United States Code, to require as a term in each contract for property or services made by an executive agency that the contractor (and any subcontractors under that contract) shall comply with the workmen's compensation laws of each State in which the contract is performed.","To amend the Federal Property and Administrative Services Act of 1949 and title 10, United States Code, to require as a term in each contract for property or services made by an executive agency that the contractor (and any subcontractors under that contract) shall comply with the workmen's compensation laws of each State in which the contract is performed.",-0.085,-0.085,0,4065,HR,102,2007.0,2.0,0,0,0,0,0.0,2836.0,0,Richard Stallings,ID,63.0
111-HR-4094,2009,14,"Banking, Finance, and Domestic Commerce",100.0,0,0,To prohibit insurers from canceling or refusing to renew homeowners insurance policies because of the presence of certain types of drywall in the home.,To prohibit insurers from canceling or refusing to renew homeowners insurance policies because of the presence of certain types of drywall in the home.,-0.163,-0.163,0,4094,HR,111,1505.0,1.0,0,0,0,0,0.0,2178.0,0,Charles Melancon,LA,45.0
99-S-529,1985,11,"Law, Crime, and Family Issues",100.0,0,0,"A bill to make technical amendments to titles 11 and 28 of the United States Code, and for other purposes.","A bill to make technical amendments to titles 11 and 28 of the United States Code, and for other purposes.",-0.198,-0.198,1,529,S,99,1204.0,1.0,0,0,0,0,0.0,0.0,1,Dennis DeConcini,AZ,61.0
101-S-3061,1990,8,Energy,200.0,0,0,"A bill to amend the Internal Revenue Code of 1986 to extend the credit for producing fuel from nonconventional sources to gas produced from oil shale, to allow taxpayers subject to the alternative minimum tax full credit for producing fuel from nonconventional sources, and for other purposes.","A bill to amend the Internal Revenue Code of 1986 to extend the credit for producing fuel from nonconventional sources to gas produced from oil shale, to allow taxpayers subject to the alternative minimum tax full credit for producing fuel from nonconventional sources, and for other purposes.",0.574,0.574,1,3061,S,101,806.0,1.0,0,0,0,0,0.0,2111.0,1,William Armstrong,CO,62.0
98-HR-5136,1984,17,Foreign Trade,100.0,0,0,A bill to amend the provisions of the Trade Act of 1974 relating to the Generalized System of Preferences.,A bill to amend the provisions of the Trade Act of 1974 relating to the Generalized System of Preferences.,-0.314,-0.314,0,5136,HR,98,1802.0,1.0,0,0,0,0,0.0,2838.0,1,Donald Pease,OH,24.0
86-S-1087,1959,6,Education,100.0,0,0,"A bill to establish a program of scholarship aid to students in higher education and to provide facilities assistance to institutions, of higher education.","A bill to establish a program of scholarship aid to students in higher education and to provide facilities assistance to institutions, of higher education.",-0.443,-0.443,1,1087,S,86,601.0,1.0,0,0,0,0,0.0,0.0,0,"Humphrey, Hube",MN,33.0
89-S-347,1965,20,Public Lands and Water Management,200.0,0,0,"A bill to authorize certain modifications of the project for Calumet Harbor and River, Illinois and Indiana","A bill to authorize certain modifications of the project for Calumet Harbor and River, Illinois and Indiana",0.288,0.288,1,347,S,89,2104.0,1.0,0,0,0,0,1.0,15833.0,0,"Dirksen, Evere",IL,21.0
81-HR-3362,1949,19,Government Operations,100.0,0,0,"To amend sections 260, 267, 3019, 315, 348. 350, and 361 of the act entitled An act to establish a code of law for the District of Columbia, approved March 3, 1901, to provide that estates of decedents being administered within the probate court may be ","To amend sections 260, 267, 3019, 315, 348. 350, and 361 of the act entitled An act to establish a code of law for the District of Columbia, approved March 3, 1901, to provide that estates of decedents being administered within the probate court may be ",-0.065,-0.065,0,3362,HR,81,2014.0,1.0,0,0,0,0,0.0,8.0,1,"Harris, Oren",AR,42.0
93-HR-2147,1973,3,Health,100.0,0,0,"A bill to provide for drug abuse and drug dependency prevention, treatment and rehabilitation.","A bill to provide for drug abuse and drug dependency prevention, treatment and rehabilitation.",-0.299053,-0.299053,0,2147,HR,93,342.0,1.0,0,0,0,0,0.0,716.0,0,Ogden Reid,NY,13.0
84-HR-9336,1956,20,Public Lands and Water Management,100.0,0,0,"Establishing a general policy and procedures with respect to payments to State and local governments on account of Federal real property and tangible personal property, and for other purposes.","Establishing a general policy and procedures with respect to payments to State and local governments on account of Federal real property and tangible personal property, and for other purposes.",-0.355,-0.355,0,9336,HR,84,2100.0,1.0,0,0,0,0,0.0,0.0,1,"Griffiths, Martha W.",MI,23.0
97-HR-3165,1981,3,Health,200.0,0,0,A bill to authorize the use of community development funds with respect to the construction of certain public hospitals located in nonmetropolitan areas.,A bill to authorize the use of community development funds with respect to the construction of certain public hospitals located in nonmetropolitan areas.,0.302,0.302,0,3165,HR,97,322.0,1.0,0,0,0,0,0.0,2179.0,0,Arlan Stangeland,MN,33.0
97-HR-1932,1981,14,"Banking, Finance, and Domestic Commerce",100.0,0,0,A bill to amend the Internal Revenue Code of 1954 to provide a refundable income tax credit for the purchase of a new principal residence.,A bill to amend the Internal Revenue Code of 1954 to provide a refundable income tax credit for the purchase of a new principal residence.,-0.355,-0.355,0,1932,HR,97,1504.0,1.0,0,0,0,0,0.0,2900.0,0,James Blanchard,MI,23.0
100-HR-72,1987,11,"Law, Crime, and Family Issues",100.0,0,0,"A bill to amend title 28 of the United States Code to change the types of hearings which a magistrate may conduct, and to change the jurisdiction for the consideration of, and the standards for the granting of, writs of habeas corpus by Federal courts upon application of persons in custody pursuant to judgements of State courts.","A bill to amend title 28 of the United States Code to change the types of hearings which a magistrate may conduct, and to change the jurisdiction for the consideration of, and the standards for the granting of, writs of habeas corpus by Federal courts upon application of persons in custody pursuant to judgements of State courts.",-0.083,-0.083,0,72,HR,100,1204.0,1.0,0,0,0,0,0.0,5771.0,0,Charles Bennett,FL,43.0
92-HR-8879,1971,3,Health,200.0,0,0,To provide for the treatment of members of the Armed Forces who are narcotics addicts,To provide for the treatment of members of the Armed Forces who are narcotics addicts,0.2,0.2,0,8879,HR,92,342.0,1.0,0,0,0,0,0.0,2.0,1,"Whitehurst, G. William",VA,40.0
93-HR-7334,1973,11,"Law, Crime, and Family Issues",200.0,0,0,A bill to amend the Internal Revenue Code of 1954 to disregard children's benefits received by an individual under the Social Security Act in determining whether that individual is a dependent of a taxpayer.,A bill to amend the Internal Revenue Code of 1954 to disregard children's benefits received by an individual under the Social Security Act in determining whether that individual is a dependent of a taxpayer.,-0.051,-0.051,0,7334,HR,93,1208.0,1.0,0,0,0,0,0.0,716.0,0,Edward Biester,PA,14.0
107-S-2502,2002,3,Health,200.0,0,0,A bill to improve the provision of health care in all areas of the United States.,A bill to improve the provision of health care in all areas of the United States.,0.377,0.377,1,2502,S,107,301.0,1.0,0,0,0,0,0.0,2163.0,1,Charles Grassley,IA,31.0
80-S-1402,1947,19,Government Operations,100.0,1,1,A bill to authorize the parishes and congregations of the Protestant Episcopal Church in the District of Columbia to establish bylaws governing the election of their vestrymen,A bill to authorize the parishes and congregations of the Protestant Episcopal Church in the District of Columbia to establish bylaws governing the election of their vestrymen,,-0.0002153380151543,1,1402,S,80,2014.0,1.0,1,1,1,0,0.0,0.0,0,"McGrath, J. Ho",RI,5.0
88-HR-9488,1963,11,"Law, Crime, and Family Issues",100.0,0,0,To extend to peyote the provisions of Federal law now applicable to marihuana,To extend to peyote the provisions of Federal law now applicable to marihuana,-0.339,-0.339,0,9488,HR,88,1203.0,1.0,0,0,0,0,0.0,8.0,1,"Fascell, Dante B.",FL,43.0
105-HR-3993,1998,15,Defense,100.0,0,0,To extend the period for beneficiaries of certain deceased members of the uniformed services to apply for a death gratuity under the Servicemembers' Group Life Insurance policy of such members.,To extend the period for beneficiaries of certain deceased members of the uniformed services to apply for a death gratuity under the Servicemembers' Group Life Insurance policy of such members.,-0.196,-0.196,0,3993,HR,105,1608.0,1.0,0,0,0,0,0.0,5098.0,0,Barton Gordon,TN,54.0
107-HR-2240,2001,19,Government Operations,200.0,0,0,"To designate the facility of the United States Postal Service located at 3719 Highway 4 in Jay, Florida, as the Joseph W. Westmoreland Post Office Building.","To designate the facility of the United States Postal Service located at 3719 Highway 4 in Jay, Florida, as the """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Joseph W. Westmoreland Post Office Building"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",0.81,0.81,0,2240,HR,107,2008.0,1.0,0,0,0,0,0.0,2436.0,1,Joe Scarborough,FL,43.0
94-HR-2001,1975,19,Government Operations,200.0,0,0,"A bill to prohibit travel at Government expense outside the United States by Members of Congress who, after adjournment sine die of the last session of a Congress, are not candidates for reelection in the next Congress.","A bill to prohibit travel at Government expense outside the United States by Members of Congress who, after adjournment sine die of the last session of a Congress, are not candidates for reelection in the next Congress.",0.325,0.325,0,2001,HR,94,2011.0,1.0,0,0,0,0,0.0,1367.0,0,James Robinson,VA,40.0
