headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
Google's Antitrust Probe Meeting Reportedly To Take Place Next Month,2019-10-23,GOOG,2019-10-23 08:09:00+00:00,ALPHABET INC,14542.0,02079K10,0.01313964836299419,0.0014771987916901708,0.004765194954589269,0.024516924576307275,0.001715497766388463,0.025946522470369437,0.054799744607992196,0.1789092635131535,-0.002688260283321142,-0.002159745531303603,-0.00819578968735235,-0.0001689133924505093,0.04513387446061734,0.030514139110802585,0.002735185460005729,0.25,-0.09,0.26,0.007,14542,252,1.3140%,0.0001,1.1301,0.0578,-0.6171,1.1646%,1.8034%,58.2942%,1.1920%,10
Google Bows To EU Pressure Over Android Remedy,2019-10-23,GOOGL,2019-10-23 16:50:00+00:00,ALPHABET INC,90319.0,02079K30,0.01323723327368498,-0.029001232764483964,-0.046858245411896315,-0.038601773513120774,-0.057514852129960214,-0.053002584639600614,-0.09265279487003963,-0.08190023837915728,-0.01152989132249349,-0.03120511909826673,-0.024890119062852323,-0.08067364517757991,-0.07305025869586113,-0.13932261142662683,-0.0875796677787738,0.25,-0.09,0.26,0.007,90319,252,1.3237%,0.0,1.1283,0.0372,-0.6204,1.1258%,1.7761%,59.8215%,1.2020%,8
Gold Resource Corp Raises Qtr. Dividend From $0.02 To $0.04/Share,2019-10-23,GORO,2019-10-23 20:41:00+00:00,GOLD RESOURCE CORP,12049.0,38068T10,0.01827680692076683,0.03846156224608421,0.04871796256210725,0.015384598738064081,0.07948716152308166,0.12564096035158245,0.2112168324900685,0.3155968938184708,-0.010335907340049744,-0.005194799875827938,0.02406414891287456,0.1501501513720649,0.055597368082633825,0.04981327981312922,-0.024043180399290986,0.25,-0.09,0.26,0.007,12049,252,1.8277%,-0.0005,-0.5295,1.3127,-0.442,3.4761%,3.5589%,4.5981%,2.1741%,10
"Deutsche Bank Earlier Maintained Buy on Graphic Packaging Holding, Raised Price Target to $17",2019-10-23,GPK,2019-10-23 16:46:00+00:00,GRAPHIC PACKAGING HOLDING CO,89810.0,38868910,0.01955672726035118,-0.0140665126964451,-0.0019182018207402063,0.005754424868250174,-0.007672625864004745,0.029411767577726566,0.05882347232196716,0.05780117290351683,0.030913980677723885,0.04567144306056781,0.04853041893227039,0.06085754542358135,0.09026300544193955,0.11670610599802744,0.01525426134661445,0.25,-0.09,0.26,0.007,89810,252,1.9557%,0.0012,0.7758,0.4891,0.4727,1.5533%,1.7945%,25.0784%,1.6636%,14
A Closer Look At Insider Sales By Garmin's Chairman,2019-10-23,GRMN,2019-10-23 16:06:00+00:00,GARMIN LTD,88837.0,H2906T10,-0.009723158553242683,-0.0020792458672076464,0.00762393005410078,0.012475474225086991,0.11297215039493036,0.07681647000004355,0.10430864328729128,0.16874765269250158,0.004135086201131344,-0.000457362805536321,-0.0008000883677349302,0.012977926074969393,0.04958575220474115,0.048789023675010146,0.11935751147267082,0.25,-0.09,0.26,0.007,88837,252,-0.9723%,0.0012,0.7817,-0.0412,0.0263,1.3912%,1.6182%,26.0836%,-1.1800%,9
GlaxoSmithKline Reports FDA Approval Of Added Indication For Zejula For Late-Line Treatment For Women With Recurrent Ovarian Cancer,2019-10-23,GSK,2019-10-23 21:48:00+00:00,G S K PLC,75064.0,37733W20,0.01763875782489777,0.017333025112748146,0.012710867711936302,0.026115116507426706,0.054772335487680124,0.02519066732798625,0.056481454400760134,0.10999491424020036,-0.001877887756563612,-0.00023508872122057767,0.001177283638459592,0.005914360107613925,0.015281742914200924,0.03986307368347419,0.0196206868263733,0.25,-0.09,0.26,0.007,75064,252,1.7639%,0.0001,0.3607,-0.4015,-0.1478,0.9905%,1.0782%,15.5926%,1.6669%,18
Getty Realty Q3 AFFO $0.43,2019-10-23,GTY,2019-10-23 20:25:00+00:00,GETTY REALTY CORP NEW,62367.0,37429710,0.00272975885309279,-0.012704233638942242,-0.010586880486148309,0.0024197831101289147,0.01814877391958425,9.390623834093503e-10,0.0024197834632744275,0.0038347061169721197,-0.0006062581669540323,0.004876557239628543,0.008873957142772504,0.016337935293629258,0.011660051024379392,0.048132433728688584,0.104760044069236,0.25,-0.09,0.26,0.007,62367,252,0.2730%,0.0009,0.362,0.3153,-0.0829,0.9753%,1.0826%,18.8279%,0.2200%,5
Getty Realty Raises Qtr. Dividend From $0.35 to $0.37/Share,2019-10-23,GTY,2019-10-23 20:17:00+00:00,GETTY REALTY CORP NEW,62367.0,37429710,0.00272975885309279,-0.012704233638942242,-0.010586880486148309,0.0024197831101289147,0.01814877391958425,9.390623834093503e-10,0.0024197834632744275,0.0038347061169721197,-0.0006062581669540323,0.004876557239628543,0.008873957142772504,0.016337935293629258,0.011660051024379392,0.048132433728688584,0.104760044069236,0.25,-0.09,0.26,0.007,62367,252,0.2730%,0.0009,0.362,0.3153,-0.0829,0.9753%,1.0826%,18.8279%,0.2200%,9
W. W. Grainger shares are trading lower after the company reported worse-than-expected Q3 EPS and sales results.,2019-10-23,GWW,2019-10-23 15:14:00+00:00,GRAINGER W W INC,52695.0,38480210,-0.02111658081412315,0.008865666575729847,0.015682990932701202,0.012642465765786426,-0.0065932585844539204,0.02822944346053058,0.02329743677655216,0.07525159725064223,0.0075762164779007435,0.029347285892097563,0.02716097898814973,0.03852409877886398,0.13108185873593725,0.097857048802789,0.1006438124684641,0.25,-0.09,0.26,0.007,52695,252,-2.1117%,0.0007,1.0178,0.5209,0.5431,1.3507%,1.7712%,41.8417%,-2.4689%,17
"Grainger Reaffirms FY19 Guidance: EPS $17.10-$18.70 vs $17.54 Estimate, Sales Growth 2-5% Year Over Year",2019-10-23,GWW,2019-10-23 12:02:00+00:00,GRAINGER W W INC,52695.0,38480210,-0.02111658081412315,0.008865666575729847,0.015682990932701202,0.012642465765786426,-0.0065932585844539204,0.02822944346053058,0.02329743677655216,0.07525159725064223,0.0075762164779007435,0.029347285892097563,0.02716097898814973,0.03852409877886398,0.13108185873593725,0.097857048802789,0.1006438124684641,0.25,-0.09,0.26,0.007,52695,252,-2.1117%,0.0007,1.0178,0.5209,0.5431,1.3507%,1.7712%,41.8417%,-2.4689%,15
"W.W. Grainger Q3 Adj. EPS $4.26 Misses $4.4 Estimate, Sales $2.947B Miss $2.95B Estimate",2019-10-23,GWW,2019-10-23 12:01:00+00:00,GRAINGER W W INC,52695.0,38480210,-0.02111658081412315,0.008865666575729847,0.015682990932701202,0.012642465765786426,-0.0065932585844539204,0.02822944346053058,0.02329743677655216,0.07525159725064223,0.0075762164779007435,0.029347285892097563,0.02716097898814973,0.03852409877886398,0.13108185873593725,0.097857048802789,0.1006438124684641,0.25,-0.09,0.26,0.007,52695,252,-2.1117%,0.0007,1.0178,0.5209,0.5431,1.3507%,1.7712%,41.8417%,-2.4689%,14
"Deutsche Bank Earlier Maintained Sell on Hawaiian Holdings, Raised Price Target to $28",2019-10-23,HA,2019-10-23 16:42:00+00:00,HAWAIIAN HOLDINGS INC,81666.0,41987910,-0.0710255354642868,-0.016434408724308014,-0.010718086709453511,0.00035727836288645953,0.011432643302784928,0.094319377197853,0.05632987261153133,0.01866781831475306,0.022395651787519455,0.0601688630802415,0.03539514607516003,0.057192952394015784,0.11613255192969008,0.11262922552424404,0.14531174663363733,0.25,-0.09,0.26,0.007,81666,252,-7.1026%,-0.0002,1.2072,1.0494,0.9216,2.5422%,2.9482%,25.6445%,-7.5547%,13
UPDATE: Argus Downgrades Haliburton To Hold As Firm Expects Co.'to face pressure from rising crude oil inventories and moderating global demand' to face pressure from rising crude oil',2019-10-23,HAL,2019-10-23 14:17:00+00:00,HALLIBURTON CO,23819.0,40621610,0.01557786297053099,-0.014844099059700966,0.013359746940476036,0.004453249689394978,-0.038099881043720085,0.01929743961122532,0.06875713774394732,0.1860110899989862,0.014788322150707245,0.07976121783849743,0.07509450711454502,0.0641710567694107,0.09041093468488115,-0.006490314616559356,-0.0941867591783484,0.25,-0.09,0.26,0.007,23819,252,1.5578%,-0.0019,1.3751,0.6811,1.2435,1.8653%,2.4518%,42.1208%,0.9403%,28
Argus Research Downgrades Halliburton to Hold,2019-10-23,HAL,2019-10-23 11:52:00+00:00,HALLIBURTON CO,23819.0,40621610,0.01557786297053099,-0.014844099059700966,0.013359746940476036,0.004453249689394978,-0.038099881043720085,0.01929743961122532,0.06875713774394732,0.1860110899989862,0.014788322150707245,0.07976121783849743,0.07509450711454502,0.0641710567694107,0.09041093468488115,-0.006490314616559356,-0.0941867591783484,0.25,-0.09,0.26,0.007,23819,252,1.5578%,-0.0019,1.3751,0.6811,1.2435,1.8653%,2.4518%,42.1208%,0.9403%,6
Hasbro CEO Defends Company After Post-Earnings Sell-Off,2019-10-23,HAS,2019-10-23 19:52:00+00:00,HASBRO INC,52978.0,41805610,-0.006198711693286896,-0.032595552504062764,-0.034104622134119356,-0.027766621628527832,-0.0011066471975264003,-0.03900524787021553,0.016206837412382047,0.06078177640244431,-0.16760990023612976,-0.17989506231965757,-0.18277638748301805,-0.17989506247751608,-0.14285718230385536,-0.14182758415810393,-0.2021785396759379,0.25,-0.09,0.26,0.007,52978,252,-0.6199%,0.0003,0.9402,0.5207,0.0509,1.9178%,2.2078%,24.5484%,-0.8463%,7
"SunTrust Robinson Humphrey Maintains Hold on Hasbro, Lowers Price Target to $102",2019-10-23,HAS,2019-10-23 13:03:00+00:00,HASBRO INC,52978.0,41805610,-0.006198711693286896,-0.032595552504062764,-0.034104622134119356,-0.027766621628527832,-0.0011066471975264003,-0.03900524787021553,0.016206837412382047,0.06078177640244431,-0.16760990023612976,-0.17989506231965757,-0.18277638748301805,-0.17989506247751608,-0.14285718230385536,-0.14182758415810393,-0.2021785396759379,0.25,-0.09,0.26,0.007,52978,252,-0.6199%,0.0003,0.9402,0.5207,0.0509,1.9178%,2.2078%,24.5484%,-0.8463%,12
"BMO Capital Maintains Market Perform on Hasbro, Lowers Price Target to $90",2019-10-23,HAS,2019-10-23 12:56:00+00:00,HASBRO INC,52978.0,41805610,-0.006198711693286896,-0.032595552504062764,-0.034104622134119356,-0.027766621628527832,-0.0011066471975264003,-0.03900524787021553,0.016206837412382047,0.06078177640244431,-0.16760990023612976,-0.17989506231965757,-0.18277638748301805,-0.17989506247751608,-0.14285718230385536,-0.14182758415810393,-0.2021785396759379,0.25,-0.09,0.26,0.007,52978,252,-0.6199%,0.0003,0.9402,0.5207,0.0509,1.9178%,2.2078%,24.5484%,-0.8463%,12
Horizon Bancorp Q3 EPS $0.46 Up From $0.32 YoY,2019-10-23,HBNC,2019-10-23 20:42:00+00:00,HORIZON BANCORP INC,11565.0,44040710,0.001694846199825406,0.027072733268141747,0.022560611283788168,0.03158496333546834,0.03722503533231225,0.06486179730944319,0.05132542947538887,0.03306448136890494,-0.0005645579658448696,0.0120069175016293,0.016657146138237655,0.033878497833670806,0.06626508030603695,0.05171336229165746,0.03522317514452489,0.25,-0.09,0.26,0.007,11565,252,0.1695%,0.0006,0.8024,1.209,0.8666,0.9469%,1.5251%,61.4557%,-0.1583%,9
"Benchmark Reiterates Buy on Healthcare Services Group, Lowers Price Target to $34",2019-10-23,HCSG,2019-10-23 12:31:00+00:00,HEALTHCARE SERVICES GROUP INC,41292.0,42190610,-0.08213866502046585,-0.005065463948994875,0.01561835912371734,0.08357954922835154,0.037568567498383,0.0603630339974075,0.07123265282844504,0.14528686674892466,0.02828681655228138,0.020359731668996295,0.04198623341321883,0.057353528822231103,0.05605560120908559,0.06389115030507453,0.07166182402186205,0.25,-0.09,0.26,0.007,41292,252,-8.2139%,-0.0019,0.7389,0.5644,0.0116,2.4441%,2.6058%,12.0298%,-8.3637%,12
Hilton Worldwide shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.,2019-10-23,HLT,2019-10-23 17:23:00+00:00,HILTON WORLDWIDE HOLDINGS INC,14338.0,43300A20,0.05554935708642006,0.011903592385351658,0.020048092518442973,0.01482725092993653,0.016184641133957678,0.03967842946081923,0.09709799003001285,0.15681039405816044,-0.01796726882457733,-0.0046077685098318,-0.0159435308083673,-0.010146194406048026,0.0003308312327605645,-0.030455211155958173,-0.06702147816832171,0.25,-0.09,0.26,0.007,14338,252,5.5549%,0.001,0.9768,0.1493,-0.275,1.2209%,1.6608%,45.9524%,5.3912%,16
"Hilton Worldwide Holdings Sees Q4 Adj. EPS $0.91-$0.96 vs $0.99 Est., Sees FY19 Adj. EPS $3.81-$3.86 vs $3.87 Est.",2019-10-23,HLT,2019-10-23 10:03:00+00:00,HILTON WORLDWIDE HOLDINGS INC,14338.0,43300A20,0.05554935708642006,0.011903592385351658,0.020048092518442973,0.01482725092993653,0.016184641133957678,0.03967842946081923,0.09709799003001285,0.15681039405816044,-0.01796726882457733,-0.0046077685098318,-0.0159435308083673,-0.010146194406048026,0.0003308312327605645,-0.030455211155958173,-0.06702147816832171,0.25,-0.09,0.26,0.007,14338,252,5.5549%,0.001,0.9768,0.1493,-0.275,1.2209%,1.6608%,45.9524%,5.3912%,19
"Hilton Worldwide Holdings Q3 Adj. EPS $1.05 Beats $1.02 Estimate, Sales $2.4B Beat $2.38B Estimate",2019-10-23,HLT,2019-10-23 10:02:00+00:00,HILTON WORLDWIDE HOLDINGS INC,14338.0,43300A20,0.05554935708642006,0.011903592385351658,0.020048092518442973,0.01482725092993653,0.016184641133957678,0.03967842946081923,0.09709799003001285,0.15681039405816044,-0.01796726882457733,-0.0046077685098318,-0.0159435308083673,-0.010146194406048026,0.0003308312327605645,-0.030455211155958173,-0.06702147816832171,0.25,-0.09,0.26,0.007,14338,252,5.5549%,0.001,0.9768,0.1493,-0.275,1.2209%,1.6608%,45.9524%,5.3912%,15
'Honda Launches e:Technology Brand: Announces Accelerated EV Strategy',2019-10-23,HMC,2019-10-23 16:35:00+00:00,HONDA MOTOR LTD,59555.0,43812830,0.002629590220749378,0.005245387088507414,0.013488148399407818,0.019482896922161208,0.027351049260673443,0.036717852058101075,0.07418507060229995,0.03372047826339286,-0.003742458065971732,-0.002622693755561678,-0.00671635848451102,-0.00597460229055824,0.05760829238151777,0.025028936540572033,0.042694871262314305,0.25,-0.09,0.26,0.007,59555,252,0.2630%,-0.0002,0.7939,0.1405,0.261,0.9302%,1.2537%,44.9426%,0.0036%,8
HNI Corp Narrows FY19 EPS From $2.50-$2.70 To $2.50-$2.60,2019-10-23,HNI,2019-10-23 20:35:00+00:00,H N I CORP,42439.0,40425110,0.0005228877998888493,0.007577761076390743,0.009929476503608203,0.009668119402513442,0.012281191954457205,0.03370788832574245,0.03983638646723531,-0.007823911271577333,0.012172508053481579,0.029332619747705957,0.03378378362700052,0.06516291161626464,0.1240082690787041,0.1424731347752195,0.13628701140658173,0.25,-0.09,0.26,0.007,42439,252,0.0523%,0.0005,1.0496,1.1932,0.6031,1.2867%,1.8811%,53.2140%,-0.2616%,9
"HNI Q3 EPS $1.08 Beats $1.07 Estimate, Sales $625.4M Miss $640.3M Estimate",2019-10-23,HNI,2019-10-23 20:34:00+00:00,H N I CORP,42439.0,40425110,0.0005228877998888493,0.007577761076390743,0.009929476503608203,0.009668119402513442,0.012281191954457205,0.03370788832574245,0.03983638646723531,-0.007823911271577333,0.012172508053481579,0.029332619747705957,0.03378378362700052,0.06516291161626464,0.1240082690787041,0.1424731347752195,0.13628701140658173,0.25,-0.09,0.26,0.007,42439,252,0.0523%,0.0005,1.0496,1.1932,0.6031,1.2867%,1.8811%,53.2140%,-0.2616%,12
Leaks on Harley-Davidson Electric Bicycles Reveal New Details,2019-10-23,HOG,2019-10-23 07:35:00+00:00,HARLEY DAVIDSON INC,70033.0,41282210,-0.01198800001293421,-0.02047526091337204,-0.004297318995929,0.019969592755292975,0.014408485151670813,-0.02578363080487367,-0.09302325934959188,-0.10204475730514495,0.07982736825942993,0.09488654974688115,0.09100817331101396,0.09909416574332619,0.20711495341540975,0.1431327837624159,0.13702828339636963,0.25,-0.09,0.26,0.007,70033,252,-1.1988%,0.0004,1.3193,0.4128,1.0063,1.4857%,2.0758%,48.7704%,-1.7661%,8
"Credit Suisse Maintains Neutral on Hexcel, Lowers Price Target to $78",2019-10-23,HXL,2019-10-23 13:08:00+00:00,HEXCEL CORP NEW,61567.0,42829110,-0.01905007101595402,0.004045790992677212,-0.005799059784263538,-0.00013489024297319574,0.007822006993482233,0.04553225119781357,0.07283645006280626,0.03985517733870614,0.011102115735411644,-0.00761456982681763,-0.014728946653251862,-0.015370590578693943,-0.004871019363100415,-0.08108443046570413,-0.09022250226141215,0.25,-0.09,0.26,0.007,61567,252,-1.9050%,0.0005,0.9505,0.0711,-0.0476,1.1352%,1.5358%,45.3691%,-2.1385%,11
ICON Raises FY19 Adj. EPS Guidance From $6.75-$6.95 To $6.81-$6.95 vs $6.88 Est.; Narrows Sales Guidance From $2.76B-$2.84B To $2.79B-$2.83B vs $2.81B Est.,2019-10-23,ICLR,2019-10-23 20:22:00+00:00,ICON PLC NEW,86072.0,G4705A10,0.001861224882304668,0.04487316310405731,0.06402291711142172,0.06873891316467295,0.07202574117197691,0.07002503488058176,0.15326900919907094,0.24508756141236998,0.001505640335381031,-0.01619834401999698,-0.016544570968203942,-0.00943129838805068,-0.03495680503262044,-0.049016251729295135,-0.11655700543685865,0.25,-0.09,0.26,0.007,86072,252,0.1861%,-0.0004,0.8246,0.2972,-0.6822,1.2405%,1.6755%,45.1818%,0.1773%,23
"Icon Q3 Adj. EPS $1.74, Inline, Sales $710.4M Beat $709.52M Estimate",2019-10-23,ICLR,2019-10-23 20:20:00+00:00,ICON PLC NEW,86072.0,G4705A10,0.001861224882304668,0.04487316310405731,0.06402291711142172,0.06873891316467295,0.07202574117197691,0.07002503488058176,0.15326900919907094,0.24508756141236998,0.001505640335381031,-0.01619834401999698,-0.016544570968203942,-0.00943129838805068,-0.03495680503262044,-0.049016251729295135,-0.11655700543685865,0.25,-0.09,0.26,0.007,86072,252,0.1861%,-0.0004,0.8246,0.2972,-0.6822,1.2405%,1.6755%,45.1818%,0.1773%,11
First Internet Q3 EPS $0.63 Beats $0.61 Estimate,2019-10-23,INBK,2019-10-23 20:40:00+00:00,FIRST INTERNET BANCORP,13797.0,32055710,0.002203580224886537,-0.01715036854147911,0.0021988188872688053,0.006596289382018838,0.004397554221198474,0.015391397574101129,-0.028583977819027884,0.05145121198882574,0.0004409271932672709,0.012494453321010068,0.01977530521928461,0.017945249426293497,0.07332077697549311,0.07933553270886651,0.0912418490922664,0.25,-0.09,0.26,0.007,13797,252,0.2204%,0.0001,1.0938,1.0247,1.1153,1.8454%,2.3250%,36.9990%,-0.2733%,8
iRobot Option Alert: Nov 15 $55 Calls at the Ask: 1000 @ $0.451 vs 768 OI; Ref=$48.36,2019-10-23,IRBT,2019-10-23 17:29:00+00:00,IROBOT CORP,90971.0,46272610,-0.09198588877916336,-0.029759535565972328,0.014472055755242907,0.005911069925220058,-0.002038367376672512,0.008153233264662108,-0.09682021656990447,0.1257643368307908,-0.030678199604153633,-0.06344253520769005,-0.06780538803585312,-0.06473951123622301,-0.059038654101818966,-0.15406294801901776,-0.2755430759919406,0.25,-0.09,0.26,0.007,90971,252,-9.1986%,-0.0022,1.3731,0.977,-0.5711,2.7650%,3.2924%,29.4707%,-9.3173%,17
"Analysts: iRobot Will Struggle Due To Trade Issues, Increasing Competition",2019-10-23,IRBT,2019-10-23 14:52:00+00:00,IROBOT CORP,90971.0,46272610,-0.09198588877916336,-0.029759535565972328,0.014472055755242907,0.005911069925220058,-0.002038367376672512,0.008153233264662108,-0.09682021656990447,0.1257643368307908,-0.030678199604153633,-0.06344253520769005,-0.06780538803585312,-0.06473951123622301,-0.059038654101818966,-0.15406294801901776,-0.2755430759919406,0.25,-0.09,0.26,0.007,90971,252,-9.1986%,-0.0022,1.3731,0.977,-0.5711,2.7650%,3.2924%,29.4707%,-9.3173%,10
"Piper Jaffray Reiterates Neutral on iRobot, Lowers Price Target to $51",2019-10-23,IRBT,2019-10-23 13:32:00+00:00,IROBOT CORP,90971.0,46272610,-0.09198588877916336,-0.029759535565972328,0.014472055755242907,0.005911069925220058,-0.002038367376672512,0.008153233264662108,-0.09682021656990447,0.1257643368307908,-0.030678199604153633,-0.06344253520769005,-0.06780538803585312,-0.06473951123622301,-0.059038654101818966,-0.15406294801901776,-0.2755430759919406,0.25,-0.09,0.26,0.007,90971,252,-9.1986%,-0.0022,1.3731,0.977,-0.5711,2.7650%,3.2924%,29.4707%,-9.3173%,11
"JP Morgan Maintains Neutral on iRobot, Lowers Price Target to $40",2019-10-23,IRBT,2019-10-23 12:48:00+00:00,IROBOT CORP,90971.0,46272610,-0.09198588877916336,-0.029759535565972328,0.014472055755242907,0.005911069925220058,-0.002038367376672512,0.008153233264662108,-0.09682021656990447,0.1257643368307908,-0.030678199604153633,-0.06344253520769005,-0.06780538803585312,-0.06473951123622301,-0.059038654101818966,-0.15406294801901776,-0.2755430759919406,0.25,-0.09,0.26,0.007,90971,252,-9.1986%,-0.0022,1.3731,0.977,-0.5711,2.7650%,3.2924%,29.4707%,-9.3173%,11
IRobot shares are trading lower after the company narrowed its FY19 revenue guidance from $1.2 - $1.25 billion to $1.2 - $1.21 billion and its operating income guidance from $75 - $100 million to $75 - $80 million,2019-10-23,IRBT,2019-10-23 11:40:00+00:00,IROBOT CORP,90971.0,46272610,-0.09198588877916336,-0.029759535565972328,0.014472055755242907,0.005911069925220058,-0.002038367376672512,0.008153233264662108,-0.09682021656990447,0.1257643368307908,-0.030678199604153633,-0.06344253520769005,-0.06780538803585312,-0.06473951123622301,-0.059038654101818966,-0.15406294801901776,-0.2755430759919406,0.25,-0.09,0.26,0.007,90971,252,-9.1986%,-0.0022,1.3731,0.977,-0.5711,2.7650%,3.2924%,29.4707%,-9.3173%,38
