"headline","headline.type","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3"
"Fed's Kaplan Says Weak Europe Growth Could Impact GDP","decrease",0.6,0.75,40813,"SPDR DOW JONES IND AVG ETF TRUST",4,NA,138,34,0,"2019-05-03",85765,0.795038137584925,-0.264185457490385,-1.90587160213629,-2.59890511186123,-0.480783265084028,-1.09485065716608,-0.964435475806247
"Fed's Kaplan Says Federal Funds Rate Is In The Neighborhood Of Neutral","uncertain",0.2,0.7,40821,"SPDR DOW JONES IND AVG ETF TRUST",4,NA,141,34,1,"2019-05-03",85765,0.795038137584925,-0.264185457490385,-1.90587160213629,-2.59890511186123,-0.480783265084028,-1.09485065716608,-0.964435475806247
"Fed's Bullard Says Low Inflation And Inflation Expectations Are Concerning; Says Wants To See Q2 Data To See If Inflation Is Indeed Picking Up","uncertain",0.5,0.7,40829,"SPDR DOW JONES IND AVG ETF TRUST",4,NA,157,34,1,"2019-05-03",85765,0.795038137584925,-0.264185457490385,-1.90587160213629,-2.59890511186123,-0.480783265084028,-1.09485065716608,-0.964435475806247
"Fed's Bullard Says Fed Policy Is 'Little Tight,' Fed Should Be Careful","uncertain",0.3,0.7,40837,"SPDR DOW JONES IND AVG ETF TRUST",4,NA,145,34,1,"2019-05-03",85765,0.795038137584925,-0.264185457490385,-1.90587160213629,-2.59890511186123,-0.480783265084028,-1.09485065716608,-0.964435475806247
"Fed's Clarida Says Do Not See Evidence Of Looming Recession Now","increase",0.6,0.8,40845,"SPDR DOW JONES IND AVG ETF TRUST",4,NA,143,29,2,"2019-05-03",85765,0.795038137584925,-0.264185457490385,-1.90587160213629,-2.59890511186123,-0.480783265084028,-1.09485065716608,-0.964435475806247
"White House Economic Adviser Hassett Says Deflationary Pressures Building Globally, But He Declines Comment On Fed Policy","uncertain",0.3,0.7,40853,"SPDR DOW JONES IND AVG ETF TRUST",4,NA,152,34,1,"2019-05-03",85765,0.795038137584925,-0.264185457490385,-1.90587160213629,-2.59890511186123,-0.480783265084028,-1.09485065716608,-0.964435475806247
"Fed's Bullard In Reuters Interview Says He Is Open To Rate Cut If Inflation Still Low After Summer","increase",0.6,0.75,40861,"SPDR DOW JONES IND AVG ETF TRUST",4,NA,148,29,2,"2019-05-03",85765,0.795038137584925,-0.264185457490385,-1.90587160213629,-2.59890511186123,-0.480783265084028,-1.09485065716608,-0.964435475806247
"Kudlow Says Phillips Curve Model Should Be 'Buried'","uncertain",0.3,0.6,40869,"SPDR DOW JONES IND AVG ETF TRUST",4,NA,140,34,1,"2019-05-03",85765,0.795038137584925,-0.264185457490385,-1.90587160213629,-2.59890511186123,-0.480783265084028,-1.09485065716608,-0.964435475806247
"Pence Says There Is No Inflation Happening, We Should Consider Cutting Interest Rate","uncertain",0.3,0.6,40877,"SPDR DOW JONES IND AVG ETF TRUST",4,NA,144,34,1,"2019-05-03",85765,0.795038137584925,-0.264185457490385,-1.90587160213629,-2.59890511186123,-0.480783265084028,-1.09485065716608,-0.964435475806247
"US Vice President Pence On CNBC Says This Is Not Time For Rate Hikes, Maybe Time To Consider Lowering Them","increase",0.6,0.75,40885,"SPDR DOW JONES IND AVG ETF TRUST",4,NA,151,29,2,"2019-05-03",85765,0.795038137584925,-0.264185457490385,-1.90587160213629,-2.59890511186123,-0.480783265084028,-1.09485065716608,-0.964435475806247
"DISH Network Says No Progress On Talk With AT&T On HBO Blackout","decrease",0.6,0.8,40893,"DISH NETWORK CORP",4,NA,133,30,0,"2019-05-03",81696,4.40477207303047,-1.05473985895514,1.08323027334531,0.71265652633612,-3.08624096214771,-4.32801961227085,-5.16511941703043
"UPDATE: MKM Downgrades Electronic Arts, Raises Tgt To $100 As Firm Is 'less enthusiastic about the incremental drivers in FY20 than we were two to three months ago', Firm Notes 'initial success of Apex Legends in 4QFY19 likely created a head fake'","decrease",0.6,0.8,40909,"ELECTRONIC ARTS INC",4,NA,177,30,0,"2019-05-03",75828,-2.01271343976259,1.36216450482607,1.4918889656045,5.14594834524844,-0.484924204647541,-0.264131031388093,-0.348360436970552
"Electronic Arts shares are trading lower after MKM downgraded the stock from Buy to Neutral.","decrease",0.7,0.85,40917,"ELECTRONIC ARTS INC",4,NA,138,34,0,"2019-05-03",75828,-2.01271343976259,1.36216450482607,1.4918889656045,5.14594834524844,-0.484924204647541,-0.264131031388093,-0.348360436970552
"MKM Partners Downgrades Electronic Arts Inc. - Common Stock to Neutral","decrease",0.6,0.8,40925,"ELECTRONIC ARTS INC",4,NA,135,34,0,"2019-05-03",75828,-2.01271343976259,1.36216450482607,1.4918889656045,5.14594834524844,-0.484924204647541,-0.264131031388093,-0.348360436970552
"MKM Partners Downgrades Electronic Arts Inc. - Common Stock to Neutral, Raises Price Target to $100","uncertain",0.3,0.6,40933,"ELECTRONIC ARTS INC",4,NA,142,34,1,"2019-05-03",75828,-2.01271343976259,1.36216450482607,1.4918889656045,5.14594834524844,-0.484924204647541,-0.264131031388093,-0.348360436970552
"Emergent BioSolutions shares are trading lower after the company reported worse-than-expected Q1 EPS and sales results.","decrease",0.7,0.85,40941,"EMERGENT BIOSOLUTIONS INC",4,NA,144,30,0,"2019-05-03",91571,-9.88764539361,2.68079992383718,-2.97173780172469,-8.06316977934014,2.04471554607153,3.32817565786654,-0.205563036484602
"EOG Resources shares are trading higher after the company reported better-than-expected Q1 EPS and raised its dividend by 31%. NOTE: Stocks in the oil and oil services space have been volatile recently amid global supply concerns and geopolitical risks.","increase",0.7,0.85,40949,"EOG RESOURCES INC",4,NA,165,29,2,"2019-05-03",75825,1.94011814892292,0.374033371917903,4.51044924454422,2.33222783200611,-2.96006221324205,-7.16294087104133,-8.07216684599765
"Erie Indemnity shares are trading higher after the company reported better-than-expected Q1 EPS.","increase",0.7,0.85,40957,"ERIE INDEMNITY CO",4,NA,142,29,2,"2019-05-03",82486,5.07663302123547,1.05844028294086,0.526685455562759,3.31205954919522,0.143887172453105,-0.739493469333952,0.475859208223639
"Energy Recovery shares are trading higher after the company reported better-than-expected Q1 sales.","increase",0.7,0.85,40965,"ENERGY RECOVERY INC",4,NA,133,29,2,"2019-05-03",92753,13.6170297861099,0.936324242502451,-1.9662924301861,-2.24719759423484,-2.59067360311747,-3.3915717895568,-4.37436729853773
"Essent Group Q1 EPS $1.3 Beats $1.26 Estimate","increase",0.6,0.8,40973,"ESSENT GROUP LTD",4,NA,132,29,2,"2019-05-03",14235,0.0208856465178541,1.69101785868406,-1.23173304621801,-1.21085994484176,1.26876393333077,0.927288979359897,0.969848370227488
"Kudlow Says Its Possible There Will Be A US, Japan Trade Deal By End Of May","increase",0.6,0.7,40981,"ISHARES INC",4,NA,135,33,2,"2019-05-03",83225,1.28506617620587,-1.01858414709568,-3.37741144429795,-4.0564697593062,0.0362130318535491,-0.30674518442414,-0.66522642846768
"US Has Renewed Sanctions Waivers Allowing Russia, UK, China, France To Continue Nonproliferation Work With Iran","uncertain",0.3,0.6,40989,"ISHARES TRUST",4,NA,143,34,1,"2019-05-03",14907,1.58967841416597,-0.826686713844538,-2.5686418016844,-3.51342981987643,-0.119834975339472,-1.24407048809025,-0.744269154291266
"UK Labour Party Leader Corbyn Sees 'A Huge Impetus' For Every Member Of Parliament To Get A Brexit Deal Done, Says Parliament Has To Resolve This Issue","uncertain",0.3,0.6,40997,"ISHARES TRUST",4,NA,149,34,1,"2019-05-03",14907,1.58967841416597,-0.826686713844538,-2.5686418016844,-3.51342981987643,-0.119834975339472,-1.24407048809025,-0.744269154291266
"Spokeswoman for British PM May Says PM Understands Frustration Over Britain Not Having Left  EU Yet; Says Expects Talks to Resume With Labour After Weekend","uncertain",0.3,0.6,41005,"ISHARES TRUST",4,NA,149,34,1,"2019-05-03",14907,1.58967841416597,-0.826686713844538,-2.5686418016844,-3.51342981987643,-0.119834975339472,-1.24407048809025,-0.744269154291266
"Macquarie Upgrades Fluor Corporation Common Stock to Outperform","increase",0.7,0.85,41013,"FLUOR CORP NEW",4,NA,133,29,2,"2019-05-03",88853,-1.34589374065399,-1.05729699134827,4.80900357264726,0.989088962750317,-24.0868508815765,-25.1950682807367,-24.9494944993891
"Flowserve Corp shares are trading higher after the company reported better-than-expected Q1 EPS; the company also reaffirmed FY19 guidance.","increase",0.7,0.85,41021,"FLOWSERVE CORP",4,NA,145,29,2,"2019-05-03",30940,9.3355730175972,-2.03846413642168,-4.32692305855865,-4.84615508026693,-2.81977374106646,-2.99815912269131,-4.09356473791593
"Fortinet shares are trading lower despite reporting better-than-expected Q1 financial results. Citi downgraded the stock from Neutral to Sell citing declining momentum.","decrease",0.7,0.85,41029,"FORTINET INC",4,NA,146,34,0,"2019-05-03",93132,-6.06491416692734,-1.10516166314483,-3.55979257450987,-3.88552418636485,-0.413534929975867,-2.04452592121904,-1.63387798397588
"Genesco Reports $100M Buyback","increase",0.6,0.8,41045,"GENESCO INC",4,NA,122,29,2,"2019-05-03",21055,6.0730591416359,0,-0.903999628791841,-2.73353532663237,1.08469277620316,-2.25396588085778,-3.69393209403604
"Genetic Technologies Reports Received Nasdaq Notification Letter Related To Shareholders' Equity Being Less Than Minimum Specified Amount Of $2.5M; Has 45 Days To Submit Plan To Regain Compliance","decrease",0.7,0.85,41053,"GENETIC TECHNOLOGIES LTD",4,NA,161,30,0,"2019-05-03",90899,0,-6.57894909381866,80.9210545288062,46.0526337759996,2.6888208463788,-0.013158501704058,1.33333187360116
"Genetic Technologies Receives Letter from Nasdaq","uncertain",0.3,0.6,41061,"GENETIC TECHNOLOGIES LTD",4,NA,130,34,1,"2019-05-03",90899,0,-6.57894909381866,80.9210545288062,46.0526337759996,2.6888208463788,-0.013158501704058,1.33333187360116
"Gold Falls ~$1.50/Oz To ~$1,271.60/Oz Following Better-Than-Expected Jobs Data","decrease",0.7,0.85,41077,"SPDR GOLD TRUST",4,NA,141,34,0,"2019-05-03",90448,0.591961853206158,0.132611708249897,0.646497106493849,2.71832778508951e-08,-0.382059044204652,-1.03959947199859,-0.736571547472542
"Globus Medical shares are trading lower after the company reported worse-than-expected Q1 EPS and sales.","decrease",0.7,0.85,41085,"GLOBUS MEDICAL INC",4,NA,140,30,0,"2019-05-03",13543,-5.78764118254185,1.52424909174442,1.61662990858591,-1.6166300155316,4.12324368953705,1.92947208546794,2.70390863597254
"Northcoast Research Upgrades Generac Holdlings Inc. Common Stock to Buy, Announces $70 Price Target","increase",0.7,0.85,41093,"GENERAC HOLDINGS INC",4,NA,140,29,2,"2019-05-03",93246,4.33043763041496,-1.00017050281167,-3.18386365760294,-5.73429299042814,4.88872714340687,4.56446289604311,4.56446289604311
"HSBC Holdings shares are trading higher after the company reported a year-over-year increase in Q1 EPS and profit.","increase",0.7,0.85,41101,"H S B C HOLDINGS PLC",4,NA,144,33,2,"2019-05-03",87033,2.82953642308712,-2.03579384833574,-4.11633142597924,-5.81060591683148,0.625001033768058,-0.229512231937778,0.392614296978211
"B. Riley Upgrades Hercules Capital, Inc. Common Stock to Buy, Raises Price Target to $15","increase",0.7,0.85,41117,"HERCULES CAPITAL INC",4,NA,141,33,2,"2019-05-03",90731,6.0371495783329,0.364964897744358,0.291971141495195,-0.231549131190134,-0.0773412873968482,-0.538873719695776,-1.22324044237234
"Huntsman Option Alert: May 17 $22 Calls Sweep (2) above Ask!: 2000 @ $0.276 vs 3671 OI; Ref=$21.25","increase",0.6,0.75,41125,"HUNTSMAN CORP",4,NA,159,33,2,"2019-05-03",90558,3.15487496554852,-3.0583867803216,-4.95829330614482,-6.34847459630798,-1.08746830374002,-5.93525044751717,-9.3980079106687
"Wells Fargo Upgrades Intercept Pharmaceuticals, Inc. - Common Stock to Outperform","increase",0.7,0.85,41133,"INTERCEPT PHARMACEUTICALS INC",4,NA,143,33,2,"2019-05-03",13643,1.93855464458466,-0.222416548058391,-3.6254389274169,-3.89234902099618,2.78489794582128,2.35553351197766,-0.192349093754962
"'BREAKING: Reports of heavy military jet activity over Venezuela, including two armed F16's. Reasons currently unknown.' -BNL News","uncertain",0.5,0.7,41141,"ISHARES TRUST",4,NA,144,34,1,"2019-05-03",89190,1.09322993084788,-1.65214538574219,-2.67347359502895,-8.95164122547026,-0.0910157163161784,-1.81872565059433,-1.7308207546407
"Trump Says Putin 'Not Looking to Get Involved in Venezuela'","uncertain",0.3,0.6,41149,"ISHARES TRUST",4,NA,128,34,1,"2019-05-03",89190,1.09322993084788,-1.65214538574219,-2.67347359502895,-8.95164122547026,-0.0910157163161784,-1.81872565059433,-1.7308207546407
"Barclays Downgrades Incyte Corporation - Common Stock to Equal-Weight, Lowers Price Target to $82","decrease",0.7,0.85,41157,"INCYTE CORP",4,NA,141,34,0,"2019-05-03",79906,2.61921808123589,2.33566388487816,-2.86539526498312,-7.05514172484937,2.57254932075739,5.39062401842763,8.81958234665543
"ITT Raises FY19 GAAP EPS Guidance To $2.78-$3.06, Adj. EPS $3.50-$3.66","increase",0.7,0.85,41165,"I T T INC",4,NA,145,29,2,"2019-05-03",12570,6.12930580973625,-2.19936612993479,-3.32278845346761,-5.23734398734403,-0.964579824358225,-1.65152774890989,-2.56871687672339
"ITT Q1 Adj. EPS $0.91 Beats $0.84 Estimate, Sales $695.5M Beat $683.38M Estimate","increase",0.7,0.85,41173,"I T T INC",4,NA,146,33,2,"2019-05-03",12570,6.12930580973625,-2.19936612993479,-3.32278845346761,-5.23734398734403,-0.964579824358225,-1.65152774890989,-2.56871687672339
"Johnson Outdoors shares are trading higher after the company reported better-than-expected Q2 EPS and sales.","increase",0.7,0.85,41181,"JOHNSON OUTDOORS INC",4,NA,139,29,2,"2019-05-03",11775,12.7584829926491,-1.1187931522727,-6.7358669156069,-6.53979043734404,0.169355457182974,0.28694564870575,-1.81330379626792
"Johnson Outdoors Q2 EPS $2.18 Beats $1.83 Estimate, Sales $177.707M Beat $170.33M Estimate","increase",0.7,0.85,41189,"JOHNSON OUTDOORS INC",4,NA,149,33,2,"2019-05-03",11775,12.7584829926491,-1.1187931522727,-6.7358669156069,-6.53979043734404,0.169355457182974,0.28694564870575,-1.81330379626792
"KBR Announces Three Year Extension on General Maintenance Services Contract for SATORP; Financial Terms Not Disclosed","increase",0.6,0.75,41197,"K B R INC",4,NA,137,29,2,"2019-05-03",91579,5.26785850524902,-0.169631082098931,-2.92621109553238,-5.59796316441999,-0.222722231410444,0.810082441944626,1.08303149179847
"Bank of America Upgrades Kirby Corporation Common Stock to Buy","increase",0.7,0.85,41205,"KIRBY CORP",4,NA,129,29,2,"2019-05-03",59045,3.73900942504406,0.306245149113238,-2.1201448430224,-0.730274027407418,4.70828115940094,0.146836770832626,0.36791183856113
"Kentucky First Federal Q3 EPS $0.06 Up From $0.02 YoY","increase",0.6,0.8,41213,"KENTUCKY FIRST FEDERAL BANCORP",4,NA,149,29,2,"2019-05-03",90636,1.94369945675135,-0.460221525281668,-0.723206043102143,4.01051719836016,-2.0997354760766,-2.16393384113089,-3.74193486118133
"Koppers Holdings Inc. Koppers Holdings Inc. Common Stock Q1 Adj. EPS $0.62 Down From $1.18 YoY, Sales $434.9M Up From $406.1M YoY","decrease",0.6,0.75,41221,"KOPPERS HOLDINGS INC",4,NA,167,34,0,"2019-05-03",91114,9.85756814479828,-1.09177650883794,1.39883938210406,-1.16001429428311,-1.03857116773725,-0.224380929568579,-1.83958780459441
"Laboratory Corp Filing Shows Co.'s Covance Research Products Was Served With Subpoena Issued By Miami DOJ","decrease",0.6,0.75,41229,"LABORATORY CORP AMERICA HLDGS",4,NA,151,34,0,"2019-05-03",12062,-0.410558423027396,0.297063053585589,0.842679256724699,-0.327367838242831,2.77364179491997,3.57053951054656,6.52817685566678
"Live Nation Entertainment shares are trading higher after the company reported better-than-expected Q1 EPS and sales.","increase",0.7,0.85,41245,"LIVE NATION ENTERTAINMENT INC",4,NA,142,33,2,"2019-05-03",91041,0.909658148884773,0.528448866680264,1.5853347448503,-1.10350523207207,0.0627700879704207,-2.41811775851931,-3.3500119725991
"Mastercard Buys Payment Platform Transactis, Creating 'A Better Real-Time Consumer Experience'","increase",0.7,0.8,41253,"MASTERCARD INC",4,NA,136,33,2,"2019-05-03",91233,0.30745358671993,0.278282910585403,-0.209721452584644,1.85521516113194,-0.627134693786502,-2.77297152872835,0.0242777635712565
"Mastercard Reports Purchase Of Transactis, No Terms Disclosed","uncertain",0.3,0.6,41261,"MASTERCARD INC",4,NA,131,34,1,"2019-05-03",91233,0.30745358671993,0.278282910585403,-0.209721452584644,1.85521516113194,-0.627134693786502,-2.77297152872835,0.0242777635712565
"Marriott CEO Will Remain On Job While Receiving Cancer Treatment","uncertain",0.3,0.6,41269,"MARRIOTT INTERNATIONAL INC NEW",4,NA,134,34,1,"2019-05-03",85913,2.37416904419661,-1.70543696731329,-6.01540787618541,-6.58626780194188,-1.41869597136974,0.344525168558629,0.676618499066306
"UPDATE: Wedbush Upgrades MacroGenics To Outperform As Firm Believes 'current share price levels provide upside, given potential positive catalysts ahead with updated SOPHIA data at ASCO, and the possibility of a partnership agreement for margetuximab'","increase",0.7,0.85,41277,"MACROGENICS INC",4,NA,171,33,2,"2019-05-03",14257,3.22952382266521,2.73742899298668,-2.6815616005984,4.52513708312436,3.33730317652225,3.39892491870644,0.521740270344617
"MacroGenics shares are trading higher due to Wedbush upgrading the company from Neutral to Outperform.","increase",0.7,0.85,41285,"MACROGENICS INC",4,NA,138,33,2,"2019-05-03",14257,3.22952382266521,2.73742899298668,-2.6815616005984,4.52513708312436,3.33730317652225,3.39892491870644,0.521740270344617
"Wedbush Upgrades MacroGenics, Inc. - Common Stock to Outperform, Announces $26 Price Target","increase",0.7,0.85,41293,"MACROGENICS INC",4,NA,141,33,2,"2019-05-03",14257,3.22952382266521,2.73742899298668,-2.6815616005984,4.52513708312436,3.33730317652225,3.39892491870644,0.521740270344617
"UPDATE: KeyBanc Downgrades Monolithic Power Systems To Sector Weight As Firm Views 'risk/reward at current valuations as less favorable and await signs of a recovery'","decrease",0.7,0.85,41309,"MONOLITHIC PWR SYS INC",4,NA,158,30,0,"2019-05-03",90455,-7.17167034745216,-2.59363632649183,-6.08402243520857,-13.9822062864585,1.14637585356832,0.295415470461013,1.27756245398585
"Monolithic Power Systems shares are trading lower after KeyBank downgraded the stock from Overweight to Sector Weight.","decrease",0.7,0.85,41317,"MONOLITHIC PWR SYS INC",4,NA,146,34,0,"2019-05-03",90455,-7.17167034745216,-2.59363632649183,-6.08402243520857,-13.9822062864585,1.14637585356832,0.295415470461013,1.27756245398585
"KeyBanc Downgrades Monolithic Power Systems, Inc. - Common Stock to Sector Weight","decrease",0.6,0.8,41325,"MONOLITHIC PWR SYS INC",4,NA,143,34,0,"2019-05-03",90455,-7.17167034745216,-2.59363632649183,-6.08402243520857,-13.9822062864585,1.14637585356832,0.295415470461013,1.27756245398585
