"headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","headline.type"
"Deutsche Bank Maintains Buy on Nasdaq, Lowers Price Target to $110",0.3,0.6,27319,"NASDAQ INC",3,NA,129,35,1,"2019-08-09",90601,0.284957024268806,-1.98903903365135,-1.02496654648396,-1.03511680874296,2.22638305276632,2.51434925491993,4.13310893499585,"uncertain"
"Noodles & Co shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. The company also issued FY19 sales guidance on the high-end of analyst estimates.",0.75,0.85,27327,"NOODLES & CO",3,NA,155,24,2,"2019-08-06",13959,3.78890670835972,-9.77835729718208,-11.7340300948264,-25.0325954170001,-2.11920961737633,-0.135138354527464,-0.269905407144855,"increase"
"Noodles Sees FY19 Adj. EPS $0.08-$0.16 vs $0.15 Estimate, Sales $466M-$474M vs $468.1M Est.",0.3,0.6,27335,"NOODLES & CO",3,NA,155,35,1,"2019-08-06",13959,3.78890670835972,-9.77835729718208,-11.7340300948264,-25.0325954170001,-2.11920961737633,-0.135138354527464,-0.269905407144855,"uncertain"
"DA Davidson Maintains Neutral on Nordson, Lowers Price Target to $125",0.6,0.8,27351,"NORDSON CORP",3,NA,133,35,0,"2019-08-21",57809,-1.78624019026756,1.32271889597178,0.394734709084865,4.57031797044067,-1.2536452151835,-0.993861901687398,2.4191086578027,"decrease"
"Earnings Preview: Nordson",0.5,0.5,27367,"NORDSON CORP",3,NA,123,35,1,"2019-08-20",57809,-1.2536452151835,-1.78624019026756,-1.59101762098954,-1.19868555297872,0.263081421144307,3.71938172400359,2.8100412134741,"uncertain"
"Nordson Raises Qtr. Dividend From $0.35 To $0.38/Share",0.7,0.85,27375,"NORDSON CORP",3,NA,136,35,2,"2019-08-16",57809,3.44723127782345,0.263081421144307,-4.38468302045899,-0.355723994670776,-0.876731518656015,-4.75230828980568,-2.88525622727693,"increase"
"Morgan Stanley Maintains Overweight on NextEra Energy, Lowers Price Target to $233",0.4,0.6,27383,"NEXTERA ENERGY INC",3,NA,137,35,1,"2019-08-16",24205,0.174996501300484,0.657384237274528,2.00891608507845,1.28169856554614,1.01878819987178,0.709581117527591,0.789044771041514,"uncertain"
"NextEra Energy Analyst: Renewables Growth, Low Interest Rates Are Bullish Trends For Utility",0.75,0.85,27391,"NEXTERA ENERGY INC",3,NA,137,35,2,"2019-08-13",24205,0.0789037672802805,-0.306088686920702,1.6278683975153,3.89110453997608,-0.475793983787298,0.106865381634069,1.21200818695291,"increase"
"Barclays Downgrades NextEra Energy to Equal-Weight, Announces $218 Price Target",0.6,0.8,27407,"NEXTERA ENERGY INC",3,NA,138,25,0,"2019-08-13",24205,0.0789037672802805,-0.306088686920702,1.6278683975153,3.89110453997608,-0.475793983787298,0.106865381634069,1.21200818695291,"decrease"
"NeoGenomics Reports CFO Sharon Virag To Retire; Co. Will Begin Search For Replacement In Due Course",0.4,0.6,27415,"NEOGEN CORP",3,NA,139,35,1,"2019-08-08",75976,2.39965748041868,-1.50648877024651,-4.2962779606515,0.139487476966105,-0.680941622704268,1.89201441712996,-0.398347807220467,"uncertain"
"NeoGenomics Raises FY19 Guidance: Adj. EBITDA From $52M-$56M To $54M-$58M, Sales From $384M-$400M To $388M-$402M vs $440.8M Estimate",0.6,0.8,27423,"NEOGEN CORP",3,NA,165,35,2,"2019-08-08",75976,2.39965748041868,-1.50648877024651,-4.2962779606515,0.139487476966105,-0.680941622704268,1.89201441712996,-0.398347807220467,"increase"
"MICT Q1 Sales $4.4M Down From $5.168M YoY",0.6,0.8,27431,"NEPTUNE WELLNESS SOLUTIONS INC",3,NA,142,35,0,"2019-08-14",92222,-2.6262553408742,-7.26141855120659,-10.3734435933275,-14.1078894924795,-1.39442570507526,2.06185368522271,-1.59046518715477,"decrease"
"Newtek Business Services Q2 Adj. Net Investment Income $0.57/Share Beats $0.56 Estimate",0.6,0.8,27447,"NEWTEKONE INC",3,NA,140,35,2,"2019-08-06",58836,1.51515826582909,-1.68512463569641,2.07029494882578,4.52575146508276,-3.30813229084015,-3.62694536613234,-5.1020427967767,"increase"
"National Fuel Gas Q3 EPS $0.71 Beats $0.70 Estimate, Sales $257.2M Miss $399.23M Estimate",0.4,0.6,27463,"NATIONAL FUEL GAS CO N J",3,NA,151,35,1,"2019-08-01",25590,-1.82237681001425,4.24578972160816,4.60849112597592,-0.597394680893137,0.930237770080566,3.2662819865148,3.6249229606836,"uncertain"
"Media Exec: Disney Has 'Awful Lot To Work With' But Netflix Is 'Formidable'",0.3,0.6,27471,"NETFLIX INC",3,NA,134,35,1,"2019-08-29",89393,1.71710941940546,-1.02095790207386,-2.22723412379899,-0.886180007291493,0.254265964031219,-1.08821680495019,0.113226217874063,"uncertain"
"UPDATE: Imperial Capital Maintains Outperform On Netflix, Lowers Target To $451 As Firm Notes 'Our FY19 EBITDA and EPS estimates decline slightly due to higher marketing expense and higher technology costs overseas'",0.6,0.8,27479,"NETFLIX INC",3,NA,155,35,0,"2019-08-29",89393,1.71710941940546,-1.02095790207386,-2.22723412379899,-0.886180007291493,0.254265964031219,-1.08821680495019,0.113226217874063,"decrease"
"Imperial Capital Maintains Outperform on Netflix, Lowers Price Target to $451",0.5,0.7,27487,"NETFLIX INC",3,NA,132,35,0,"2019-08-29",89393,1.71710941940546,-1.02095790207386,-2.22723412379899,-0.886180007291493,0.254265964031219,-1.08821680495019,0.113226217874063,"decrease"
"Option Trader Makes Massive Bets On Netflix Rebound",0.7,0.8,27495,"NETFLIX INC",3,NA,124,35,2,"2019-08-28",89393,0.254265964031219,1.71710941940546,0.507252710652906,-0.997362219288089,-1.33907794952393,-0.140682039612927,-1.98699839930833,"increase"
"Here Are All The Ways To Watch NFL Football Without Cable",0.3,0.6,27503,"NETFLIX INC",3,NA,126,35,1,"2019-08-28",89393,0.254265964031219,1.71710941940546,0.507252710652906,-0.997362219288089,-1.33907794952393,-0.140682039612927,-1.98699839930833,"uncertain"
"Good Show! UK Watchers Stream To Netflix",0.7,0.8,27519,"NETFLIX INC",3,NA,124,35,2,"2019-08-26",89393,1.21466116979718,-1.33907794952393,-1.92894507183193,-2.36965913302921,-1.84891745448112,-2.13894610245383,-2.52516412922094,"increase"
"Netflix shares are trading lower after Apple announced pricing for its streaming service and reportedly committed $5 billion more to its original content budget. This news added to concerns of competitive pressures on Netflix from Apple and Disney.",0.7,0.85,27527,"NETFLIX INC",3,NA,155,30,0,"2019-08-20",89393,-3.35833430290222,-0.394659582525492,-2.66229371643328,-2.49841184748502,2.17305719852448,4.6050833699985,3.43352605966485,"decrease"
"Netflix Adds 'Latest' Section to Its TV App",0.5,0.7,27535,"NETFLIX INC",3,NA,125,35,2,"2019-08-20",89393,-3.35833430290222,-0.394659582525492,-2.66229371643328,-2.49841184748502,2.17305719852448,4.6050833699985,3.43352605966485,"increase"
"Mario Gabelli Sees Good Value In CBS",0.5,0.7,27543,"NETFLIX INC",3,NA,124,35,0,"2019-08-14",89393,-4.21737320721149,-1.11998124048114,-0.434618781560281,-2.45394582902876,0.466496869921684,1.08439003909118,-1.14593070798058,"decrease"
"CBS, Viacom To Merge: What Comes Next?",0.6,0.8,27551,"NETFLIX INC",3,NA,125,35,0,"2019-08-14",89393,-4.21737320721149,-1.11998124048114,-0.434618781560281,-2.45394582902876,0.466496869921684,1.08439003909118,-1.14593070798058,"decrease"
"Third Point Raises Stake In Netflix By 25% To 500,000 Shares",0.7,0.85,27559,"NETFLIX INC",3,NA,131,35,2,"2019-08-13",89393,0.466496869921684,-4.21737320721149,-4.25579882808732,-6.80479067973642,0.615024100989103,-1.60494058033093,2.14925809707831,"increase"
"Roku Vs. Netflix: Needham Compares Streaming Stocks",0.3,0.5,27567,"NETFLIX INC",3,NA,127,35,1,"2019-08-12",89393,0.615024100989103,0.466496869921684,-0.466487017100459,-5.0992428321748,-2.20639482140541,1.52485576562529,-0.377302130493584,"uncertain"
"Flat Subscription Rate, Custom Algorithms And Mobile Plans: Meet iFlip",0.4,0.6,27575,"NETFLIX INC",3,NA,128,35,1,"2019-08-09",89393,-2.20639482140541,0.615024100989103,-1.98426980439639,-5.66147375008813,3.81543412804604,1.87036022199147,2.68829052177102,"uncertain"
"Netflix Wins Overall Film, TV Deal For 'Game Of Thrones' Creators David Benioff & D.B. Weiss",0.7,0.85,27583,"NETFLIX INC",3,NA,139,35,2,"2019-08-08",89393,3.81543412804604,-2.20639482140541,-6.37543024979147,-6.00506535487454,-1.8735883757472,-1.08571872356167,-4.56041729279715,"increase"
"Bob Iger Talks Disney's 'Transitional' Q3 With CNBC, Highlights Streaming Business",0.3,0.6,27591,"NETFLIX INC",3,NA,133,35,1,"2019-08-07",89393,-1.8735883757472,3.81543412804604,-1.7023310107964,-2.12955114205945,0.802912935614586,-2.73813020630815,-2.94209501819632,"uncertain"
"Trader Toolkit: Under The Hood Of One Of The Most Popular Technical Indicators",0.3,0.5,27599,"NETFLIX INC",3,NA,129,35,1,"2019-08-07",89393,-1.8735883757472,3.81543412804604,-1.7023310107964,-2.12955114205945,0.802912935614586,-2.73813020630815,-2.94209501819632,"uncertain"
"Bank Of America Moderates Netflix Bull Vs. Bear Debate After Q2 Print",0.3,0.6,27607,"NETFLIX INC",3,NA,130,35,1,"2019-08-05",89393,-3.51283811032772,0.802912935614586,1.040204475939,0.56886504000695,-0.209706858731806,-1.28796677464805,-2.17838385784164,"uncertain"
"NGL Energy Partners Reports Repurchase Of Up To $150M Of Outstanding Units Representing Limited Partnership Interests Through September 30 2021",0.7,0.8,27631,"N G L ENERGY PARTNERS LP",3,NA,149,35,2,"2019-08-30",12745,2.74180993437767,-1.33431693539023,-3.78057995313574,10.3780623754137,1.78294964134693,4.45505513325701,4.62151324058471,"increase"
"Natural Gas Services Group Reports $10M Buyback",0.7,0.8,27647,"NATURAL GAS SERVICES GROUP INC",3,NA,129,35,2,"2019-08-12",89546,-5.47063797712326,-2.12765950709581,-4.08510256213103,-4.08510270148431,-4.45810854434967,-10.057882841289,-12.7719276451234,"increase"
"Natural Gas Services Gr Q2 EPS $0.04 Misses $0.05 Estimate, Sales $19.9M Beat $17.85M Estimate",0.3,0.6,27655,"NATURAL GAS SERVICES GROUP INC",3,NA,151,35,1,"2019-08-06",89546,-1.17891868576407,-3.01754605025053,-19.2982456063999,-19.017544224025,-4.50331307947636,-7.32648007467243,-10.0997551749313,"uncertain"
"Natural Grocers Q3 EPS $0.09 Beats $0.07 Estimate, Sales $224.411M Miss $268.88M Estimate",0.6,0.8,27671,"NATRL GROCERS BY VIT COTTAGE INC",3,NA,161,35,0,"2019-08-01",13508,0.10905375238508,29.5206964015961,10.0217864850589,-2.72331207403379,0.328224641270935,3.96825845714901,2.45810362264949,"decrease"
"National Healthcare Q2 EPS $0.84 Down From $0.93 YoY, Sales $247.151M Up From $242.142M YoY",0.4,0.6,27679,"NATIONAL HEALTHCARE CORP",3,NA,150,35,1,"2019-08-08",72338,-0.308892130851746,-0.250276131555438,-1.54928250944513,-1.90681197319169,-0.0475013832328841,-0.614009044816044,-2.25293506628345,"uncertain"
"Credit Suisse Downgrades NiSource to Neutral",0.6,0.8,27687,"NISOURCE INC",3,NA,124,35,0,"2019-08-07",38762,-1.67260225862265,4.23452816903591,3.83641482344681,7.34708929494421,-0.0355753407347947,-5.41904678719328,-6.45805767372438,"decrease"
"NICE Wins Up To $137M Contract With Federal Aviation Authority",0.75,0.85,27695,"NICE LTD",3,NA,124,35,2,"2019-08-14",82830,-1.63816157728434,1.29088889807463,3.1034711088247,1.2641291492272,0.916216243058443,-1.08674309095029,-1.07386520076859,"increase"
"JMP Securities Maintains Market Outperform on NICE, Raises Price Target to $185",0.7,0.85,27703,"NICE LTD",3,NA,128,35,2,"2019-08-09",82830,0.0130193773657083,-1.98477450758219,-1.40561184836504,-1.04118622606038,1.56662818044424,2.07267329806724,3.46104609473976,"increase"
"A Look At Benzinga Pro's Most-Searched Tickers For August 9, 2019",0.3,0.5,27719,"NEKTAR THERAPEUTICS",3,NA,143,35,1,"2019-08-09",80539,-29.2526185512543,-11.1854694783688,-13.4799222452408,-18.7858524815851,2.67361272126436,2.81640975909088,2.6736127294672,"uncertain"
"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Friday., August 09, 2019",0.4,0.6,27727,"NEKTAR THERAPEUTICS",3,NA,148,35,1,"2019-08-09",80539,-29.2526185512543,-11.1854694783688,-13.4799222452408,-18.7858524815851,2.67361272126436,2.81640975909088,2.6736127294672,"uncertain"
"BMO Capital Maintains Outperform on Nektar Therapeutics, Lowers Price Target to $41",0.4,0.6,27743,"NEKTAR THERAPEUTICS",3,NA,144,35,1,"2019-08-09",80539,-29.2526185512543,-11.1854694783688,-13.4799222452408,-18.7858524815851,2.67361272126436,2.81640975909088,2.6736127294672,"uncertain"
"Mizuho Downgrades Nektar Therapeutics to Neutral, Lowers Price Target to $21",0.7,0.85,27751,"NEKTAR THERAPEUTICS",3,NA,144,25,0,"2019-08-09",80539,-29.2526185512543,-11.1854694783688,-13.4799222452408,-18.7858524815851,2.67361272126436,2.81640975909088,2.6736127294672,"decrease"
"Jefferies Downgrades Nektar Therapeutics to Hold",0.6,0.8,27759,"NEKTAR THERAPEUTICS",3,NA,136,35,0,"2019-08-09",80539,-29.2526185512543,-11.1854694783688,-13.4799222452408,-18.7858524815851,2.67361272126436,2.81640975909088,2.6736127294672,"decrease"
"Nektar Therapeutics shares are trading lower after the company reported worse-than-expected Q2 sales results. JP Morgan also downgraded the company's stock from Overweight to Neutral.",0.8,0.9,27767,"NEKTAR THERAPEUTICS",3,NA,159,25,0,"2019-08-09",80539,-29.2526185512543,-11.1854694783688,-13.4799222452408,-18.7858524815851,2.67361272126436,2.81640975909088,2.6736127294672,"decrease"
"JP Morgan Downgrades Nektar Therapeutics to Neutral",0.7,0.85,27775,"NEKTAR THERAPEUTICS",3,NA,135,25,0,"2019-08-09",80539,-29.2526185512543,-11.1854694783688,-13.4799222452408,-18.7858524815851,2.67361272126436,2.81640975909088,2.6736127294672,"decrease"
"Nektar Therapeutics Shares Fall 33% Following Q2 Earnings Report",0.8,0.9,27783,"NEKTAR THERAPEUTICS",3,NA,138,25,0,"2019-08-08",80539,2.67361272126436,-29.2526185512543,-38.4849475185866,-42.5769360971183,0.139078614301979,7.9892537030446e-09,-7.36571549629184,"decrease"
"Nektar Shares Resume Trade, Down 20+%",0.8,0.9,27791,"NEKTAR THERAPEUTICS",3,NA,134,35,0,"2019-08-08",80539,2.67361272126436,-29.2526185512543,-38.4849475185866,-42.5769360971183,0.139078614301979,7.9892537030446e-09,-7.36571549629184,"decrease"
"Nektar Therapeutics Says it Has Experienced Delays With its Bempegaldesleukin Program, Says Will Discuss on the Quarterly Conference Call at 5pm ET",0.7,0.8,27799,"NEKTAR THERAPEUTICS",3,NA,157,35,0,"2019-08-08",80539,2.67361272126436,-29.2526185512543,-38.4849475185866,-42.5769360971183,0.139078614301979,7.9892537030446e-09,-7.36571549629184,"decrease"
"Nektar Therapeutics Q2 EPS $(0.63) Beats $(0.8) Estimate, Sales $23.3M Miss $26.65M Estimate",0.4,0.6,27807,"NEKTAR THERAPEUTICS",3,NA,157,35,1,"2019-08-08",80539,2.67361272126436,-29.2526185512543,-38.4849475185866,-42.5769360971183,0.139078614301979,7.9892537030446e-09,-7.36571549629184,"uncertain"
"Nomura Holdings shares are trading higher on no company-specific news. The overall market is rebounding from yesterday's news that China retaliated in the trade war.",0.3,0.6,27823,"NOMURA HOLDINGS INC",3,NA,148,35,1,"2019-08-06",89256,4.31034751236439,0.550963636487722,-3.03030664447527,4.13222717582924,-0.286532682366669,1.45772456689919,3.26409911425338,"uncertain"
"Stifel Nicolaus Maintains Buy on National Retail Props, Raises Price Target to $57",0.7,0.85,27831,"N N N REIT INC",3,NA,137,35,2,"2019-08-20",88373,-0.777999451383948,0.674688071012497,1.20350084635437,5.17870197806665,0.710640288889408,1.22710991049579,1.46869695311103,"increase"
"NanoViricides Says Its First Drug Candidate is on Track with GLP Safety/Toxicology Studies toward Human Clinical Trials",0.7,0.8,27847,"NANOVIRICIDES INC",3,NA,142,35,2,"2019-08-05",14133,3.60360406339168,3.21738757193089,5.30434711596584,2.60869445449221,2.92072426527739,-0.671139072153104,-4.22778340550399,"increase"
"Northrop Grumman shares are trading higher after Morgan Stanley upgraded the stock from Equal-Weight to Overweight and raised the price target from $335 to $418.",0.8,0.9,27855,"NORTHROP GRUMMAN CORP",3,NA,154,35,2,"2019-08-06",24766,3.33712622523308,2.02399808913469,4.63232275748895,4.1665517983829,0.483642239123583,-0.64054015821915,-0.798683289832791,"increase"
"Morgan Stanley Upgrades Northrop Grumman to Overweight, Raises Price Target to $418",0.8,0.9,27863,"NORTHROP GRUMMAN CORP",3,NA,140,35,2,"2019-08-06",24766,3.33712622523308,2.02399808913469,4.63232275748895,4.1665517983829,0.483642239123583,-0.64054015821915,-0.798683289832791,"increase"
"Northrop Grumman Reports Wins US Army Stryker Vehicle High Energy Laser Initiative, No Terms Disclosed",0.7,0.85,27871,"NORTHROP GRUMMAN CORP",3,NA,143,35,2,"2019-08-02",24766,-1.11877154558897,0.483642239123583,8.61179628605586,7.84089561333794,-0.159162632189691,-2.23570160693998,-2.92884783916576,"increase"
"Northern Oil and Gas 13D Shows Michael L. Gordon Holds 7.98% Stake In Co.",0.6,0.8,27879,"NORTHERN OIL & GAS INC",3,NA,144,35,2,"2019-08-30",92601,-5.15464022755623,5.97826167941093,13.0434722344522,19.0217404497927,3.19149270653725,4.30107759143468,11.4942553295645,"increase"
"Secrets Behind Huawei's Hongmeng OS: Anchored In Nokia, Beating Android",0.7,0.8,27895,"NOKIA CORP",3,NA,131,35,2,"2019-08-05",87128,-2.03703939914703,1.13421445712447,0.378071476267272,-1.13421432631198,0.558663159608841,-0.184838278174737,-1.27970194961995,"increase"
"Johnson Rice Upgrades National Oilwell Varco to Buy",0.7,0.85,27903,"N O V INC",3,NA,126,35,2,"2019-08-29",84032,4.85133193433285,1.64179056882858,10.2985057492481,13.7282153471314,3.84615957736969,2.62312519849854,2.45858384476378,"increase"
"National Oilwell Varco Cuts Staff For Second Time This Year",0.7,0.8,27911,"N O V INC",3,NA,127,35,0,"2019-08-20",84032,-2.2268271073699,1.05932615697384,-2.22457667064537,9.58687244562226,3.59442122280598,5.63456658139763,3.04162084450361,"decrease"
"Susquehanna Upgrades National Oilwell Varco to Positive, Announces $25 Price Target",0.7,0.85,27919,"N O V INC",3,NA,134,35,2,"2019-08-12",84032,0.498009892180562,0.991074554622173,-4.31120316757787,-7.43310169545885,-3.64683419466019,-2.47693175379057,-5.77193612143404,"increase"
"Shares of several software companies are trading lower in sympathy with Workday after the company issued Q3 and FY20 subscriber revenue in line with analyst estimates.",0.6,0.8,27927,"SERVICENOW INC",3,NA,146,25,0,"2019-08-30",13447,-1.1140950024128,0.588148692622781,-2.73449560612775,-0.263520197871059,1.71711780130863,-0.533407168082145,-0.667741680505751,"decrease"
"UPDATE: Stifel On ServiceNow Continues 'In fact, with emerging products like HR, GRC and CSM gaining very real market traction, we believe NOW can maintain a high 20%/~30% top line growth rate for several years, even while expanding operating margins'",0.75,0.85,27935,"SERVICENOW INC",3,NA,173,35,2,"2019-08-21",13447,4.11313064396381,-0.428920192644,-2.05432754518142,1.44480238540561,-0.0900143757462501,-0.634465321971767,1.18514630644246,"increase"
"UPDATE: Stifel Upgrades ServiceNow To Buy, Raises Target To $320 As Firm Notes 'we don't think the business is slowing in a way that some investors fear'",0.75,0.85,27943,"SERVICENOW INC",3,NA,151,24,2,"2019-08-21",13447,4.11313064396381,-0.428920192644,-2.05432754518142,1.44480238540561,-0.0900143757462501,-0.634465321971767,1.18514630644246,"increase"
"ServiceNow shares are trading higher after Stifel Nicolaus upgraded the stock from Hold to Buy and raised its price target from $290 to $320.",0.8,0.9,27951,"SERVICENOW INC",3,NA,146,24,2,"2019-08-21",13447,4.11313064396381,-0.428920192644,-2.05432754518142,1.44480238540561,-0.0900143757462501,-0.634465321971767,1.18514630644246,"increase"
