"headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","ret","exret","b_mkt","mkt.rf","smb","hml","rf","sum_exret_1","sum_exret_5","sum_exret_10","headline.type"
"Helmerich & Payne Acquires DrillScan, Terms Not Disclosed",0.5,0.7,20654,"HELMERICH & PAYNE INC",2,NA,130,35,2,"2019-08-21",32707,-0.585687626153231,-6.23886113732837,-4.22714515177571,-2.18429006636143,-1.14184414316228,-0.536122283135487,0.7957,-0.076,1.3114,0.85,0.05,-0.3,0.007,-0.7717,-4.0128,-7.1339,"increase"
"JP Morgan Maintains Overweight on Helmerich & Payne, Lowers Price Target to $54",0.3,0.6,20662,"HELMERICH & PAYNE INC",2,NA,136,35,1,"2019-08-06",32707,-0.775547791272402,-6.10607468396206,-9.6540604253616,-5.20269125699997,-6.77893914271961,-11.9766520390889,0.2515,-0.7903,1.3613,1.29,-0.42,-0.59,0.007,-0.8642,-6.8946,-9.0028,"uncertain"
"B. Riley FBR Maintains Buy on Helmerich & Payne, Lowers Price Target to $63",0.3,0.6,20670,"HELMERICH & PAYNE INC",2,NA,138,35,1,"2019-08-02",32707,-5.20269125699997,-5.87470611696795,-13.1473215102971,-5.57568520307541,-5.05970447557821,-1.69740440477082,-1.6628,-0.409,1.349,-0.87,-0.32,0.06,0.007,-1.4732,-3.5661,-8.9637,"uncertain"
"WageWorks Board Reaffirms Recommendation for HealthEquity Transaction",0.7,0.8,20678,"HEALTHEQUITY INC",2,NA,127,29,2,"2019-08-27",14803,1.37967327609658,-2.61962982401431,2.35767096607997,0.153767562005669,-3.36300847525002,-4.38754262574467,-2.32,-0.6806,1.6428,-0.46,-0.88,-0.67,0.007,-0.8619,-5.8078,-7.6744,"increase"
"Heron Therapeutics Highlights Publication Of Results From EPOCH 2 Phase 3 Study Of HTX-011 In Patients Undergoing Hernia Repair Surgery",0.7,0.8,20694,"HERON THERAPEUTICS INC",2,NA,148,35,2,"2019-08-20",11636,2.16666329652071,-6.50000037325329,0.222227525782404,3.31780947744846,5.02958813023975,2.60116055312263,1.4085,1.548,1.2015,-0.75,0.3,-0.5,0.007,2.4327,-0.8849,5.9633,"increase"
"Heron Therapeutics Q2 EPS $(0.63) Down From $(0.54) YoY, Sales $36.7M Up From $17.277M YoY",0.5,0.6,20702,"HERON THERAPEUTICS INC",2,NA,155,35,1,"2019-08-05",11636,-0.0607916619628667,9.90880920754888,7.90273085643372,-4.4950295239687,-6.192659822258,-8.24452778783428,0.5501,4.4482,1.2045,-3.07,-0.01,0,0.007,3.1578,12.058,8.2987,"uncertain"
"HSBC to Cut 2%of Its Workforce to Reduce Costs",0.4,0.6,20710,"H S B C HOLDINGS PLC",2,NA,129,35,1,"2019-08-05",87033,0.868644379079342,-3.15872790516799,-2.41403893823889,-0.906345900148153,-1.99202996315945,-2.55013317056288,-3.4807,-1.3937,0.7027,-3.07,-0.01,0,0.007,-1.1968,-4.5399,-4.4143,"uncertain"
"HSBC Holdings Group CEO John Flint Steps Down; Noel Quinn Named Interim Group CEO",0.5,0.6,20718,"H S B C HOLDINGS PLC",2,NA,132,30,1,"2019-08-05",87033,0.868644379079342,-3.15872790516799,-2.41403893823889,-0.906345900148153,-1.99202996315945,-2.55013317056288,-3.4807,-1.3937,0.7027,-3.07,-0.01,0,0.007,-1.1968,-4.5399,-4.4143,"uncertain"
"William Blair Downgrades Henry Schein to Market Perform",0.6,0.8,20726,"SCHEIN HENRY INC",2,NA,127,30,0,"2019-08-07",82581,0.192127353511751,-2.24143086872272,-1.82516719413875,-4.30741012096405,-6.28225053627063,-7.29511290234562,1.1334,1.2242,0.7715,0.07,0.08,-0.9,0.007,-0.0712000000000002,0.3569,-1.33,"decrease"
"Henry Schein Sees FY19 Adj. EPS $3.38-$3.43 vs $3.45 Est.",0.6,0.8,20734,"SCHEIN HENRY INC",2,NA,140,35,0,"2019-08-06",82581,1.1334209702909,0.841969715235158,-0.809585536775714,-2.06373389810324,-3.12218823334001,-3.00571089395033,-4.3074,-5.339,0.776,1.29,-0.42,-0.59,0.007,-4.1148,-5.3058,-6.1766,"decrease"
"Henry Schein Q2 Adj. EPS $0.84 Beats $0.83 Estimate, Sales $2.48B Inline",0.5,0.7,20742,"SCHEIN HENRY INC",2,NA,142,29,2,"2019-08-06",82581,1.1334209702909,0.841969715235158,-0.809585536775714,-2.06373389810324,-3.12218823334001,-3.00571089395033,-4.3074,-5.339,0.776,1.29,-0.42,-0.59,0.007,-4.1148,-5.3058,-6.1766,"increase"
"Henry Schein Acquires Majority Interest In Cliniclands, Terms Not Disclosed",0.6,0.8,20750,"SCHEIN HENRY INC",2,NA,131,29,2,"2019-08-05",82581,-4.30741012096405,-2.97490220185557,-3.74961558011022,-1.08075831085443,-0.961826536113819,-4.32635862912011,-2.0637,0.4277,0.8088,-3.07,-0.01,0,0.007,-4.9113,-3.2727,-5.0033,"increase"
"Hershey Bolsters Nutritious Snack Lineup With Acquisition Of ONE Brands",0.7,0.8,20766,"HERSHEY CO",2,NA,126,35,2,"2019-08-28",16600,-1.55158918350935,-0.112159020648439,-5.74526515855966,0.207483069971204,1.49653320353986,0.631392853027868,0.6902,0.792,0.2589,0.68,0.47,0.62,0.007,-0.9368,-0.3473,-4.6969,"increase"
"Hershey To Acquire ONE Brands LLC for ~$397M",0.6,0.8,20774,"HERSHEY CO",2,NA,122,29,2,"2019-08-27",16600,0.690168654546142,1.26740421613443,-5.1637663441595,1.28638111054897,0.423032063145112,0.677967328994189,0.2075,-0.1771,0.2524,-0.46,-0.88,-0.67,0.007,0.6149,0.2485,-4.6968,"increase"
"Hershey Announces Minority Investments in Fulfil Holdings Limited and Blue Stripes Llc",0.5,0.7,20782,"HERSHEY CO",2,NA,127,35,2,"2019-08-19",16600,-0.817651301622391,1.30333328951706,1.86382292322222,-0.0385836377972736,1.98137012071651,0.0514944542274076,1.499,1.2556,0.2393,1.14,0.01,0.22,0.007,0.7121,2.4776,2.1532,"increase"
"Heritage Commerce Corp Receives Regulatory Approvals To Acquire And Merge With Presidio Bank",0.7,0.8,20790,"HERITAGE COMMERCE CORP",2,NA,135,29,2,"2019-08-20",86302,2.17013880610466,-0.868058634178059,-1.99653176561266,1.30889723077416,4.03225642617637,3.84614795117915,-0.7752,0.0685,0.886,-0.75,0.3,-0.5,0.007,1.7543,3.8007,-0.3007,"increase"
"Hercules Capital Reports $0.02/Share Special Distribution",0.6,0.8,20798,"HERCULES CAPITAL INC",2,NA,127,35,2,"2019-08-01",90731,3.4965019673109,2.33100383817315,0.969015147255692,-0.460125925019383,0.620154462503808,1.39567912782468e-08,-0.8475,-0.0341,0.4031,-1.04,-0.42,-1.9,0.007,3.9484,2.9943,3.6048,"increase"
"Hercules Capital Q2 EPS $0.4 Beats $0.33 Estimate, Sales $69.264M Beat $63.06M Estimate",0.8,0.9,20806,"HERCULES CAPITAL INC",2,NA,145,29,2,"2019-08-01",90731,3.4965019673109,2.33100383817315,0.969015147255692,-0.460125925019383,0.620154462503808,1.39567912782468e-08,-0.8475,-0.0341,0.4031,-1.04,-0.42,-1.9,0.007,3.9484,2.9943,3.6048,"increase"
"Benchmark Reiterates Buy on Huazhu Group, Lowers Price Target to $35",0.3,0.6,20822,"H WORLD GROUP LTD",2,NA,128,35,1,"2019-08-22",93306,-2.34568547457457,3.45678652949408,8.30246425700945,-3.99999916553497,-6.3829782812308,-5.74233941600342,2.2727,2.9942,1.6297,-0.1,-0.53,0.49,0.007,5.4313,7.1898,11.054,"uncertain"
"Hertz Global Holdings Option Alert: Jan 17 $10 Calls Sweep (27) near the Ask: 967 @ $2.949 vs 124 OI; Ref=$11.97",0.7,0.8,20838,"HERTZ GLOBAL HOLDINGS INC NEW",2,NA,157,35,2,"2019-08-21",16086,0.24813674390316,-3.63937576485326,2.31596117362747,-0.561352400109172,1.14191999765858,2.90455953904885,-2.5,-3.9004,1.909,0.85,0.05,-0.3,0.007,-3.5391,-3.7642,-4.108,"increase"
"Barclays Upgrades Hertz Global Holdings to Overweight, Announces $19 Price Target",0.75,0.85,20846,"HERTZ GLOBAL HOLDINGS INC NEW",2,NA,135,35,2,"2019-08-08",16086,-0.889802351593971,-17.5222415322384,-17.043119693236,-5.1539458334446,-0.42164050092337,-3.47411573027478,3.1051,-0.5841,1.9281,1.97,0.04,-0.23,0.007,0.5553,-10.2215,-15.629,"increase"
"Morgan Stanley Maintains Underweight On Hertz, Maintains $13.03 Target As Firm Notes 'we remain Underweight on the basis of cyclical concerns given the fact HTZ is operating in a ""best case"" depreciation cost environment'",0.6,0.8,20854,"HERTZ GLOBAL HOLDINGS INC NEW",2,NA,165,30,0,"2019-08-07",16086,3.10514867305756,-11.079743654848,-14.6788982289775,4.98945936560631,1.77111227022679,0.335790763743837,-5.1539,-4.6118,1.9547,0.07,0.08,-0.9,0.007,-5.1959,-11.0775,-20.6021,"decrease"
"Hertz Shares Race Higher After Record Q2",0.8,0.9,20862,"HERTZ GLOBAL HOLDINGS INC NEW",2,NA,127,29,2,"2019-08-06",16086,-5.1539458334446,-10.4417636759755,-17.0013385882738,-3.065400198102,-4.43251030149316,-8.3118613081997,4.9895,3.3076,1.9425,1.29,-0.42,-0.59,0.007,-1.3042,-8.0791,-13.3941,"increase"
"Hertz Global Holdings Q2 Adj. EPS $0.74 May Not Compare To $0.37 Estimate, GAAP EPS $0.40, Sales $2.51B Beat $2.48B Estimate",0.7,0.8,20870,"HERTZ GLOBAL HOLDINGS INC NEW",2,NA,162,35,2,"2019-08-06",16086,-5.1539458334446,-10.4417636759755,-17.0013385882738,-3.065400198102,-4.43251030149316,-8.3118613081997,4.9895,3.3076,1.9425,1.29,-0.42,-0.59,0.007,-1.3042,-8.0791,-13.3941,"increase"
"Compass Point Initiates Coverage On HubSpot with Buy Rating, Announces $222 Price Target",0.7,0.8,20878,"HUBSPOT INC",2,NA,127,33,2,"2019-08-13",14970,-3.94832454621792,0.0985714737640419,6.29864017474204,-0.923464447259903,-3.22087833567517,1.67041168027748,1.4955,-1.5051,1.4621,1.47,-0.17,-0.53,0.007,-2.2248,-1.7117,6.0007,"increase"
"Morgan Stanley Maintains Equal-Weight on HubSpot, Raises Price Target to $186",0.5,0.7,20886,"HUBSPOT INC",2,NA,127,29,2,"2019-08-07",14970,5.05407564342022,-0.883389279812352,6.83156340575408,0.261409603990614,-4.13856983155752,-7.2180039914182,13.2549,11.5443,1.4518,0.07,0.08,-0.9,0.007,13.2848,10.119,12.2338,"increase"
"HubSpot shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. The company also issued Q3 sales above analyst estimates.",0.8,0.9,20894,"HUBSPOT INC",2,NA,141,29,2,"2019-08-06",14970,13.2549121975899,16.8687895490067,16.9839888372354,-4.38850745558739,-7.45991266724731,-7.96217315096596,0.2614,-2.3917,1.4778,1.29,-0.42,-0.59,0.007,9.1526,8.447,8.2404,"increase"
"Morgan Stanley Maintains Overweight on Humana, Raises Price Target to $342",0.7,0.85,20918,"HUMANA INC",2,NA,124,29,2,"2019-08-23",48653,0.637725507840514,-1.30680227968091,-3.92737277671205,-3.08053437620401,-1.90204662084267,-3.26556574907869,-0.644,1.5963,0.8265,-2.66,-0.55,-0.18,0.007,1.3228,-1.8489,-5.7647,"increase"
"Humana shares are trading higher after Cantor Fitzgerald upgraded the stock from Neutral to Overweight and raised the price target from $300 to $345.",0.8,0.9,20926,"HUMANA INC",2,NA,137,29,2,"2019-08-13",48653,-2.81103663146496,-3.42768448681856,-10.7619633175667,-0.765665527433157,0.0846739754214009,0.547818992942761,3.1709,1.9181,0.8397,1.47,-0.17,-0.53,0.007,1.5495,-0.8598,-7.4895,"increase"
"Cantor Fitzgerald Upgrades Humana to Overweight, Raises Price Target to $345",0.8,0.9,20934,"HUMANA INC",2,NA,125,29,2,"2019-08-12",48653,3.17089520394802,1.03891972268237,-2.27072449562794,0.856900494545698,1.32361901488744,1.89221516409939,-0.7657,0.3063,0.8256,-1.32,0.28,-0.27,0.007,2.2244,0.2365,-1.7375,"increase"
"JP Morgan Maintains Overweight on Humana, Raises Price Target to $322",0.7,0.85,20942,"HUMANA INC",2,NA,124,24,2,"2019-08-01",48653,-1.42862256616354,-0.98594940371296,-2.39109449806774,4.29847165942192,5.59747052054325,7.18026705270058,0.4853,1.36,0.84,-1.04,-0.42,-1.9,0.007,0.6565,0.8477,2.2421,"increase"
"Piper Jaffray Maintains Overweight on Humana, Raises Price Target to $341",0.7,0.85,20950,"HUMANA INC",2,NA,127,33,2,"2019-08-01",48653,-1.42862256616354,-0.98594940371296,-2.39109449806774,4.29847165942192,5.59747052054325,7.18026705270058,0.4853,1.36,0.84,-1.04,-0.42,-1.9,0.007,0.6565,0.8477,2.2421,"increase"
"UBS Maintains Neutral on Humana, Raises Price Target to $317",0.5,0.7,20958,"HUMANA INC",2,NA,123,35,2,"2019-08-01",48653,-1.42862256616354,-0.98594940371296,-2.39109449806774,4.29847165942192,5.59747052054325,7.18026705270058,0.4853,1.36,0.84,-1.04,-0.42,-1.9,0.007,0.6565,0.8477,2.2421,"increase"
"Houston American Energy Announces Agreement to Participate in New San Andres Drilling Program, Will Acquire a 20% Working Interest in a 6K Acre Block",0.7,0.8,20974,"HOUSTON AMERICAN ENERGY CORP",2,NA,148,24,2,"2019-08-26",91379,-1.0431787930429,-0.452976655713488,-0.64970573772245,-2.27160658687353,-2.99019562420503,-5.11533717535517,2.7393,2.465,0.2642,1.08,-0.02,-0.17,0.007,2.2927,3.1318,1.1505,"increase"
"Havertys Raises Qtr. Dividend From $0.18 To $0.20/Share",0.6,0.8,20982,"HAVERTY FURNITURE COS INC",2,NA,141,29,2,"2019-08-09",41217,5.86933232843876,5.42636470672782,7.14285829026173,1.6611360013485,4.49630588387642,4.55581539569199,-1.634,-0.5145,0.7691,-0.78,-0.42,-0.22,0.007,6.2218,6.2323,9.9739,"increase"
"Goldman Sachs Downgrades Hexcel to Sell",0.8,0.9,20990,"HEXCEL CORP NEW",2,NA,122,34,0,"2019-08-16",61567,2.11778786033392,0.401002088708102,5.45112563601329,2.11874935775995,-1.15436869584665,0.738418363794024,-0.8572,-2.6574,0.9794,1.55,0.52,0.61,0.007,-1.7044,-0.539,1.8008,"decrease"
"Hydrogenics Q2 EPS $(0.25) Misses $(0.11) Estimate, Sales $10.455M Miss $11.26M Estimate",0.6,0.8,20998,"ISHARES TRUST",2,NA,143,34,0,"2019-08-12",91933,0.442123226821423,0.465388672931644,1.19837867229367,-0.138940301258117,0.255726167124037,0.24407145525398,-0.3478,-0.0248,0.2613,-1.32,0.28,-0.27,0.007,0.0081,0.0189,1.1188,"decrease"
"Horizon Therapeutics Has 'Headroom For Value Creation,' BMO Says In Upgrade",0.7,0.85,21006,"HORIZON THERAPEUTICS PLC",2,NA,137,29,2,"2019-08-14",12919,0.826443638652563,5.07136895667759,3.56874085655277,1.29672065377235,-2.13706687078911,-3.73323927708764,0.2259,2.041,0.7712,-2.95,0.22,-0.51,0.007,3.0917,4.0918,5.5171,"increase"
"Horizon Therapeutics shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. The company also raised FY19 sales guidance above analyst estimates.",0.8,0.9,21022,"HORIZON THERAPEUTICS PLC",2,NA,154,33,2,"2019-08-07",12919,4.15251180529594,0.490755087150574,5.58701204497123,2.29238215833902,-4.01785644985853,-5.2863426977338,12.0085,11.441,0.7586,0.07,0.08,-0.9,0.007,13.9163,12.4291,14.4799,"increase"
"Horizon Therapeutics Raises FY19 Sales Guidance From $1.26B-$1.28B To $1.28B-$1.30B vs $1.26B Est.",0.6,0.8,21030,"HORIZON THERAPEUTICS PLC",2,NA,158,33,2,"2019-08-07",12919,4.15251180529594,0.490755087150574,5.58701204497123,2.29238215833902,-4.01785644985853,-5.2863426977338,12.0085,11.441,0.7586,0.07,0.08,-0.9,0.007,13.9163,12.4291,14.4799,"increase"
"Horizon Therapeutics Reports Teprotumumab Expanded Access Program",0.7,0.8,21046,"HORIZON THERAPEUTICS PLC",2,NA,132,29,2,"2019-08-01",12919,-1.32158566266298,10.4925946451145,7.48899006633159,0.080412341048941,0.728451297230182,1.96640536924233,0.3214,0.6391,0.7149,-1.04,-0.42,-1.9,0.007,0.3212,11.7552,11.3187,"increase"
"IBio shares are trading lower after the company announced it filed for a $30 million equity offering.",0.7,0.8,21054,"IBIO INC",2,NA,127,35,0,"2019-08-29",12527,-6.07317537069321,-8.2950750268823,-6.60642989657947,-5.47410510480404,2.94890671302455,-4.70270202683906,-4.2683,-4.9257,0.2619,1.35,0.31,0.34,0.007,-10.3773,-10.9653,-10.6695,"decrease"
"IBio shares are trading higher after the company announced it has expanded its business collaboration with CC-Pharming by granting it an exclusive, royalty-bearing commercial license to Rituximab for the territory of China.",0.7,0.8,21062,"IBIO INC",2,NA,149,29,2,"2019-08-27",12527,-5.47410510480404,-14.4816779789367,-14.0115929554634,-7.4324332177639,-14.2678368156051,-16.4634132330969,8.9108,10.1823,0.3195,-0.46,-0.88,-0.67,0.007,4.0959,-3.8292,-5.4218,"increase"
"iBio shares are trading higher after the company announced an expansion of its collaboration with CC-Pharming by granting it an exclusive, royalty-bearing commercial license to rituximab.",0.7,0.8,21070,"IBIO INC",2,NA,143,33,2,"2019-08-26",12527,8.9107982814312,-9.48905107131662,-7.64963433715703,-7.3842316865921,-9.75609528181534,-16.8539301368524,-7.4324,-7.8706,0.3401,1.08,-0.02,-0.17,0.007,2.3117,-14.7996,-12.7492,"increase"
"iBio and CC-Pharming Expand Business Collaboration in China",0.7,0.8,21078,"IBIO INC",2,NA,120,35,2,"2019-08-26",12527,8.9107982814312,-9.48905107131662,-7.64963433715703,-7.3842316865921,-9.75609528181534,-16.8539301368524,-7.4324,-7.8706,0.3401,1.08,-0.02,-0.17,0.007,2.3117,-14.7996,-12.7492,"increase"
"iBio shares are trading higher after the company announced an agreement with United Therapeutics to produce recombinant human collagen-based bioink for 3D bioprinted organ transplants.",0.75,0.85,21086,"IBIO INC",2,NA,142,33,2,"2019-08-20",12527,-7.86516815423965,-16.1753950721038,-28.3146044248777,0.0142901262734085,11.1111104010311,4.83750137246539,27.1429,26.9748,0.3438,-0.75,0.3,-0.5,0.007,18.6248,13.5878,-0.4237,"increase"
"This Day In Market History: IBM Launches First PC",0.7,0.8,21094,"INTERNATIONAL BUSINESS MACHS COR",2,NA,123,29,2,"2019-08-12",12490,1.5859916806221,1.02490822057724,-2.75304330218018,-2.83369105309248,-1.01064030409256,-2.15014350303635,-1.8071,-0.5269,0.9591,-1.32,0.28,-0.27,0.007,-0.4341,-0.8617,-3.2902,"increase"
"This Day In Market History: Computerized Trading Pioneer Ed Seykota Born",0.1,0.3,21102,"INTERNATIONAL BUSINESS MACHS COR",2,NA,127,35,1,"2019-08-07",12490,1.8762169405818,-4.55922310079595,-2.37771965772766,-0.0213120059925131,-4.4278467109479,-6.37973074773488,-1.1511,-1.3069,0.9492,0.07,0.08,-0.9,0.007,-1.323,-4.4774,-5.0724,"uncertain"
"Wells Fargo Maintains Market Perform on IBM, Raises Price Target to $147",0.5,0.7,21110,"INTERNATIONAL BUSINESS MACHS COR",2,NA,128,29,2,"2019-08-06",12490,-1.15113705396652,-2.39454295545999,-4.39998226279665,-4.40747402608395,-6.3597741371876,-5.04587887223915,-0.0213,-1.4317,0.9451,1.29,-0.42,-0.59,0.007,-2.7386,-5.39,-6.5958,"increase"
"AMD CEO Lisa Su Denies Report She Could Be Leaving For IBM: 'Zero Truth To This Rumor'",0.3,0.7,21118,"INTERNATIONAL BUSINESS MACHS COR",2,NA,133,35,1,"2019-08-06",12490,-1.15113705396652,-2.39454295545999,-4.39998226279665,-4.40747402608395,-6.3597741371876,-5.04587887223915,-0.0213,-1.4317,0.9451,1.29,-0.42,-0.59,0.007,-2.7386,-5.39,-6.5958,"uncertain"
"UPDATE: From Earlier Wccftech Article 'AMD's Lisa Su's eyes a role at IBM'",0.6,0.7,21126,"INTERNATIONAL BUSINESS MACHS COR",2,NA,132,35,2,"2019-08-06",12490,-1.15113705396652,-2.39454295545999,-4.39998226279665,-4.40747402608395,-6.3597741371876,-5.04587887223915,-0.0213,-1.4317,0.9451,1.29,-0.42,-0.59,0.007,-2.7386,-5.39,-6.5958,"increase"
"'Lisa Su Considers A Role Beyond AMD And Prepares A Successor' -Wccftech",0.2,0.6,21134,"INTERNATIONAL BUSINESS MACHS COR",2,NA,133,35,1,"2019-08-06",12490,-1.15113705396652,-2.39454295545999,-4.39998226279665,-4.40747402608395,-6.3597741371876,-5.04587887223915,-0.0213,-1.4317,0.9451,1.29,-0.42,-0.59,0.007,-2.7386,-5.39,-6.5958,"uncertain"
"Nomura Maintains Buy on IBM, Raises Price Target to $175",0.7,0.85,21142,"INTERNATIONAL BUSINESS MACHS COR",2,NA,126,29,2,"2019-08-05",12490,-0.0213120059925131,-3.93886622627685,-2.95432776945028,-2.04231459647417,-0.667839707812934,-1.682582877215,-4.4075,-1.5227,0.9649,-3.07,-0.01,0,0.007,-2.9544,-7.0055,-7.3403,"increase"
"Bank of America Maintains Buy on IBM, Raises Price Target to $170",0.7,0.9,21150,"INTERNATIONAL BUSINESS MACHS COR",2,NA,127,33,2,"2019-08-05",12490,-0.0213120059925131,-3.93886622627685,-2.95432776945028,-2.04231459647417,-0.667839707812934,-1.682582877215,-4.4075,-1.5227,0.9649,-3.07,-0.01,0,0.007,-2.9544,-7.0055,-7.3403,"increase"
"UPDATE: IBM Reaffirms Continues To See ~$12B In Free Cash Flow In FY19 From Red Hat",0.7,0.85,21158,"INTERNATIONAL BUSINESS MACHS COR",2,NA,135,29,2,"2019-08-02",12490,-4.40747402608395,-6.48278515560439,-8.11091118793594,1.40313124284148,0.367231746827512,-0.371154310924238,-2.0423,-1.3056,0.9427,-0.87,-0.32,0.06,0.007,-2.8283,-7.7842,-8.5081,"increase"
"UPDATE: Morgan Stanley Reinstates IBM With Overweight, $170 Target As Firm Notes Co. 'normalized growth accelerated to 1.4% in 2Q19 which combined with Red Hat drives sustainable growth of 2%, 13x EV/FCF multiple'",0.7,0.8,21174,"INTERNATIONAL BUSINESS MACHS COR",2,NA,167,29,2,"2019-08-01",12490,-2.04231459647417,-5.7211289507072,-11.2257822147701,-1.0215655900538,-1.74973448257394,-2.06130759377516,1.4031,2.2169,0.9392,-1.04,-0.42,-1.9,0.007,0.9113,-3.3661,-6.3282,"increase"
"Morgan Stanley Reinstates Overweight on IBM, Announces $170 Price Target",0.75,0.85,21182,"INTERNATIONAL BUSINESS MACHS COR",2,NA,127,35,2,"2019-08-01",12490,-2.04231459647417,-5.7211289507072,-11.2257822147701,-1.0215655900538,-1.74973448257394,-2.06130759377516,1.4031,2.2169,0.9392,-1.04,-0.42,-1.9,0.007,0.9113,-3.3661,-6.3282,"increase"
"ICICI Bank shares are trading lower on seemingly no company-specific news.",0.4,0.7,21190,"I C I C I BANK LTD",2,NA,129,30,0,"2019-08-22",87662,4.58801276981831,5.05617937335614,1.68538737437429,-0.693240249529481,-1.37693501644083,-1.96748974199462,-6.8063,-6.7789,0.6127,-0.1,-0.53,0.49,0.007,-0.4759,-1.3723,-5.2807,"decrease"
"Nomura Maintains Neutral on Installed Building Prods, Raises Price Target to $54",0.5,0.7,21198,"INSTALLED BUILDING PRODUCTS INC",2,NA,131,35,2,"2019-08-12",14479,1.57762840390205,3.9082115384,-0.125492416583917,0.234109628945589,3.53422904722624,5.39670208254432,0.2156,1.366,1.1488,-1.32,0.28,-0.27,0.007,1.7027,3.9977,3.4184,"increase"
"SunTrust Robinson Humphrey Maintains Hold on Installed Building Prods, Raises Price Target to $54",0.5,0.7,21206,"INSTALLED BUILDING PRODUCTS INC",2,NA,134,35,2,"2019-08-09",14479,0.215592770837247,1.11390395646391,0.233562884802629,3.29241156578064,5.15053455626036,9.3325412870795,0.2341,1.9155,1.1574,-0.78,-0.42,-0.22,0.007,3.2815,4.2928,6.6207,"increase"
