headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,ret_f11,ret_f12,ret_f13,ret_f14,ret_f15,ret_f16,ret_f17,ret_f18,ret_f19,ret_f20,ret_f21,ret_f22,ret_f23,ret_f24,ret_f25,ret_f26,ret_f27,ret_f28,ret_f29,ret_f30,ret_f31,ret_f32,ret_f33,ret_f34,ret_f35,ret_f36,ret_f37,ret_f38,ret_f39,ret_f40,ret_f41,ret_f42,ret_f43,ret_f44,ret_f45,ret_f46,ret_f47,ret_f48,ret_f49,ret_f50,ret_f51,ret_f52,ret_f53,ret_f54,ret_f55,ret_f56,ret_f57,ret_f58,ret_f59,ret_f60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
Hearing a Brexit Vote on Theresa May's Deal is Likely Next Week,2019-03-18,EWU,2019-03-18 15:17:00+00:00,ISHARES TRUST,14907.0,46435G33,0.005386005621403456,0.002083324361592531,-0.0017856417226665977,-0.003571397009740962,-0.020535674800246984,-0.004464218203927839,0.004761899929927482,-0.026190396040014163,0.010583564639091492,0.013956283438610662,0.027991383848539497,0.034995267985186373,0.024210758636245666,0.06128924688983428,0.14407336069324805,-0.01365986838936806,-0.01862470246851444,0.00145988748408854,0.02040816657245159,-0.0185713991522789,-0.01722469925880432,-0.0128522114828229,-0.0165247842669487,0.002545883180573583,-0.009649595245718956,-0.01128201652318239,0.04875511303544044,0.02571713551878929,-0.02555451728403568,0.01187539286911488,0.003422967856749892,-0.003411291167140007,0.001466932939365506,-0.01562498509883881,0.01537695806473494,-0.02882267534732819,0.005030200351029634,-0.004504512064158916,0.01206635404378176,0.01639343984425068,0.02688177675008774,-0.008091388270258904,0.005278340075165033,-0.001432013581506908,0.02055450715124607,-0.0004683947772718966,0.01452668569982052,0.02771364338696003,0.00179779389873147,-0.02288022451102734,-0.01469245180487633,-0.02423106133937836,-0.0004775658308062702,-0.000477794004837051,-0.005736177787184715,0.022115433588624,-0.01928503438830376,0.0,-0.004796181339770555,-0.02072290703654289,-0.01870074681937695,-0.02808432094752789,-0.003095947904512286,-0.002587952185422182,0.02023868076503277,-0.06205489858984947,-0.005965325981378555,-0.002182160736992955,-0.001093518687412143,-0.03831421583890915,-0.01365963462740183,-0.006924456916749477,0.01104012504220009,-0.01896551251411438,0.0275337565690279,0.46,0.16,0.44,0.009,14907,252,0.5386%,0.0,0.6528,0.0475,0.2748,0.5857%,0.8596%,53.5688%,0.1015%,12
"UK PM May's Spokesman Says PM Held Discussions With Colleagues Over The Weekend On Brexit; Says If We Are Able To Pass Vote On Brexit This Week, PM Will Seek Short Technical Extension; If Not Will Have To Seek Longer Extension And Britain Will Take Part In European Elections",2019-03-18,EWU,2019-03-18 11:46:00+00:00,ISHARES TRUST,14907.0,46435G33,0.005386005621403456,0.002083324361592531,-0.0017856417226665977,-0.003571397009740962,-0.020535674800246984,-0.004464218203927839,0.004761899929927482,-0.026190396040014163,0.010583564639091492,0.013956283438610662,0.027991383848539497,0.034995267985186373,0.024210758636245666,0.06128924688983428,0.14407336069324805,-0.01952771469950676,-0.02315886877477169,0.007112357299774885,-0.01035778317600489,0.01902947761118412,0.01167133543640375,-0.02261189557611942,0.0212464053183794,-0.02588994428515434,-0.005695250816643238,0.01336509641259909,-0.01365986838936806,-0.01862470246851444,0.00145988748408854,0.02040816657245159,-0.0185713991522789,-0.01722469925880432,-0.0128522114828229,-0.0165247842669487,0.002545883180573583,-0.009649595245718956,-0.01128201652318239,0.04875511303544044,0.02571713551878929,-0.02555451728403568,0.01187539286911488,0.003422967856749892,-0.003411291167140007,0.001466932939365506,-0.01562498509883881,0.01537695806473494,-0.02882267534732819,0.005030200351029634,-0.004504512064158916,0.01206635404378176,0.01639343984425068,0.02688177675008774,-0.008091388270258904,0.005278340075165033,-0.001432013581506908,0.02055450715124607,-0.0004683947772718966,0.01452668569982052,0.02771364338696003,0.00179779389873147,-0.02288022451102734,-0.01469245180487633,-0.02423106133937836,-0.0004775658308062702,-0.000477794004837051,-0.005736177787184715,0.022115433588624,-0.01928503438830376,0.0,-0.004796181339770555,-0.02072290703654289,-0.01870074681937695,-0.02808432094752789,-0.003095947904512286,-0.002587952185422182,0.46,0.16,0.44,0.009,14907,252,0.5386%,0.0,0.6528,0.0475,0.2748,0.5857%,0.8596%,53.5688%,0.1015%,49
"Mexican President Lopez Obrador Says Is Making Progress With US To Reach Deal On Investment In Central America, Mexico To Reduce Migration",2019-03-18,EWW,2019-03-18 14:44:00+00:00,ISHARES INC,83223.0,46428682,0.01691379770636559,-0.0015948894433677197,0.02392342741318987,0.02688540201801448,0.0006834997446660829,0.015721178064202146,0.05149241820385497,0.02346773422119086,0.01457449235022068,0.011483517426022383,0.014097707886550515,0.028353552588793463,-0.003003026997404845,-0.04088889216719138,0.09836753217819805,0.009033892303705215,-0.01417557056993246,-0.01059531234204769,0.007139183115214109,-0.0301265474408865,0.01252935361117125,0.01469450071454048,-0.009146356955170631,-0.00384619296528399,-0.005920194555073977,-0.0214914046227932,0.008203163743019104,0.01417325250804424,0.0175983514636755,0.009918601252138615,-0.000251783465500921,0.005289649590849876,0.007266372442245483,-0.003980095498263836,0.0009990237886086106,0.01147702243179083,-0.01480025332421064,-0.008512773551046848,-0.008838345296680927,0.0,0.004840787965804338,0.0002544749586377293,-0.0117048118263483,-0.002059779362753034,0.004127963446080685,0.002055545570328832,-0.00179486395791173,-0.008990456350147724,0.01296008192002773,-0.02968279458582401,-0.009229918010532856,0.004791064653545618,0.007946999743580818,0.002365312771871686,-0.008390133269131184,-0.01004762202501297,-0.03392095491290092,-0.05418853089213371,-0.05700090155005455,-0.01549901161342859,0.04848863184452057,0.0300300307571888,-0.007288630120456219,0.01174747571349144,-0.03860672935843468,0.0202295295894146,0.0002958958502858877,-0.01804735511541367,0.0325399786233902,-0.01517363451421261,0.003555523930117488,0.003543039551004767,-0.005295684095472097,0.02277434058487415,0.001156654092483222,0.46,0.16,0.44,0.009,83223,252,1.6914%,-0.0005,0.6159,0.113,0.0752,1.4286%,1.5617%,16.3194%,1.3578%,22
"Brazil's Ibovespa Rises 0.9 Percent To Top 100,000 For First Time",2019-03-18,EWZ,2019-03-18 17:49:00+00:00,ISHARES INC,88396.0,46428640,0.01625092513859272,-0.0011261948384344578,-0.008783855560159148,-0.03153156553879832,-0.0779279927536708,-0.058558611615767364,-0.06779284144563602,-0.03648654743934665,0.01110852975398302,-0.0013714591560657352,0.009473195531482625,0.0484761358833945,0.03164109242959512,-0.037028880593835356,0.17220905178933488,0.01176627539098263,-0.005623034201562405,0.007197085302323103,0.001403606031090021,0.002548380987718701,0.009151007048785686,-0.009319872595369816,0.00826333463191986,0.01059140078723431,-0.006238303147256374,-0.00364094041287899,0.01146668381989002,-0.01233334839344025,-0.003910161089152098,0.01278969366103411,0.0005000410601496696,0.006623424589633942,-0.00720051908865571,-0.003876422997564077,0.006778725422918797,0.0145886018872261,0.008971313014626503,0.0002436425274936482,0.02094303816556931,0.02255274914205074,-0.001055799424648285,-0.00504991551861167,-0.004957485478371382,-0.006405704654753208,-0.002029677620157599,0.001794491312466562,-0.0008359170751646161,0.003944087773561478,0.0,0.001547586405649781,0.008795976638793945,0.01590666174888611,-0.01612154208123684,-0.003654428524896502,-0.008163686841726303,0.004413635935634375,0.0005938605172559619,-0.006409506313502789,-0.003105986630544066,-0.007309773936867714,-0.006035731639713049,0.008987193927168846,-0.005296129267662764,0.008833535015583038,0.008756095543503761,-0.004518398083746433,0.01194457709789276,0.007908382453024387,-0.0001171347466879524,0.008081546984612942,-0.001161827240139246,0.002210101578384638,-0.00278557906858623,0.00523748341947794,-0.003126134863123298,0.46,0.16,0.44,0.009,88396,252,1.6251%,0.0002,0.8471,-0.1965,0.3193,1.9013%,2.0722%,15.8221%,1.1259%,11
Morgan Stanley Upgrades Exelixis to Equal-Weight,2019-03-18,EXEL,2019-03-18 10:23:00+00:00,EXELIXIS INC,88159.0,30161Q10,-0.01589895226061344,0.00745651638135314,0.009941995507281032,0.005799556718362631,-0.03893946198720788,0.0066279996605644875,-0.1855840791233242,-0.16942834518612993,-0.009289157576858997,-0.0072844358083992145,0.03984741575118589,0.06467012690344931,0.07164706723552561,0.04072978065558486,0.17706336287972646,0.005113469436764717,0.02349377237260342,0.01245459727942944,-0.01456310320645571,-0.0194245483726263,0.006279649212956429,0.01180008985102177,-0.01098966412246227,-0.01003460679203272,0.009334582835435867,-0.01219854690134525,0.0291785541921854,0.01378502789884806,0.00181669055018574,0.01434223912656307,-0.002979592885822058,0.005379295442253351,0.007350162602961063,0.003701928537338972,5.342370423022658e-05,-0.008391641080379486,0.001131907338276505,0.0002154124085791409,-0.006190499756485224,-0.003249869216233492,0.02396472357213497,0.0120469368994236,-0.01772411912679672,0.001121030538342893,0.005439152475446463,0.008485764265060425,0.01872212998569012,-0.01078938413411379,0.01763910241425037,-0.01830773055553436,0.007313426584005356,-0.007467730436474085,0.001254012691788375,-0.01586394943296909,0.02497484907507896,0.02369374968111515,-0.005862156860530376,0.00152502569835633,0.02410922758281231,-0.005996960215270519,0.02044279128313065,-0.009576891548931599,-0.004045348148792982,0.01679215021431446,-0.005651111248880625,0.0,0.01798049174249172,0.007315450347959995,0.003535548225045204,0.004618173930794001,0.0003791376366280019,0.01525416318327188,-0.01017214637249708,0.005091226194053888,-0.007738891523331404,0.46,0.16,0.44,0.009,88159,252,-1.5899%,0.0,1.3685,0.9443,-0.4193,2.8474%,3.3113%,26.0537%,-2.2096%,6
"Raymond James Maintains Outperform on FedEx, Lowers Price Target to $230",2019-03-18,FDX,2019-03-18 13:36:00+00:00,FEDEX CORP,60628.0,31428X10,0.02483424171805382,-0.0054275779984891415,-0.04018633102910585,-0.01869511204277352,-0.05663370062413653,0.022203966224829896,0.038706210945229635,-0.11529605116761521,-0.006142540369182936,-0.008633671737757864,0.004571865939668962,0.036092658212126594,-0.02268351896214904,0.006101530267396349,-0.019411312860064256,-0.00623999023810029,0.009901752695441246,-0.002630483824759722,0.0110293896868825,-0.007272712886333466,7.95867745182477e-05,0.02197634987533092,-0.01916639320552349,-0.004448308609426022,-0.0122077614068985,0.02980609610676765,0.0150600504130125,0.01854565925896168,-0.005614067427814007,-0.0009156204177998006,-0.008094673976302147,0.004696286283433437,-0.01011499855667353,0.03498997166752815,-0.006058321334421635,0.002784220967441797,0.03864632546901703,0.001372750732116401,-0.0087302066385746,0.01979766599833965,-0.004210950806736946,-0.004013743717223406,0.02511506900191307,-0.008634578436613083,-0.003611347638070583,0.0004974206676706672,-0.01122319791465998,0.007543125655502081,0.00513369869440794,0.02149392664432526,0.005138927139341831,-0.004145406186580658,0.004717690870165825,-0.01118637155741453,-0.01662003993988037,0.01029681041836739,-0.001827579690143466,0.001478816382586956,0.002671950962394476,0.008835866115987301,-0.007507311645895243,0.003291786182671785,0.001116954023018479,-0.008925450034439564,0.003658544970676303,-0.02187168039381504,-0.002795093460008502,0.02012363821268082,-0.003593136323615909,-0.007848302833735943,0.001496518263593316,0.002561734989285469,0.0186670795083046,-0.002299343701452017,0.01438646204769611,0.46,0.16,0.44,0.009,60628,252,2.4834%,-0.001,1.3688,0.1819,0.5829,1.2407%,1.8123%,53.1342%,1.5699%,11
"Phoenix New Media Q4 EPS $(0.08) Misses $(0.05) Estimate, Sales $58.066M Miss $58.49M Estimate",2019-03-18,FENG,2019-03-18 21:03:00+00:00,PHOENIX NEW MEDIA LTD,12751.0,71910C20,-0.01435405388474464,0.06796121597290039,0.024271819791165328,0.03640778902115005,-0.009708731392609082,0.0072816005181197685,0.055825240568828205,-0.14563105539977372,0.04499995708465576,0.012106469488200933,-0.004761899027080463,-0.004761899027080463,-0.11627911137781,0.052896671800805706,0.25903611599310716,0.01125404704362154,-0.01907788403332233,0.004819577094167471,0.01140068005770445,-0.006441217847168446,-0.05996756628155708,0.0396551750600338,-0.03150913119316101,0.09417802840471268,0.009389662183821201,0.06976749002933502,-0.01739128679037094,0.06342180073261261,0.0624132864177227,0.01827680692076683,-0.01923078112304211,0.01176466327160597,-0.02842374704778194,0.0,0.02393614687025547,-0.002597400220111012,0.00911460630595684,-0.01677420921623707,0.02362208813428879,0.04487172141671181,0.0,0.004907970782369375,-0.0329669751226902,0.02020200155675411,0.02475245110690594,-0.01449273992329836,-0.0208333432674408,0.003754779463633895,0.04239391162991524,0.02033493854105473,0.09026969224214554,-0.004301071166992188,-0.005399588495492935,-0.03474481031298637,0.04836887866258621,0.02575115114450455,-0.006276194471865892,-0.01473687868565321,-0.0705128088593483,-0.03678157553076744,0.001193344709463418,-0.02860556729137897,0.006134992931038141,-0.05609756708145142,-0.06459948420524597,0.06077349185943604,-0.07161454856395721,0.00841513928025961,0.05285119637846947,0.01717300340533257,-0.005194800440222025,-0.001305450685322285,0.03529411554336548,-0.05934346839785576,0.03355704620480537,0.46,0.16,0.44,0.009,12751,252,-1.4354%,-0.0003,0.9688,0.7506,-0.3485,3.7545%,3.9521%,9.7508%,-1.8677%,14
"FutureFuel Corp shares are trading lower after the company reported Q4 EPS of $0.04, down from $0.36 last year and Q4 sales of $65.51 million, down from $75.26 million last year.",2019-03-18,FF,2019-03-18 14:09:00+00:00,FUTUREFUEL CORP,12615.0,36116M10,-0.2095238417387009,0.012756931595504284,0.007795932640462633,-0.002834866925486512,-0.057406056982112985,-0.060949656567388266,0.04110559671754044,-0.23871476061264607,-0.006124649662524462,0.013053322531909606,0.010758807922547353,0.01767385668846977,-0.037735789167310685,-0.021950786273836842,0.1674107135081344,-0.02676225267350674,-0.02888647466897964,-0.005333340261131525,0.01655562408268452,-0.0110113862901926,-0.006405461579561234,0.005174022167921066,0.01307495404034853,-0.0008422930841334164,0.0007342044846154749,0.007989137433469296,0.003989893011748791,-0.01683588325977325,-0.007920234464108944,0.008479036390781403,-0.01539682503789663,-0.05403603985905647,-0.01661909557878971,-0.00822565145790577,-0.008233588188886642,0.02174307778477669,-0.01967316120862961,0.0534033514559269,-0.05530738085508347,0.00359995337203145,-0.04766535013914108,0.06897987425327301,-0.05088240280747414,-0.08604689687490463,0.0826161801815033,-0.10146264731884,0.130011647939682,0.01149285584688187,-0.0807739794254303,-0.04341387748718262,-0.04985566064715385,0.04231829196214676,0.02517060004174709,0.1138508096337318,-0.02814536169171333,0.005029656924307346,-0.03560503944754601,0.01467526890337467,0.02377933636307716,-0.00216368050314486,0.05969198048114777,-0.02049167267978191,0.01274890825152397,0.02117262780666351,0.00653501320630312,0.02933452092111111,-0.01290174573659897,0.005663776770234108,0.02905498445034027,-0.03477402403950691,-0.02974618598818779,0.02496408857405186,-0.01806971430778503,0.01036241929978132,0.01620936580002308,0.46,0.16,0.44,0.009,12615,252,-20.9524%,0.0006,0.5883,1.027,0.2927,2.3265%,2.4511%,9.9077%,-21.6683%,31
Worldpay Sold To Fidelity National In $34B Deal To 'Accelerate The Future Of Finance',2019-03-18,FIS,2019-03-18 12:43:00+00:00,FIDELITY NATIONAL INFO SVCS INC,89003.0,31620M10,-0.006980111356824636,-0.014058493077754974,-0.012671131622488563,0.01886793179758417,0.0027746508391910396,0.05234920076198857,0.07223452719458279,0.11866438691804548,0.01020596083253622,0.015181885196015266,0.01735649155250929,0.033332420765689985,0.007782727865897288,0.04499732411292623,0.07028779092171078,-0.002358432160690427,-0.04964539781212807,0.01741297729313374,-0.007335014175623655,-0.02216746658086777,-0.03778339922428131,-0.03141358494758606,-0.01351350080221891,-0.005479446612298489,0.03305782005190849,-0.02399997785687447,0.002732237800955772,-0.00544958608224988,0.00821917038410902,-0.02717395126819611,-0.01117317378520966,-0.03881380334496498,0.01904760114848614,0.02492209523916245,-0.04255315288901329,0.02857140079140663,-0.01234566699713469,-0.04687502980232239,-0.05245896801352501,-0.03114192001521587,0.0,0.01785712689161301,0.05964915081858635,-0.04635757207870483,-0.05208336561918259,0.00366300018504262,0.02919705212116241,0.04609933122992516,-0.07118645310401917,-0.02554742060601711,-0.01123594399541616,-0.01136371493339539,0.05747130140662193,0.04347830638289452,-0.01736117713153362,0.06713782995939255,-0.08278145641088486,0.03610105067491531,-0.0278745386749506,-0.1577061116695404,0.05531920120120049,0.01209676265716553,0.01195217948406935,-0.01574801653623581,-0.04799995571374893,0.0,-0.07983195036649704,-0.01369861699640751,0.01388887502253056,-0.03652975335717201,-0.01895732805132866,0.03381650894880295,-0.004672892391681671,-0.0516432523727417,-0.04950496181845665,0.46,0.16,0.44,0.009,89003,252,-0.6980%,0.0001,0.8327,-0.0473,-0.2641,0.7857%,1.2294%,59.1540%,-0.9729%,14
"FIS, Worldpay to Merge; Worldpay Shareholders to Receive 0.9287 FIS Shares and $11.00 in Cash for Each Share of Worldpay",2019-03-18,FIS,2019-03-18 07:50:00+00:00,FIDELITY NATIONAL INFO SVCS INC,89003.0,31620M10,-0.006980111356824636,-0.014058493077754974,-0.012671131622488563,0.01886793179758417,0.0027746508391910396,0.05234920076198857,0.07223452719458279,0.11866438691804548,0.01020596083253622,0.015181885196015266,0.01735649155250929,0.033332420765689985,0.007782727865897288,0.04499732411292623,0.07028779092171078,-0.002358432160690427,-0.04964539781212807,0.01741297729313374,-0.007335014175623655,-0.02216746658086777,-0.03778339922428131,-0.03141358494758606,-0.01351350080221891,-0.005479446612298489,0.03305782005190849,-0.02399997785687447,0.002732237800955772,-0.00544958608224988,0.00821917038410902,-0.02717395126819611,-0.01117317378520966,-0.03881380334496498,0.01904760114848614,0.02492209523916245,-0.04255315288901329,0.02857140079140663,-0.01234566699713469,-0.04687502980232239,-0.05245896801352501,-0.03114192001521587,0.0,0.01785712689161301,0.05964915081858635,-0.04635757207870483,-0.05208336561918259,0.00366300018504262,0.02919705212116241,0.04609933122992516,-0.07118645310401917,-0.02554742060601711,-0.01123594399541616,-0.01136371493339539,0.05747130140662193,0.04347830638289452,-0.01736117713153362,0.06713782995939255,-0.08278145641088486,0.03610105067491531,-0.0278745386749506,-0.1577061116695404,0.05531920120120049,0.01209676265716553,0.01195217948406935,-0.01574801653623581,-0.04799995571374893,0.0,-0.07983195036649704,-0.01369861699640751,0.01388887502253056,-0.03652975335717201,-0.01895732805132866,0.03381650894880295,-0.004672892391681671,-0.0516432523727417,-0.04950496181845665,0.46,0.16,0.44,0.009,89003,252,-0.6980%,0.0001,0.8327,-0.0473,-0.2641,0.7857%,1.2294%,59.1540%,-0.9729%,20
