"","headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","headline.type"
"23236","UBS Maintains Buy on Advance Auto Parts, Lowers Price Target to $170",0.8,0.9,4772,"ADVANCE AUTO PARTS INC",8,NA,167,34,0,"2019-08-14",89217,-4.03571017086506,0.739976903423667,-0.19049723907073,0.197808609901351,0.0492347113322466,-1.45500317292506,-1.5232272139683,"decrease"
"23237","Morgan Stanley Maintains Overweight on Advance Auto Parts, Lowers Price Target to $185",0.7,0.85,4780,"ADVANCE AUTO PARTS INC",8,NA,155,25,0,"2019-08-14",89217,-4.03571017086506,0.739976903423667,-0.19049723907073,0.197808609901351,0.0492347113322466,-1.45500317292506,-1.5232272139683,"decrease"
"23238","Credit Suisse Maintains Outperform on Advance Auto Parts, Lowers Price Target to $162",0.4,0.7,4788,"ADVANCE AUTO PARTS INC",8,NA,146,113,2,"2019-08-14",89217,-4.03571017086506,0.739976903423667,-0.19049723907073,0.197808609901351,0.0492347113322466,-1.45500317292506,-1.5232272139683,"increase"
"23239","Citigroup Maintains Neutral on Advance Auto Parts, Lowers Price Target to $156",0.6,0.8,4796,"ADVANCE AUTO PARTS INC",8,NA,141,145,0,"2019-08-14",89217,-4.03571017086506,0.739976903423667,-0.19049723907073,0.197808609901351,0.0492347113322466,-1.45500317292506,-1.5232272139683,"decrease"
"23240","Guggenheim Downgrades Advance Auto Parts to Neutral",0.6,0.75,4804,"ADVANCE AUTO PARTS INC",8,NA,149,116,2,"2019-08-14",89217,-4.03571017086506,0.739976903423667,-0.19049723907073,0.197808609901351,0.0492347113322466,-1.45500317292506,-1.5232272139683,"increase"
"23241","Mid-Day Market Update: Crude Oil Up 4%; Deciphera Pharmaceuticals Shares Spike Higher",0.6,0.75,4812,"ADVANCE AUTO PARTS INC",8,NA,134,138,2,"2019-08-13",89217,0.0492347113322466,-4.03571017086506,-4.81613665029219,-5.16065301778256,-1.50349764153361,-1.57168810919694,-1.30518586812747,"increase"
"23242","Advance Auto Parts shares are trading lower after the company reported worse-than-expected Q2 EPS and sales results. The company also narrowed its FY19 sales guidance.",0.7,0.85,4820,"ADVANCE AUTO PARTS INC",8,NA,160,144,0,"2019-08-13",89217,0.0492347113322466,-4.03571017086506,-4.81613665029219,-5.16065301778256,-1.50349764153361,-1.57168810919694,-1.30518586812747,"decrease"
"23243","Advance Auto Parts Falls After Q2 Earnings Miss",0.6,0.75,4828,"ADVANCE AUTO PARTS INC",8,NA,140,95,2,"2019-08-13",89217,0.0492347113322466,-4.03571017086506,-4.81613665029219,-5.16065301778256,-1.50349764153361,-1.57168810919694,-1.30518586812747,"increase"
"23244","Advance Auto Parts Narrows FY19 Sales Guidance From %9.56B-$9.80B To $9.65B-$9.75B",0.5,0.7,4836,"ADVANCE AUTO PARTS INC",8,NA,139,78,2,"2019-08-13",89217,0.0492347113322466,-4.03571017086506,-4.81613665029219,-5.16065301778256,-1.50349764153361,-1.57168810919694,-1.30518586812747,"increase"
"23245","Advance Auto Parts Reports $400M Buyback",0.4,0.7,4844,"ADVANCE AUTO PARTS INC",8,NA,145,105,2,"2019-08-13",89217,0.0492347113322466,-4.03571017086506,-4.81613665029219,-5.16065301778256,-1.50349764153361,-1.57168810919694,-1.30518586812747,"increase"
"23246","Advance Auto Parts Q2 Adj. EPS $2 Misses $2.21 Estimate, Sales $2.3B Miss $2.36B Estimate",0.5,0.5,4852,"ADVANCE AUTO PARTS INC",8,NA,164,181,1,"2019-08-13",89217,0.0492347113322466,-4.03571017086506,-4.81613665029219,-5.16065301778256,-1.50349764153361,-1.57168810919694,-1.30518586812747,"uncertain"
"23247","Earnings Outlook For Advance Auto Parts",0.7,0.8,4860,"ADVANCE AUTO PARTS INC",8,NA,163,125,0,"2019-08-12",89217,-1.50349764153361,0.0492347113322466,-4.08694255302237,-5.03658110693465,-0.069231359520927,0.201338899004178,-0.899476492977402,"decrease"
"23248","AbbVie Says its Phase 3 Trial Evaluating Rova-T Demonstrated 'No Survival Benefit'",0.4,0.7,4868,"ABBVIE INC",8,NA,143,124,2,"2019-08-29",13721,0.227034254930913,-0.724861584603786,2.11416719368573,6.47840681632377,0.609108479693532,-0.586818213174223,0.151581768194387,"increase"
"23249","AbbVie to Discontinue Development of Rovalpituzumab Tesirine (Rova-T)",0.3,0.6,4876,"ABBVIE INC",8,NA,132,137,1,"2019-08-29",13721,0.227034254930913,-0.724861584603786,2.11416719368573,6.47840681632377,0.609108479693532,-0.586818213174223,0.151581768194387,"uncertain"
"23250","UPDATE: PiperJaffray On AbbVie Also Notes 'while we have been rather vocal about the various pressure points on the Humira business, we do think ABBV has a great opportunity to pivot the narrative towards successful launches of Skyrizi and now Rinvoq'",0.3,0.6,4884,"ABBVIE INC",8,NA,132,120,1,"2019-08-20",13721,-0.225351424887776,1.70154683291912,-1.1142980377302,-0.0451833174283211,3.30590903759003,5.68434099193416,4.81889367521653,"uncertain"
"23251","UPDATE: PiperJaffray Upgrades AbbVie To Overweight, Announces $80 Target As Firm Notes 'we do think a bottom of sorts has been found on this name with the stock around ~$66'",0.4,0.7,4892,"ABBVIE INC",8,NA,146,123,2,"2019-08-20",13721,-0.225351424887776,1.70154683291912,-1.1142980377302,-0.0451833174283211,3.30590903759003,5.68434099193416,4.81889367521653,"increase"
"23252","AbbVie shares are trading higher after Piper Jaffray upgraded the stock from Neutral to Overweight and announced a price target of $80 per share.",0.7,0.85,4900,"ABBVIE INC",8,NA,147,24,2,"2019-08-20",13721,-0.225351424887776,1.70154683291912,-1.1142980377302,-0.0451833174283211,3.30590903759003,5.68434099193416,4.81889367521653,"increase"
"23253","Piper Jaffray Upgrades AbbVie to Overweight, Announces $80 Price Target",0.6,0.8,4908,"ABBVIE INC",8,NA,149,144,2,"2019-08-20",13721,-0.225351424887776,1.70154683291912,-1.1142980377302,-0.0451833174283211,3.30590903759003,5.68434099193416,4.81889367521653,"increase"
"23254","FDA Approves Nda For Abbvie's Rinvoq (Upadacitinib) For Treatment Of Rheumatoid Arthritis",0.3,0.5,4916,"ABBVIE INC",8,NA,141,107,1,"2019-08-16",13721,2.30231937021017,3.30590903759003,2.39019239387104,2.03321067179176,-0.818898342549801,-3.12260038933483,-2.40198241386553,"uncertain"
"23255","AbbVie Shares Tick Slightly Lower As Hearing Co. Accused Of Scheming To Stretch Androgel Monopoly",0.2,0.6,4924,"ABBVIE INC",8,NA,148,129,1,"2019-08-07",13721,-0.478612910956144,1.53583288192749,-1.48929434433405,4.77815981138419,-0.705207232385874,-0.887531499767447,-1.56535919487892,"uncertain"
"23256","AmerisourceBergen shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.",0.2,0.6,4932,"AMERISOURCEBERGEN CORP",8,NA,137,121,1,"2019-08-01",81540,5.22087812423706,-1.37403989210725,-4.15484999523231,-6.24863196482418,-1.76961198449135,-0.0917136688927677,1.19600410619787,"uncertain"
"23257","AmerisourceBergen Q3 Adj. EPS $1.76 Beats $1.62 Estimate, Sales $45.239B Beat $45.1B Estimate",0.3,0.6,4940,"AMERISOURCEBERGEN CORP",8,NA,169,137,1,"2019-08-01",81540,5.22087812423706,-1.37403989210725,-4.15484999523231,-6.24863196482418,-1.76961198449135,-0.0917136688927677,1.19600410619787,"uncertain"
"23258","Barclays Downgrades Ambev to Equal-Weight",0.4,0.6,4948,"AMBEV SA",8,NA,162,204,1,"2019-08-27",85254,0,0.457665463909507,4.80549304734781,6.40732770365251,-1.13122602924705,-4.79303397315038,-6.02150978257505,"uncertain"
"23259","Ambev shares are trading lower on seemingly no company-specific news.",0.6,0.8,4956,"AMBEV SA",8,NA,145,109,2,"2019-08-22",85254,-1.29032135009766,-3.70370522141457,-2.39651702645202,0.43572946278525,-0.214586965739727,-0.42826510341949,-1.06382373822071,"increase"
"23260","Morgan Stanley Maintains Equal-Weight on Asbury Automotive Group, Raises Price Target to $95",0.5,0.7,4964,"ASBURY AUTOMOTIVE GROUP INC",8,NA,137,119,2,"2019-08-02",89327,0.743332179263234,-1.07422471046448,0.434021130658402,-2.26779920542699,-0.651605613529682,-1.60266515776131,-3.2162434477649,"increase"
"23261","ARCA biopharma Q2 EPS $(1.14) Up From $(2.74) YoY",0.6,0.8,4972,"ARCA BIOPHARMA INC",8,NA,141,130,0,"2019-08-01",85293,-7.2992704808712,-3.62204760313034,-5.51181000126348,-12.5984212828143,-0.436049560084939,3.63085875505877,0.735289850236809,"decrease"
"23262","William Blair Initiates Coverage On ABM Industries with Market Perform Rating",0.3,0.7,4980,"A B M INDUSTRIES INC",8,NA,167,173,0,"2019-08-15",47730,-0.911464262753725,1.26149682328105,1.07752921403252,-2.36530263010358,-3.78350876271725,-3.46907318250803,-5.39541416560423,"decrease"
"23263","ABM Receives A Multi-Year Contract With The University Of Miami In Coral Gables, Florida, To Provide Services For The Campus",0.6,0.8,4988,"A B M INDUSTRIES INC",8,NA,152,25,0,"2019-08-08",47730,2.59546022862196,-1.26490015536547,-7.44344764012663,-6.4461237489477,-0.34817059058696,1.44303714154763,-1.52371345206296,"decrease"
"23264","Raymond James Upgrades Arbor Realty Trust to Outperform",0.3,0.5,4996,"ARBOR REALTY TRUST INC",8,NA,130,219,1,"2019-08-21",90102,2.53475420176983,0.63795791938901,-0.398725631125973,0.159493271221867,-0.730520719662309,0.163796161592078,1.40961127447865,"uncertain"
"23265","Arbor Realty Trust Q2 EPS $0.31 Beats $0.3 Estimate, Adj. FFO $0.33",0.4,0.7,5004,"ARBOR REALTY TRUST INC",8,NA,153,142,0,"2019-08-02",90102,4.32652831077576,-3.75586487352848,-1.3302039166794,-2.14348839754881,0.492210173979402,-0.487412009077692,0.32760002182286,"decrease"
"23266","UPDATE: Cantor Fitzgerald Reiterates Overweight On Acadia Pharmaceuticals, Raises Target To $40 As Firm Notes 'enhanced conviction, due to recent diligence with multiple KOLs, for pimavanserin as treatment for negative symptoms in schizophrenia pts'",0.6,0.8,5012,"ACADIA PHARMACEUTICALS",8,NA,163,153,2,"2019-08-27",90177,-0.215670256875455,0.756480824202299,-10.518732069093,49.0994221771742,-0.819962751120329,-4.75864220425981,-6.73818363829272,"increase"
"23267","Cantor Fitzgerald Reiterates Overweight on ACADIA Pharmaceuticals, Raises Price Target to $40",0.5,0.7,5020,"ACADIA PHARMACEUTICALS",8,NA,170,156,0,"2019-08-27",90177,-0.215670256875455,0.756480824202299,-10.518732069093,49.0994221771742,-0.819962751120329,-4.75864220425981,-6.73818363829272,"decrease"
"23268","ACCO Brands Adds $100M To Buyback",0.1,0.3,5028,"A C C O BRANDS CORP",8,NA,143,115,1,"2019-08-07",90825,-2.40586288273335,2.67952848225832,0.643091407152041,4.1800681607387,0.209648394957185,-0.829874730387026,-1.646088989602,"uncertain"
"23269","ACCO Brands Acquires Industria Grafica Foroni Ltda for $57M",0.4,0.7,5036,"A C C O BRANDS CORP",8,NA,151,135,2,"2019-08-05",90825,-1.03734834119677,0.209648394957185,-1.36268462191984,0.209648450966005,-0.823044497519732,-1.43148665972738,18.4275173572578,"increase"
"23270","Bank of America Maintains Buy on Arch Capital Group, Raises Price Target to $45",0.3,0.6,5044,"ARCH CAPITAL GROUP LTD NEW",8,NA,164,163,1,"2019-08-29",82276,0.457783089950681,0,4.58228197338006,2.48101151067199,0.536944717168808,0.768834512822614,1.83889938318613,"uncertain"
"23271","UBS Maintains Buy on Arch Capital Group, Raises Price Target to $45",0.3,0.5,5052,"ARCH CAPITAL GROUP LTD NEW",8,NA,141,103,1,"2019-08-29",82276,0.457783089950681,0,4.58228197338006,2.48101151067199,0.536944717168808,0.768834512822614,1.83889938318613,"uncertain"
"23272","Axcelis Technologies shares are trading lower after the company reported worse-than-expected Q2 sales results.",0.6,0.85,5060,"AXCELIS TECHNOLOGIES INC",8,NA,155,24,2,"2019-08-06",88417,-0.463881343603134,-0.865513365715742,1.73102050277714,-0.73236075230233,-4.31198664009571,-6.62128540276642,-5.98130308462774,"increase"
"23273","Axcelis Technologies Q2 EPS $0.02 Beats $(0.03) Estimate, Sales $74.305M Miss $75M Estimate",0.7,0.85,5068,"AXCELIS TECHNOLOGIES INC",8,NA,131,25,0,"2019-08-06",88417,-0.463881343603134,-0.865513365715742,1.73102050277714,-0.73236075230233,-4.31198664009571,-6.62128540276642,-5.98130308462774,"decrease"
"23274","Aecom Completes Cleanup At The Separations Process Research Unit Nuclear Facility In New York",0.6,0.8,5076,"A E C O M",8,NA,138,34,0,"2019-08-19",91975,3.03582288324833,-0.559807429090142,-0.707123956366429,2.88744741900522,1.54130710288882,1.41625337355373,-1.90590562196278,"decrease"
"23275","Barclays Upgrades AECOM to Overweight",0.6,0.8,5084,"A E C O M",8,NA,156,248,0,"2019-08-19",91975,3.03582288324833,-0.559807429090142,-0.707123956366429,2.88744741900522,1.54130710288882,1.41625337355373,-1.90590562196278,"decrease"
"23276","AECOM Wins a $725M Contract Extension From the US Department of Energy",0.3,0.7,5092,"A E C O M",8,NA,152,106,2,"2019-08-19",91975,3.03582288324833,-0.559807429090142,-0.707123956366429,2.88744741900522,1.54130710288882,1.41625337355373,-1.90590562196278,"increase"
"23277","AECOM Sees FY19 Adj. EPS $2.60-$2.90 vs $2.80 Est.",0.6,0.75,5100,"A E C O M",8,NA,143,119,2,"2019-08-06",91975,-0.119608559180051,0.209579919464886,0.538923028694072,1.04789977475335,-2.79070604592562,-4.23825783534405,-6.98192510215803,"increase"
"23278","AECOM Q3 Adj. EPS $0.72 Misses $0.73 Estimate, Sales $4.98B Miss $5.23B Estimate",0.5,0.5,5108,"A E C O M",8,NA,144,188,1,"2019-08-06",91975,-0.119608559180051,0.209579919464886,0.538923028694072,1.04789977475335,-2.79070604592562,-4.23825783534405,-6.98192510215803,"uncertain"
"23279","Accenture Wins $79M Contract To Provide Program, Project Mgmt. Support To US Navy Bureau Of Medicine And Survey",0.5,0.5,5116,"ACCENTURE PLC IRELAND",8,NA,129,222,1,"2019-08-15",89071,1.38524696230888,1.930789090693,3.57670338469265,4.84279792769764,-3.06408312171698,-1.59473621865319,-2.3553345544805,"uncertain"
"23280","Accenture to Acquire Australian Analytics and Data Specialists Analytics8; Terms Not Disclosed",0.6,0.8,5124,"ACCENTURE PLC IRELAND",8,NA,139,34,0,"2019-08-15",89071,1.38524696230888,1.930789090693,3.57670338469265,4.84279792769764,-3.06408312171698,-1.59473621865319,-2.3553345544805,"decrease"
"23281","Accenture Acquires Northstream, Stockholm-Based Consultancy to Communications Service Providers, Terms Not Disclosed",0.4,0.7,5132,"ACCENTURE PLC IRELAND",8,NA,141,147,0,"2019-08-05",89071,-3.86508032679558,1.75693575292826,2.3982736863339,5.18997003806883,-0.592299737036228,0.223280019395844,-1.3493480195597,"decrease"
