custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num
25333,LOCKHEED MARTIN CORP,"Morgan Stanley Maintains Equal-Weight on Lockheed Martin, Raises Price Target to $356",8,increase,0.8,0.6,"maintaining an equal-weight rating while raising the price target suggests a positive outlook for lockheed martin, likely boosting investor sentiment.",2.0
25334,LOUISIANA PACIFIC CORP,"BMO Capital Upgrades Louisiana-Pacific to Outperform, Raises Price Target to $28",0,increase,0.8,0.6,,2.0
25335,LOUISIANA PACIFIC CORP,"BMO Capital Upgrades Louisiana-Pacific to Outperform, Raises Price Target to $28",2,increase,0.8,0.6,,2.0
25336,LOUISIANA PACIFIC CORP,"BMO Capital Upgrades Louisiana-Pacific to Outperform, Raises Price Target to $28",3,increase,0.85,0.7,,2.0
25337,LOUISIANA PACIFIC CORP,"BMO Capital Upgrades Louisiana-Pacific to Outperform, Raises Price Target to $28",4,increase,0.85,0.7,,2.0
25338,LOUISIANA PACIFIC CORP,"BMO Capital Upgrades Louisiana-Pacific to Outperform, Raises Price Target to $28",5,increase,0.85,0.7,,2.0
25339,LOUISIANA PACIFIC CORP,"BMO Capital Upgrades Louisiana-Pacific to Outperform, Raises Price Target to $28",6,increase,0.8,0.7,"the upgrade to 'outperform' and the raised price target typically signal positive sentiment and expectations for the company's performance, likely boosting investor confidence.",2.0
2534,CACI INTERNATIONAL INC,CACI Reaffirms FY19 Guidance,1,increase,0.7,0.5,,2.0
25340,LOUISIANA PACIFIC CORP,"BMO Capital Upgrades Louisiana-Pacific to Outperform, Raises Price Target to $28",7,increase,0.8,0.6,"the upgrade to 'outperform' and the increase in price target typically signal positive sentiment and confidence in the company's future performance, likely boosting investor interest.",2.0
25341,LOUISIANA PACIFIC CORP,"BMO Capital Upgrades Louisiana-Pacific to Outperform, Raises Price Target to $28",8,increase,0.85,0.7,"the upgrade to 'outperform' and the increase in price target typically signal positive sentiment and expectations for future performance, likely boosting investor confidence.",2.0
25342,MASTERCARD INC,"Report: Facebook's Planned Cryptocurrency Has Visa, PayPal, Others On Board",0,uncertain,0.6,0.3,,1.0
25343,MASTERCARD INC,"Report: Facebook's Planned Cryptocurrency Has Visa, PayPal, Others On Board",2,uncertain,0.6,0.3,,1.0
25344,MASTERCARD INC,"Report: Facebook's Planned Cryptocurrency Has Visa, PayPal, Others On Board",3,uncertain,0.6,0.3,,1.0
25345,MASTERCARD INC,"Report: Facebook's Planned Cryptocurrency Has Visa, PayPal, Others On Board",4,uncertain,0.6,0.3,,1.0
25346,MASTERCARD INC,"Report: Facebook's Planned Cryptocurrency Has Visa, PayPal, Others On Board",5,decrease,0.75,0.6,,0.0
25347,MASTERCARD INC,"Report: Facebook's Planned Cryptocurrency Has Visa, PayPal, Others On Board",6,uncertain,0.6,0.2,"the news highlights competition in the digital payment space with major players like visa and paypal involved, which could create uncertainty for mastercard's market position.",1.0
25348,MASTERCARD INC,"Report: Facebook's Planned Cryptocurrency Has Visa, PayPal, Others On Board",7,uncertain,0.6,0.3,"the news highlights competition in the digital payment space, which could create uncertainty for mastercard's market position, but it does not directly indicate a negative impact on mastercard's business.",1.0
25349,MASTERCARD INC,"Report: Facebook's Planned Cryptocurrency Has Visa, PayPal, Others On Board",8,decrease,0.7,0.5,"the news highlights that major competitors like visa and paypal are on board with facebook's cryptocurrency, which could lead to increased competition and market share loss for mastercard.",0.0
2535,CITIZENS FINANCIAL GROUP INC,Argus Initiates Coverage On Citizens Financial Group with Hold Rating,1,decrease,0.7,0.3,,0.0
25350,MATSON INC,Matson Raises Quarterly Dividend From $0.21 To $0.22/Share,0,increase,0.8,0.6,,2.0
25351,MATSON INC,Matson Raises Quarterly Dividend From $0.21 To $0.22/Share,2,increase,0.85,0.7,,2.0
25352,MATSON INC,Matson Raises Quarterly Dividend From $0.21 To $0.22/Share,3,increase,0.85,0.7,,2.0
25353,MATSON INC,Matson Raises Quarterly Dividend From $0.21 To $0.22/Share,4,increase,0.85,0.7,,2.0
25354,MATSON INC,Matson Raises Quarterly Dividend From $0.21 To $0.22/Share,5,increase,0.85,0.6,,2.0
25355,MATSON INC,Matson Raises Quarterly Dividend From $0.21 To $0.22/Share,6,increase,0.8,0.6,"raising the quarterly dividend typically signals financial strength and a commitment to returning value to shareholders, which can positively influence investor sentiment.",2.0
25356,MATSON INC,Matson Raises Quarterly Dividend From $0.21 To $0.22/Share,7,increase,0.8,0.6,"raising the quarterly dividend typically signals financial strength and a commitment to returning value to shareholders, which can positively influence investor sentiment.",2.0
25357,MATSON INC,Matson Raises Quarterly Dividend From $0.21 To $0.22/Share,8,increase,0.85,0.7,"raising the quarterly dividend typically signals financial strength and a commitment to returning value to shareholders, which generally boosts investor sentiment.",2.0
25358,MCDONALDS CORP,"Stifel Earlier Maintained Hold on McDonald's, Raised Price Target to $200",0,increase,0.7,0.5,,2.0
25359,MCDONALDS CORP,"Stifel Earlier Maintained Hold on McDonald's, Raised Price Target to $200",2,increase,0.7,0.5,,2.0
2536,CHICOS FAS INC,Chico's FAS Says Will Review Revised $3/Share Offer From Sycamore,1,increase,0.7,0.5,,2.0
25360,MCDONALDS CORP,"Stifel Earlier Maintained Hold on McDonald's, Raised Price Target to $200",3,increase,0.75,0.6,,2.0
25361,MCDONALDS CORP,"Stifel Earlier Maintained Hold on McDonald's, Raised Price Target to $200",4,increase,0.75,0.6,,2.0
25362,MCDONALDS CORP,"Stifel Earlier Maintained Hold on McDonald's, Raised Price Target to $200",5,increase,0.75,0.6,,2.0
25363,MCDONALDS CORP,"Stifel Earlier Maintained Hold on McDonald's, Raised Price Target to $200",6,increase,0.8,0.6,"raising the price target typically signals positive sentiment and expectations for future performance, which can boost investor confidence.",2.0
25364,MCDONALDS CORP,"Stifel Earlier Maintained Hold on McDonald's, Raised Price Target to $200",7,increase,0.7,0.6,"raising the price target typically signals positive sentiment and expectations for future performance, which can boost investor confidence.",2.0
25365,MCDONALDS CORP,"Stifel Earlier Maintained Hold on McDonald's, Raised Price Target to $200",8,increase,0.8,0.6,"raising the price target typically indicates a positive outlook on the stock's future performance, which can boost investor sentiment.",2.0
25366,MCKESSON H B O C INC,Change Healthcare Sets Terms For $750M IPO,0,uncertain,0.6,0.3,,1.0
25367,MCKESSON H B O C INC,Change Healthcare Sets Terms For $750M IPO,2,uncertain,0.6,0.3,,1.0
25368,MCKESSON H B O C INC,Change Healthcare Sets Terms For $750M IPO,3,uncertain,0.6,0.3,,1.0
25369,MCKESSON H B O C INC,Change Healthcare Sets Terms For $750M IPO,4,uncertain,0.6,0.3,,1.0
2537,CHICOS FAS INC,Chico's To Review $3/Share Proposal From Sycamore Partners,1,increase,0.7,0.5,,2.0
25370,MCKESSON H B O C INC,Change Healthcare Sets Terms For $750M IPO,5,uncertain,0.6,0.3,,1.0
25371,MCKESSON H B O C INC,Change Healthcare Sets Terms For $750M IPO,6,uncertain,0.6,0.3,"the announcement of change healthcare's ipo may have mixed implications for mckesson h b o c inc., as it could indicate market growth in the healthcare sector but also raise competitive concerns.",1.0
25372,MCKESSON H B O C INC,Change Healthcare Sets Terms For $750M IPO,7,uncertain,0.6,0.2,"the announcement of change healthcare's ipo may create uncertainty for investors in mckesson h b o c inc., as it could indicate competitive pressures or shifts in the healthcare market, but the direct impact on mckesson's performance is unclear.",1.0
25373,MCKESSON H B O C INC,Change Healthcare Sets Terms For $750M IPO,8,uncertain,0.6,0.3,"the announcement of change healthcare's ipo may have mixed implications for mckesson h b o c inc., as it could indicate market growth in the healthcare sector but also raise competitive concerns.",1.0
25374,METHODE ELECTRONICS INC,Methode Electronics Announces Brunswick's Former Chairman and CEO Joins its Board,0,increase,0.7,0.6,,2.0
25375,METHODE ELECTRONICS INC,Methode Electronics Announces Brunswick's Former Chairman and CEO Joins its Board,2,increase,0.7,0.6,,2.0
25376,METHODE ELECTRONICS INC,Methode Electronics Announces Brunswick's Former Chairman and CEO Joins its Board,3,increase,0.75,0.6,,2.0
25377,METHODE ELECTRONICS INC,Methode Electronics Announces Brunswick's Former Chairman and CEO Joins its Board,4,increase,0.75,0.6,,2.0
25378,METHODE ELECTRONICS INC,Methode Electronics Announces Brunswick's Former Chairman and CEO Joins its Board,5,increase,0.75,0.6,,2.0
25379,METHODE ELECTRONICS INC,Methode Electronics Announces Brunswick's Former Chairman and CEO Joins its Board,6,increase,0.75,0.6,"the appointment of a former chairman and ceo from a reputable company like brunswick to methode electronics' board is likely to be viewed positively by investors, suggesting potential for improved leadership and strategic direction.",2.0
2538,CHICOS FAS INC,Chico's Amended 13D Confirms Sycamore Partners Revised Takeover Offer To $3/Share,1,increase,0.7,0.5,,2.0
25380,METHODE ELECTRONICS INC,Methode Electronics Announces Brunswick's Former Chairman and CEO Joins its Board,7,increase,0.7,0.6,"the appointment of a former chairman and ceo from brunswick to methode electronics' board may be viewed positively by investors, as it suggests the company is strengthening its leadership with experienced individuals, potentially leading to improved strategic direction and performance.",2.0
25381,METHODE ELECTRONICS INC,Methode Electronics Announces Brunswick's Former Chairman and CEO Joins its Board,8,increase,0.7,0.6,"the appointment of a former chairman and ceo from a reputable company like brunswick to methode electronics' board is likely to be viewed positively by investors, suggesting potential for improved leadership and strategic direction.",2.0
25382,MERCK & CO INC NEW,"JP Morgan Maintains Overweight on Merck & Co, Raises Price Target to $93",0,increase,0.8,0.6,,2.0
25383,MERCK & CO INC NEW,"JP Morgan Maintains Overweight on Merck & Co, Raises Price Target to $93",2,increase,0.8,0.6,,2.0
25384,MERCK & CO INC NEW,"JP Morgan Maintains Overweight on Merck & Co, Raises Price Target to $93",3,increase,0.85,0.7,,2.0
25385,MERCK & CO INC NEW,"JP Morgan Maintains Overweight on Merck & Co, Raises Price Target to $93",4,increase,0.85,0.7,,2.0
25386,MERCK & CO INC NEW,"JP Morgan Maintains Overweight on Merck & Co, Raises Price Target to $93",5,increase,0.85,0.7,,2.0
25387,MERCK & CO INC NEW,"JP Morgan Maintains Overweight on Merck & Co, Raises Price Target to $93",6,increase,0.85,0.7,"jp morgan's decision to maintain an overweight rating and raise the price target typically signals positive sentiment and confidence in the stock's future performance, likely boosting investor sentiment.",2.0
25388,MERCK & CO INC NEW,"JP Morgan Maintains Overweight on Merck & Co, Raises Price Target to $93",7,increase,0.8,0.7,"jp morgan's decision to maintain an 'overweight' rating and raise the price target suggests positive sentiment and confidence in merck's future performance, likely boosting investor interest.",2.0
25389,MERCK & CO INC NEW,"JP Morgan Maintains Overweight on Merck & Co, Raises Price Target to $93",8,increase,0.8,0.7,"jp morgan's decision to maintain an 'overweight' rating and raise the price target suggests positive sentiment and confidence in merck & co's future performance, likely leading to increased investor interest.",2.0
2539,CHICOS FAS INC,"Sycamore Prepared To Finance 100% Of Price For Chico's In Cash With Its Equity, With No Third Party Financing Conditionality",1,increase,0.8,0.6,,2.0
25390,NATHANS FAMOUS INC NEW,"Nathan's Famous Q4 EPS $0.59 Up From $0.28 YoY, Sales $22.13M Up From $19.906M YoY",0,increase,0.85,0.7,,2.0
25391,NATHANS FAMOUS INC NEW,"Nathan's Famous Q4 EPS $0.59 Up From $0.28 YoY, Sales $22.13M Up From $19.906M YoY",2,increase,0.85,0.7,,2.0
25392,NATHANS FAMOUS INC NEW,"Nathan's Famous Q4 EPS $0.59 Up From $0.28 YoY, Sales $22.13M Up From $19.906M YoY",3,increase,0.85,0.7,,2.0
25393,NATHANS FAMOUS INC NEW,"Nathan's Famous Q4 EPS $0.59 Up From $0.28 YoY, Sales $22.13M Up From $19.906M YoY",4,increase,0.85,0.7,,2.0
25394,NATHANS FAMOUS INC NEW,"Nathan's Famous Q4 EPS $0.59 Up From $0.28 YoY, Sales $22.13M Up From $19.906M YoY",5,increase,0.85,0.7,,2.0
25395,NATHANS FAMOUS INC NEW,"Nathan's Famous Q4 EPS $0.59 Up From $0.28 YoY, Sales $22.13M Up From $19.906M YoY",6,increase,0.8,0.7,"the significant year-over-year increase in both eps and sales suggests strong financial performance, which is likely to boost investor sentiment.",2.0
25396,NATHANS FAMOUS INC NEW,"Nathan's Famous Q4 EPS $0.59 Up From $0.28 YoY, Sales $22.13M Up From $19.906M YoY",7,increase,0.85,0.7,"the significant year-over-year increase in both eps and sales suggests strong financial performance, which is likely to boost investor sentiment.",2.0
25397,NATHANS FAMOUS INC NEW,"Nathan's Famous Q4 EPS $0.59 Up From $0.28 YoY, Sales $22.13M Up From $19.906M YoY",8,increase,0.85,0.7,"the significant year-over-year increase in both eps and sales suggests strong financial performance, which is likely to boost investor sentiment.",2.0
25398,NAVIDEA BIOPHARMACEUTICALS INC,Navidea Biopharmaceuticals shares are trading lower after the company announced a common stock offering of 8 million shares at $0.75 per share.,0,decrease,0.85,0.7,,0.0
25399,NAVIDEA BIOPHARMACEUTICALS INC,Navidea Biopharmaceuticals shares are trading lower after the company announced a common stock offering of 8 million shares at $0.75 per share.,2,decrease,0.85,0.7,,0.0
