"headline","headline.type","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","ret","exret","b_mkt","mkt.rf","smb","hml","rf","sum_exret_1","sum_exret_5","sum_exret_10"
"Kickin' Game With Kevin Irwin, The Experience Manager Of StockX","neutral",0.1,0.7,7338,"EBAY INC",0,NA,111,24,1,"2019-08-01",86356,-1.26519873738289,0.364967357267765,-4.03892894923285,-0.459164893254638,-0.914123325050553,-0.0970189287778477,-0.2185,0.738,0.926,-1.04,-0.42,-1.9,0.007,0.2714,1.7654,0.721
"Emergent BioSolutions Q2 EPS $(0.18) May Not Compare To $0.17 Estimate, Sales $243.2M Beat $212.06M Estimate","negative",0.6,0.8,7346,"EMERGENT BIOSOLUTIONS INC",0,NA,139,29,0,"2019-08-01",91571,1.42566440626979,-0.362072259771307,-2.48924727008123,-1.53915323317051,1.30823894642402,-0.607972181611349,0.1133,1.2747,1.1138,-1.04,-0.42,-1.9,0.007,3.6624,1.6771,3.2602
"Hearing Ecopetrol In Talks With Argentina's YPF","neutral",0,0.7,7354,"ECOPETROL S A",0,NA,115,29,1,"2019-08-01",92793,-1.71526148915291,-3.54487675706394,-10.1772425780608,-0.719818193465471,-1.4835189274833,-2.71296791436625,-2.454,-1.1367,1.2795,-1.04,-0.42,-1.9,0.007,-1.7458,-3.8123,-6.383
"Consolidated Edison Q2 EPS $0.58 Misses $0.59 Estimate","negative",0.7,0.85,7362,"CONSOLIDATED EDISON INC",0,NA,124,29,0,"2019-08-01",11404,0.23274403065443,1.86197883985997,2.07363852557176,-0.5152253434062,-1.96169457842884,-1.59832907336489,1.1417,1.2416,0.0961,-1.04,-0.42,-1.9,0.007,1.5509,3.0982,3.6425
"Q2 Earnings Preview For Eldorado Gold","neutral",0,0.7,7370,"ELDORADO GOLD CORP NEW",0,NA,114,24,1,"2019-08-01",89648,-1.33011611178517,0.60458578694067,6.04594893076686,-4.70297187566757,-3.14465430841347,-2.28426794278833,7.4026,7.4819,0.0497,-1.04,-0.42,-1.9,0.007,6.188,9.0973,14.5711
"The Ensign Group Reports Purchase Of California Senior Living Community, No Terms Disclosed","positive",0.7,0.8,7378,"ENSIGN GROUP INC",0,NA,114,29,2,"2019-08-01",92432,-7.22498521208763,-11.0863203187359,-12.8367928915813,0.0498070381581783,0.38314101093464,1.34544108780497,-3.3024,-2.3392,0.9418,-1.04,-0.42,-1.9,0.007,-8.7518,-13.1877,-11.7739
"EOG Resources Q2 EPS $1.31 Misses $1.33 Estimate, Sales $4.698B Beat $4.46B Estimate","neutral",0.1,0.7,7386,"EOG RESOURCES INC",0,NA,131,29,1,"2019-08-01",75825,1.71456690877676,-0.875785389643913,-7.56136355114811,-0.244014756754041,2.29980982931188,1.85075049783809,-5.5678,-4.3224,1.2239,-1.04,-0.42,-1.9,0.007,-1.5501,-4.306,-7.0355
"JP Morgan Maintains Overweight on Equinix, Raises Price Target to $580","positive",0.8,0.9,7394,"EQUINIX INC",0,NA,115,29,2,"2019-08-01",89617,0.256341812200844,5.06742984924455,4.51267823379655,0.657551549375057,3.18961310902968,2.71884947583108,4.1127,4.6958,0.5458,-1.04,-0.42,-1.9,0.007,5.42,10.0204,11.3776
"Nomura Maintains Buy on Equinix, Raises Price Target to $575","positive",0.8,0.9,7402,"EQUINIX INC",0,NA,114,29,2,"2019-08-01",89617,0.256341812200844,5.06742984924455,4.51267823379655,0.657551549375057,3.18961310902968,2.71884947583108,4.1127,4.6958,0.5458,-1.04,-0.42,-1.9,0.007,5.42,10.0204,11.3776
"Stifel Nicolaus Maintains Buy on Equinix, Raises Price Target to $550","positive",0.7,0.9,7410,"EQUINIX INC",0,NA,116,29,2,"2019-08-01",89617,0.256341812200844,5.06742984924455,4.51267823379655,0.657551549375057,3.18961310902968,2.71884947583108,4.1127,4.6958,0.5458,-1.04,-0.42,-1.9,0.007,5.42,10.0204,11.3776
"UBS Maintains Buy on Equinix, Raises Price Target to $560","positive",0.8,0.9,7418,"EQUINIX INC",0,NA,114,29,2,"2019-08-01",89617,0.256341812200844,5.06742984924455,4.51267823379655,0.657551549375057,3.18961310902968,2.71884947583108,4.1127,4.6958,0.5458,-1.04,-0.42,-1.9,0.007,5.42,10.0204,11.3776
"Wells Fargo Maintains Outperform on Equinix, Raises Price Target to $545","positive",0.7,0.9,7426,"EQUINIX INC",0,NA,116,29,2,"2019-08-01",89617,0.256341812200844,5.06742984924455,4.51267823379655,0.657551549375057,3.18961310902968,2.71884947583108,4.1127,4.6958,0.5458,-1.04,-0.42,-1.9,0.007,5.42,10.0204,11.3776
"Raymond James Maintains Strong Buy on Equinix, Raises Price Target to $560","positive",0.8,0.9,7434,"EQUINIX INC",0,NA,116,29,2,"2019-08-01",89617,0.256341812200844,5.06742984924455,4.51267823379655,0.657551549375057,3.18961310902968,2.71884947583108,4.1127,4.6958,0.5458,-1.04,-0.42,-1.9,0.007,5.42,10.0204,11.3776
"'No End In Sight:' Boris Johnson's Brexit Prep Breaks The Pound, No-Deal Scenario Likely","negative",0.7,0.85,7442,"ISHARES TRUST",0,NA,120,24,0,"2019-08-01",14907,-1.47578120231628,-2.63073374976774,-5.32563307954029,-0.755191221833229,-1.8668278725982,-1.56054923700613,-1.1731,-0.5462,0.6108,-1.04,-0.42,-1.9,0.007,-1.4976,-2.8617,-3.5458
"British Foreign Secretary Raab Says We Are Not Going To Barter Over Tankers With Iran","neutral",0.1,0.7,7450,"ISHARES TRUST",0,NA,116,24,1,"2019-08-01",14907,-1.47578120231628,-2.63073374976774,-5.32563307954029,-0.755191221833229,-1.8668278725982,-1.56054923700613,-1.1731,-0.5462,0.6108,-1.04,-0.42,-1.9,0.007,-1.4976,-2.8617,-3.5458
"Bank Of England Leaves Rates Unchanged","neutral",0,0.7,7458,"ISHARES TRUST",0,NA,105,29,1,"2019-08-01",14907,-1.47578120231628,-2.63073374976774,-5.32563307954029,-0.755191221833229,-1.8668278725982,-1.56054923700613,-1.1731,-0.5462,0.6108,-1.04,-0.42,-1.9,0.007,-1.4976,-2.8617,-3.5458
"'Congratulations to Christopher Landau for being ratified by the #US Senate as the next Ambassador to Mexico.' -Tweet","neutral",0,0.8,7466,"ISHARES INC",0,NA,122,24,1,"2019-08-01",83223,-1.27607472240925,-0.466254400252042,-5.69325082048997,-1.38589730486274,-2.13421326427908,-0.530251215095323,-1.26,-0.662,0.5852,-1.04,-0.42,-1.9,0.007,-1.4359,-0.7861,-4.0942
"Wednesday's Other Rate Cut And The ETF That Could Benefit","positive",0.7,0.8,7474,"ISHARES INC",0,NA,109,29,2,"2019-08-01",88396,-0.475873332470655,0.317243075982554,-6.27691016081903,-1.48328132927418,-2.17630605347983,-2.06865897050885,-0.8315,-0.0297,0.7825,-1.04,-0.42,-1.9,0.007,0.1682,0.7915,-3.0726
"Freeport-McMoRan Filing Shows Registration For Mixed Securities Offering, No Size Disclosed","neutral",0,0.7,7482,"FREEPORT MCMORAN INC",0,NA,122,29,1,"2019-08-01",81774,-3.73831428587437,-5.42056012920246,-15.9813092201367,-3.5745408385992,-4.73728896349216,-4.32525931892855,-3.255,-1.6675,1.5356,-1.04,-0.42,-1.9,0.007,-4.0768,-6.145,-12.4663
"Fidus Inv Q2 EPS $0.34 Misses $0.37 Estimate, Sales $18.068M Miss $19.3M Estimate","negative",0.7,0.9,7490,"FIDUS INVESTMENT CORP",0,NA,135,29,0,"2019-08-01",12885,-5.63816539943218,-8.73605881182236,-10.2230463461296,0.0617180310655385,0.309401231597017,0.0617180345696688,-0.4318,0.0807,0.5003,-1.04,-0.42,-1.9,0.007,-5.1292,-8.6206,-8.4838
"Amazon Wants All SMB Logistics Business, By Any Means Necessary","negative",0.7,0.8,7498,"FEDEX CORP",0,NA,109,29,0,"2019-08-01",60628,0.257178489118814,0.563344545137578,-6.42336059483757,-1.07894921675324,-1.19930891883473,-2.52086635195493,-4.2339,-2.9397,1.2593,-1.04,-0.42,-1.9,0.007,-1.594,-1.5185,-4.3615
"Five9 shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. Multiple firms also upgraded the stock.","positive",0.8,0.9,7506,"FIVE 9 INC",0,NA,125,29,2,"2019-08-01",14596,0.781516078859568,7.67627330754799,7.76310776144371,-0.0202554394491016,3.04737851877797,2.64033357170002,16.6295,18.398,1.635,-1.04,-0.42,-1.9,0.007,20.595,27.1672,32.9983
"Canaccord Genuity Maintains Buy on Five9, Raises Price Target to $65","positive",0.8,0.9,7514,"FIVE 9 INC",0,NA,116,29,2,"2019-08-01",14596,0.781516078859568,7.67627330754799,7.76310776144371,-0.0202554394491016,3.04737851877797,2.64033357170002,16.6295,18.398,1.635,-1.04,-0.42,-1.9,0.007,20.595,27.1672,32.9983
"Dougherty Upgrades Five9 to Buy","positive",0.8,0.9,7522,"FIVE 9 INC",0,NA,107,29,2,"2019-08-01",14596,0.781516078859568,7.67627330754799,7.76310776144371,-0.0202554394491016,3.04737851877797,2.64033357170002,16.6295,18.398,1.635,-1.04,-0.42,-1.9,0.007,20.595,27.1672,32.9983
"JP Morgan Upgrades Five9 to Overweight, Raises Price Target to $70","positive",0.8,0.9,7530,"FIVE 9 INC",0,NA,114,29,2,"2019-08-01",14596,0.781516078859568,7.67627330754799,7.76310776144371,-0.0202554394491016,3.04737851877797,2.64033357170002,16.6295,18.398,1.635,-1.04,-0.42,-1.9,0.007,20.595,27.1672,32.9983
"Fluor Q2 EPS $(3.96) May Not Be Comparable To $0.52 Estimate, Sales $4.1B Miss $4.7B Estimate","negative",0.8,0.9,7538,"FLUOR CORP NEW",0,NA,137,29,0,"2019-08-01",88853,-26.6580402851105,-35.2313161446098,-45.6486607619803,-1.54452491551638,-0.702514810899602,-1.33536398064839,-4.9216,-3.3792,1.5022,-1.04,-0.42,-1.9,0.007,-28.7373,-41.3075,-53.1244
"Fluor Reports Co.'s Diversified Services Segment Wins Onshore, Offshore Evergreen Contract For Centrica's UK Assets, No Terms Disclosed","positive",0.7,0.8,7546,"FLUOR CORP NEW",0,NA,131,29,2,"2019-08-01",88853,-26.6580402851105,-35.2313161446098,-45.6486607619803,-1.54452491551638,-0.702514810899602,-1.33536398064839,-4.9216,-3.3792,1.5022,-1.04,-0.42,-1.9,0.007,-28.7373,-41.3075,-53.1244
"Q2 Earnings Preview For Fluor","neutral",0,0.7,7554,"FLUOR CORP NEW",0,NA,109,24,1,"2019-08-01",88853,-26.6580402851105,-35.2313161446098,-45.6486607619803,-1.54452491551638,-0.702514810899602,-1.33536398064839,-4.9216,-3.3792,1.5022,-1.04,-0.42,-1.9,0.007,-28.7373,-41.3075,-53.1244
"Credit Suisse Maintains Outperform on FMC, Raises Price Target to $102","positive",0.7,0.9,7562,"F M C CORP",0,NA,115,29,2,"2019-08-01",19166,1.01105179637671,4.3851438489706,-1.78697004366906,1.91037151962519,2.79528781940299,0.993336989037852,-1.5737,-0.5218,1.02,-1.04,-0.42,-1.9,0.007,1.3696,4.5319,2.1502
"Buckingham Research Maintains Buy on FMC, Raises Price Target to $100","positive",0.8,0.9,7570,"F M C CORP",0,NA,115,29,2,"2019-08-01",19166,1.01105179637671,4.3851438489706,-1.78697004366906,1.91037151962519,2.79528781940299,0.993336989037852,-1.5737,-0.5218,1.02,-1.04,-0.42,-1.9,0.007,1.3696,4.5319,2.1502
"Nomura Maintains Buy on FMC, Raises Price Target to $100","positive",0.8,0.9,7578,"F M C CORP",0,NA,114,29,2,"2019-08-01",19166,1.01105179637671,4.3851438489706,-1.78697004366906,1.91037151962519,2.79528781940299,0.993336989037852,-1.5737,-0.5218,1.02,-1.04,-0.42,-1.9,0.007,1.3696,4.5319,2.1502
"Bank of America Downgrades FMC to Neutral","negative",0.7,0.9,7586,"F M C CORP",0,NA,109,29,0,"2019-08-01",19166,1.01105179637671,4.3851438489706,-1.78697004366906,1.91037151962519,2.79528781940299,0.993336989037852,-1.5737,-0.5218,1.02,-1.04,-0.42,-1.9,0.007,1.3696,4.5319,2.1502
"BTIG Downgrades Fresenius Medical Care to Neutral","negative",0.7,0.9,7594,"FRESENIUS MED CARE AG & CO KGAA",0,NA,125,29,0,"2019-08-01",83987,-0.522941583767533,-2.41138303254704,-5.52003999073548,-2.35888827592134,-8.71619756121541,-7.50199429861119,-1.0066,0.1665,1.1391,-1.04,-0.42,-1.9,0.007,0.6275,-1.5315,-0.9783
"Amicus Therapeutics Reports Interim Clinical Data For AAV Gene Therapy In Children With CLN6 Batten Disease","positive",0.7,0.8,7602,"AMICUS THERAPEUTICS INC",0,NA,130,29,2,"2019-08-01",92040,-6.42570480704308,-8.51405241006167,-19.7590372786254,-4.09899987280369,-2.97339695407542,-2.51572840289805,0.4032,2.2686,1.7889,-1.04,-0.42,-1.9,0.007,-2.6078,-5.0715,-12.1553
"FormFactor Late Wednesday Reported Q2 Sales $138M Inline","neutral",0,0.8,7610,"FORMFACTOR INC",0,NA,111,29,1,"2019-08-01",89753,-2.17028055340052,-4.95269582701796,-7.17862589612098,-0.237806234508753,1.69697386003378,1.63537525571176,7.0918,8.868,1.6778,-1.04,-0.42,-1.9,0.007,8.1504,5.0541,8.3086
"Stifel Nicolaus Maintains Hold on Fox Factory Holding, Raises Price Target to $76","neutral",0.1,0.7,7618,"FOX FACTORY HOLDING CORP",0,NA,122,29,1,"2019-08-01",14097,-2.13454272598028,-4.17852941429765,-5.30401803796667,-3.33171747624874,-3.88861979234914,-7.33626074262017,-3.4715,-1.8081,1.6139,-1.04,-0.42,-1.9,0.007,-2.5455,-4.7069,-0.7035
"First Solar Q2 EPS $(0.18) Misses $0.03 Estimate, Sales $584.956M Miss $667.38M Estimate","negative",0.8,0.9,7626,"FIRST SOLAR INC",0,NA,129,29,0,"2019-08-01",91611,-0.299273640848696,-3.09741063797174,-11.3272531910972,-2.34706699848175,-2.36185485445071,-0.815131917972478,3.6285,4.9877,1.2918,-1.04,-0.42,-1.9,0.007,5.8053,2.7579,-1.3785
"First Solar's Earnings Outlook","neutral",0.1,0.7,7634,"FIRST SOLAR INC",0,NA,103,24,1,"2019-08-01",91611,-0.299273640848696,-3.09741063797174,-11.3272531910972,-2.34706699848175,-2.36185485445071,-0.815131917972478,3.6285,4.9877,1.2918,-1.04,-0.42,-1.9,0.007,5.8053,2.7579,-1.3785
"Fortinet Sees Q3 Adj. EPS $0.55-$0.57 vs $0.53 Estimate, Sales $525M-$540M vs $523.9M Est.; FY19 Adj. EPS $2.23-$2.26 vs $2.14 Estimate, Sales $2.1B-$2.12B vs $2.09B Est.","positive",0.7,0.85,7642,"FORTINET INC",0,NA,175,29,2,"2019-08-01",93132,8.89649018645287,6.77044570644496,1.36674497457618,-2.5837030261755,-3.19431234461284,-5.91612349676295,-1.6063,-0.209,1.3526,-1.04,-0.42,-1.9,0.007,9.8573,7.8092,7.2209
"Fortinet Q2 EPS $0.58 Beats $0.5 Estimate, Sales $521.7M Beat $511.14M Estimate","positive",0.8,0.9,7650,"FORTINET INC",0,NA,127,29,2,"2019-08-01",93132,8.89649018645287,6.77044570644496,1.36674497457618,-2.5837030261755,-3.19431234461284,-5.91612349676295,-1.6063,-0.209,1.3526,-1.04,-0.42,-1.9,0.007,9.8573,7.8092,7.2209
"Fortinet Q2 Earnings Preview","neutral",0.5,0.7,7658,"FORTINET INC",0,NA,104,24,1,"2019-08-01",93132,8.89649018645287,6.77044570644496,1.36674497457618,-2.5837030261755,-3.19431234461284,-5.91612349676295,-1.6063,-0.209,1.3526,-1.04,-0.42,-1.9,0.007,9.8573,7.8092,7.2209
"Geron Q2 EPS $(0.08) Beats $(0.09) Estimate, Sales $101K Beat $100K Estimate","positive",0.6,0.8,7666,"GERON CORP",0,NA,125,29,2,"2019-08-01",83756,0.869564432650805,10.4347834211467,20.869567244063,-1.63934268057346,1.69492385780519,-0.826445456639435,-4.1667,-2.2757,1.8181,-1.04,-0.42,-1.9,0.007,0.1686,9.1436,24.7585
"Griffon Q3 EPS $0.31 Beats $0.27 Estimate, Sales $575M Beat $566.77M Estimate","positive",0.8,0.9,7674,"GRIFFON CORP",0,NA,130,29,2,"2019-08-01",46463,21.0289359092712,22.3794244664655,13.9549784673199,-2.09581051021814,1.42679619394941,0.368320948581635,-4.893,-3.7865,1.0807,-1.04,-0.42,-1.9,0.007,18.1756,19.1914,15.3327
"Hearing Societe Generale Downgrades CGI Group From Hold To Sell","negative",0.8,0.9,7682,"C G I INC",0,NA,113,29,0,"2019-08-01",86372,-1.36045999825001,-0.881057653411621,-0.764451879746653,-3.07421237230301,-3.58440981749444,-4.19676540528369,0.325,1.0584,0.7064,-1.04,-0.42,-1.9,0.007,0.3055,0.6256,3.1258
"Gildan Narrows FY19 Adj. EPS Guidance From $1.90-$2 To $1.95-$2 vs $1.97 Estimate","neutral",0.1,0.7,7690,"GILDAN ACTIVEWEAR INC",0,NA,135,29,1,"2019-08-01",86121,-1.37789519503713,-3.41924017510444,-7.94967113845579,-0.0761487113777548,-1.00578709221097,-0.0253990252218727,-0.4572,0.1576,0.5969,-1.04,-0.42,-1.9,0.007,-0.708,-2.7031,-5.6041
"Gildan Activewear Q2 EPS $0.56 Beats $0.55 Estimate, Sales $801.6M Beat $791.39M Estimate","positive",0.8,0.9,7698,"GILDAN ACTIVEWEAR INC",0,NA,136,29,2,"2019-08-01",86121,-1.37789519503713,-3.41924017510444,-7.94967113845579,-0.0761487113777548,-1.00578709221097,-0.0253990252218727,-0.4572,0.1576,0.5969,-1.04,-0.42,-1.9,0.007,-0.708,-2.7031,-5.6041
"Gilat Awarded Over $7M Dollar Contract For US Army's WIN-T (Warfighter Information Network-Tactical) Program","positive",0.8,0.9,7706,"GILAT SATELLITE NETWORKS LTD",0,NA,134,29,2,"2019-08-01",78971,-1.048952806741,1.0489530154421,-10.5955715866147,0.233429693616927,-1.41893202685954,0.483716444541726,3,3.8293,0.7854,-1.04,-0.42,-1.9,0.007,3.4567,5.7163,-4.0354
"Gold Futures Ticking Higher After Trump Announced On Twitter The US Will Put 10% Tariff On $300B Of Chinese Goods On Sep. 1","positive",0.6,0.7,7714,"SPDR GOLD TRUST",0,NA,130,29,2,"2019-08-01",90448,-0.38120683748275,3.90000146071181,5.34417800891278,-1.31129724904895,-0.9811878720691,-0.32175444918503,2.4022,2.3199,-0.0824,-1.04,-0.42,-1.9,0.007,1.86,6.1135,7.1771
"GlycoMimetics Q2 EPS $(0.37) Misses $(0.36) Estimate","negative",0.7,0.85,7722,"GLYCOMIMETICS INC",0,NA,126,29,0,"2019-08-01",14431,-1.29729602485895,-64.972971270543,-67.0270260939626,0.435255328193307,2.32814940399828,0.54465400481043,0.2167,1.9029,1.6069,-1.04,-0.42,-1.9,0.007,1.9966,-55.2152,-52.7482
"Globus Medical Q2 EPS $0.38 Misses $0.41 Estimate, Sales $194.5M Beat $184.93M Estimate","negative",0.6,0.8,7730,"GLOBUS MEDICAL INC",0,NA,133,29,0,"2019-08-01",13543,7.99741148948669,7.54472977883194,5.00107744540057,-0.218910840339959,3.00565379397204,2.79657566675604,1.7771,2.5827,0.7663,-1.04,-0.42,-1.9,0.007,11.2398,10.7131,10.8147
"Generac Raises FY19 Core Sales Growth To 4-5% Year Over Year","positive",0.7,0.85,7738,"GENERAC HOLDINGS INC",0,NA,117,29,2,"2019-08-01",93246,0.112805748358369,3.42639648323193,1.4100396485605,-1.29692414775491,-0.262097961568175,-1.63264891780033,-1.9087,-0.6664,1.2027,-1.04,-0.42,-1.9,0.007,0.4858,3.536,5.553
"Generac Hldgs Q2 Adj. EPS $1.2 Beats $1.08 Estimate, Sales $541.916M Beat $538.96M Estimate","positive",0.8,0.9,7746,"GENERAC HOLDINGS INC",0,NA,134,29,2,"2019-08-01",93246,0.112805748358369,3.42639648323193,1.4100396485605,-1.29692414775491,-0.262097961568175,-1.63264891780033,-1.9087,-0.6664,1.2027,-1.04,-0.42,-1.9,0.007,0.4858,3.536,5.553
"Report: Twitter And Snapchat's Cannabis Ads In Canada Could Face Legal Punishment","neutral",0,0.7,7754,"ALPHABET INC",0,NA,113,22,1,"2019-08-01",14542,-1.24234035611153,-0.348215495393578,-3.45323855666084,-0.690530147403479,-1.83393550999047,-2.69751364042722,-0.6304,0.6868,1.2719,-1.04,-0.42,-1.9,0.007,0.544,1.2064,2.4217
"From GoPro Q2 Earnings Conference Call: Sees Q3 Adj. EPS $0.35-$0.45","positive",0.6,0.8,7762,"GOPRO INC",0,NA,120,29,2,"2019-08-01",14694,-12.7236649394035,-11.5308230484007,-20.874754887322,-2.03703939914703,-1.30597323027627,-2.03703939293105,-4.9149,-3.6524,1.2319,-1.04,-0.42,-1.9,0.007,-15.3113,-14.1829,-21.0229
"GoPro shares are trading lower after the company reported worse-than-expected Q2 EPS and sales results.","negative",0.8,0.9,7770,"GOPRO INC",0,NA,116,29,0,"2019-08-01",14694,-12.7236649394035,-11.5308230484007,-20.874754887322,-2.03703939914703,-1.30597323027627,-2.03703939293105,-4.9149,-3.6524,1.2319,-1.04,-0.42,-1.9,0.007,-15.3113,-14.1829,-21.0229
"GoPro Q2 Adj. EPS $0.03 Misses $0.04 Estimate, Sales $292.429M Miss $302.29M Estimate","negative",0.7,0.9,7778,"GOPRO INC",0,NA,128,29,0,"2019-08-01",14694,-12.7236649394035,-11.5308230484007,-20.874754887322,-2.03703939914703,-1.30597323027627,-2.03703939293105,-4.9149,-3.6524,1.2319,-1.04,-0.42,-1.9,0.007,-15.3113,-14.1829,-21.0229
"GoPro Q2 Earnings Preview","neutral",0.1,0.7,7786,"GOPRO INC",0,NA,102,24,1,"2019-08-01",14694,-12.7236649394035,-11.5308230484007,-20.874754887322,-2.03703939914703,-1.30597323027627,-2.03703939293105,-4.9149,-3.6524,1.2319,-1.04,-0.42,-1.9,0.007,-15.3113,-14.1829,-21.0229
"Groupon Shares Spiked 3% Higher On Uptick In Volume Following Dealreporter Speculation Co. Could Be Considering Going Private","positive",0.7,0.8,7794,"GROUPON INC",0,NA,124,29,2,"2019-08-01",13108,0.645160675048828,-13.8709625413537,-25.1612903121932,-7.35294073820114,-8.95953555255735,-10.2564070294144,-1.5873,-0.5328,1.0282,-1.04,-0.42,-1.9,0.007,0.9999,-14.5797,-24.7456
"Wells Fargo Maintains Market Perform on Hasbro, Raises Price Target to $111","positive",0.6,0.8,7802,"HASBRO INC",0,NA,113,29,2,"2019-08-01",52978,-1.14952512085438,1.57624083654937,-1.47174317318252,-2.04212386161089,-3.35527572553674,-1.47974012759549,-5.2245,-4.3316,0.8827,-1.04,-0.42,-1.9,0.007,-4.7202,-2.1766,-2.1225
"Hannon Armstrong Q2 EPS $0.30 Misses $0.34 Estimate, Sales $12.74M Miss $17.11M Estimate","negative",0.7,0.9,7810,"HANNON ARMSTRONG SUST INFRA CAP",0,NA,143,29,0,"2019-08-01",13843,0.732603529468179,4.35897644711125,-1.72160915537355,-1.78890880197287,-1.7185805960067,-1.57762158792676,-0.5465,-0.0967,0.4399,-1.04,-0.42,-1.9,0.007,1.0116,4.4507,0.0611000000000002
"Haynes International Q3 EPS $0.3 Misses $0.39 Estimate, Sales $126.032M Miss $130.13M Estimate","negative",0.7,0.9,7818,"HAYNES INTERNATIONAL INC",0,NA,131,29,0,"2019-08-01",91902,2.66386326402426,4.87206199918699,4.13599105958709,-2.90375016629696,-1.4569554731221,-3.06189106488922,-4.1331,-2.9403,1.1653,-1.04,-0.42,-1.9,0.007,0.7303,2.8204,5.9309
"Hanesbrands Q2 Adj. EPS $0.45, Inline, Sales $1.761B Beat $1.75B Estimate","neutral",0.1,0.7,7826,"HANESBRANDS INC",0,NA,128,29,1,"2019-08-01",91416,0.730894738808274,-0.39867397985629,-11.9917138546678,1.25865200534463,1.64245249622874,-0.433166463358559,-6.4636,-5.4058,1.044,-1.04,-0.42,-1.9,0.007,-3.7736,-5.0593,-13.7824
"Hudbay Will Appeal Unprecedented Rosemont Court Decision","negative",0.7,0.85,7834,"HUDBAY MINERALS INC",0,NA,114,29,0,"2019-08-01",12332,-3.41207012534142,-6.82414630332805,-13.3858266291123,-2.61044409126043,-1.2219948595333,-0.614758440245555,-21.4433,-19.8797,1.5906,-1.04,-0.42,-1.9,0.007,-21.9149,-25.4031,-27.2081
"Q2 Earnings Preview For Hawaiian Electric","neutral",0.1,0.7,7842,"HAWAIIAN ELECTRIC INDUSTRIES INC",0,NA,115,24,1,"2019-08-01",41187,-0.560412462800741,0.986322756798996,-0.403497755627202,0.156493845861405,-0.355871548202602,0.538594876507026,-0.4241,-0.2666,0.1558,-1.04,-0.42,-1.9,0.007,-0.6984,0.7539,0.0349000000000003
"Hartford Financial Servs Q2 EPS $1.33 Beats $1.15 Estimate, Sales $5.092B Beat $4.97B Estimate","positive",0.8,0.9,7850,"HARTFORD FINANCIAL SVCS GRP INC",0,NA,144,29,2,"2019-08-01",82775,1.01932864636183,3.1634432690729,1.73989082786536,-0.242339260876179,-0.207790362077564,-0.877190123583282,-1.2667,-0.5591,0.6902,-1.04,-0.42,-1.9,0.007,1.0537,2.9922,3.973
