StrategyID,BillID,Description,PromptingStrategy,Model,Major,MajorText,MajorLLM,MajorTextLLM,ConfidenceLLM,ExplanationLLM
2,96-S-1498,A bill to amend title II of the Social Security Act to provide an alternative retirement test for certain individuals receiving self-employment income substantially attributable to their activities in a preceding taxable year.,Persona Modification,gpt-3.5-turbo,12,Social Welfare,12,Social Welfare,0.85,
3,96-S-1498,A bill to amend title II of the Social Security Act to provide an alternative retirement test for certain individuals receiving self-employment income substantially attributable to their activities in a preceding taxable year.,Persona Modification,gpt-3.5-turbo,12,Social Welfare,12,Social Welfare,0.85,
4,96-S-1498,A bill to amend title II of the Social Security Act to provide an alternative retirement test for certain individuals receiving self-employment income substantially attributable to their activities in a preceding taxable year.,Persona Modification,gpt-3.5-turbo,12,Social Welfare,12,Social Welfare,0.85,
5,96-S-1498,A bill to amend title II of the Social Security Act to provide an alternative retirement test for certain individuals receiving self-employment income substantially attributable to their activities in a preceding taxable year.,Persona Modification,gpt-3.5-turbo,12,Social Welfare,12,Social Welfare,0.85,
6,96-S-1498,A bill to amend title II of the Social Security Act to provide an alternative retirement test for certain individuals receiving self-employment income substantially attributable to their activities in a preceding taxable year.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,12,Social Welfare,12,Social Welfare,0.85,"The bill focuses on amending the Social Security Act to provide an alternative retirement test, which falls under the category of Social Welfare."
7,96-S-1498,A bill to amend title II of the Social Security Act to provide an alternative retirement test for certain individuals receiving self-employment income substantially attributable to their activities in a preceding taxable year.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,12,Social Welfare,12,Social Welfare,0.85,"The bill focuses on amending the Social Security Act to provide an alternative retirement test, which falls under social welfare issues."
8,96-S-1498,A bill to amend title II of the Social Security Act to provide an alternative retirement test for certain individuals receiving self-employment income substantially attributable to their activities in a preceding taxable year.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,12,Social Welfare,12,Social Welfare,0.85,"The bill focuses on amending the Social Security Act to provide retirement benefits, which falls under the category of Social Welfare."
9,96-S-1498,A bill to amend title II of the Social Security Act to provide an alternative retirement test for certain individuals receiving self-employment income substantially attributable to their activities in a preceding taxable year.,Few-Shot Prompting,gpt-3.5-turbo,12,Social Welfare,12,Social Welfare,0.92,
10,96-S-1498,A bill to amend title II of the Social Security Act to provide an alternative retirement test for certain individuals receiving self-employment income substantially attributable to their activities in a preceding taxable year.,Few-Shot Prompting,gpt-3.5-turbo,12,Social Welfare,12,Social Welfare,0.88,
11,96-S-1498,A bill to amend title II of the Social Security Act to provide an alternative retirement test for certain individuals receiving self-employment income substantially attributable to their activities in a preceding taxable year.,Few-Shot Prompting,gpt-3.5-turbo,12,Social Welfare,12,Social Welfare,0.88,
1,96-S-1805,A bill to amend the Economic Opportunity Act of 1964 to establish a Weatherization Program designed to enable low-income and near-poor individuals and families to participate in energy conservation programs.,No Modification,gpt-3.5-turbo,12,Social Welfare,7,Environment,0.85,
2,96-S-1805,A bill to amend the Economic Opportunity Act of 1964 to establish a Weatherization Program designed to enable low-income and near-poor individuals and families to participate in energy conservation programs.,Persona Modification,gpt-3.5-turbo,12,Social Welfare,7,Environment,0.95,
3,96-S-1805,A bill to amend the Economic Opportunity Act of 1964 to establish a Weatherization Program designed to enable low-income and near-poor individuals and families to participate in energy conservation programs.,Persona Modification,gpt-3.5-turbo,12,Social Welfare,7,Environment,0.95,
4,96-S-1805,A bill to amend the Economic Opportunity Act of 1964 to establish a Weatherization Program designed to enable low-income and near-poor individuals and families to participate in energy conservation programs.,Persona Modification,gpt-3.5-turbo,12,Social Welfare,7,Environment,0.85,
5,96-S-1805,A bill to amend the Economic Opportunity Act of 1964 to establish a Weatherization Program designed to enable low-income and near-poor individuals and families to participate in energy conservation programs.,Persona Modification,gpt-3.5-turbo,12,Social Welfare,7,Environment,0.85,
6,96-S-1805,A bill to amend the Economic Opportunity Act of 1964 to establish a Weatherization Program designed to enable low-income and near-poor individuals and families to participate in energy conservation programs.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,12,Social Welfare,7,Environment,0.95,"The bill focuses on energy conservation programs for low-income individuals and families, which falls under the Environment category."
7,96-S-1805,A bill to amend the Economic Opportunity Act of 1964 to establish a Weatherization Program designed to enable low-income and near-poor individuals and families to participate in energy conservation programs.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,12,Social Welfare,7,Environment,0.95,"The bill focuses on establishing a Weatherization Program for energy conservation, which falls under environmental issues."
8,96-S-1805,A bill to amend the Economic Opportunity Act of 1964 to establish a Weatherization Program designed to enable low-income and near-poor individuals and families to participate in energy conservation programs.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,12,Social Welfare,7,Environment,0.95,"The bill focuses on establishing a Weatherization Program for energy conservation, which falls under environmental issues."
9,96-S-1805,A bill to amend the Economic Opportunity Act of 1964 to establish a Weatherization Program designed to enable low-income and near-poor individuals and families to participate in energy conservation programs.,Few-Shot Prompting,gpt-3.5-turbo,12,Social Welfare,8,Energy,0.92,
10,96-S-1805,A bill to amend the Economic Opportunity Act of 1964 to establish a Weatherization Program designed to enable low-income and near-poor individuals and families to participate in energy conservation programs.,Few-Shot Prompting,gpt-3.5-turbo,12,Social Welfare,8,Energy,0.95,
11,96-S-1805,A bill to amend the Economic Opportunity Act of 1964 to establish a Weatherization Program designed to enable low-income and near-poor individuals and families to participate in energy conservation programs.,Few-Shot Prompting,gpt-3.5-turbo,12,Social Welfare,8,Energy,0.92,
1,94-HR-2656,"A bill to amend the Food Stamp Act of 1964 to permit households to use food stamps to purchase seeds, plants, and fertilizer from retail stores engaged primarily in the sale of seed and feed.",No Modification,gpt-3.5-turbo,12,Social Welfare,4,Agriculture,0.95,
2,94-HR-2656,"A bill to amend the Food Stamp Act of 1964 to permit households to use food stamps to purchase seeds, plants, and fertilizer from retail stores engaged primarily in the sale of seed and feed.",Persona Modification,gpt-3.5-turbo,12,Social Welfare,4,Agriculture,0.95,
3,94-HR-2656,"A bill to amend the Food Stamp Act of 1964 to permit households to use food stamps to purchase seeds, plants, and fertilizer from retail stores engaged primarily in the sale of seed and feed.",Persona Modification,gpt-3.5-turbo,12,Social Welfare,4,Agriculture,0.85,
4,94-HR-2656,"A bill to amend the Food Stamp Act of 1964 to permit households to use food stamps to purchase seeds, plants, and fertilizer from retail stores engaged primarily in the sale of seed and feed.",Persona Modification,gpt-3.5-turbo,12,Social Welfare,4,Agriculture,0.95,
5,94-HR-2656,"A bill to amend the Food Stamp Act of 1964 to permit households to use food stamps to purchase seeds, plants, and fertilizer from retail stores engaged primarily in the sale of seed and feed.",Persona Modification,gpt-3.5-turbo,12,Social Welfare,4,Agriculture,0.95,
6,94-HR-2656,"A bill to amend the Food Stamp Act of 1964 to permit households to use food stamps to purchase seeds, plants, and fertilizer from retail stores engaged primarily in the sale of seed and feed.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,12,Social Welfare,4,Agriculture,0.95,"The bill focuses on amending the Food Stamp Act of 1964 to allow the purchase of seeds, plants, and fertilizer, which falls under the category of Agriculture."
7,94-HR-2656,"A bill to amend the Food Stamp Act of 1964 to permit households to use food stamps to purchase seeds, plants, and fertilizer from retail stores engaged primarily in the sale of seed and feed.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,12,Social Welfare,4,Agriculture,0.95,"The bill focuses on amending the Food Stamp Act of 1964 to allow the purchase of seeds, plants, and fertilizer, which falls under agriculture."
8,94-HR-2656,"A bill to amend the Food Stamp Act of 1964 to permit households to use food stamps to purchase seeds, plants, and fertilizer from retail stores engaged primarily in the sale of seed and feed.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,12,Social Welfare,4,Agriculture,0.95,"The bill focuses on amending the Food Stamp Act of 1964 to allow the purchase of seeds, plants, and fertilizer, which falls under the category of Agriculture."
9,94-HR-2656,"A bill to amend the Food Stamp Act of 1964 to permit households to use food stamps to purchase seeds, plants, and fertilizer from retail stores engaged primarily in the sale of seed and feed.",Few-Shot Prompting,gpt-3.5-turbo,12,Social Welfare,4,Agriculture,0.95,
